flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,sheath_gain,bleed_rate,split_threshold,basin_radius,basin_depth,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,same_basin_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,0.12,0.12,0.36,1,0.55,0.6793893129770993,0.40454545454545454,0.07165775401069518,0.22245989304812835,0.4548736462093863,0.15162454873646208,0.4548736462093863,0.12274368231046931,0.0,0.5451263537906137,0.0371214588082058,0.5974793672836114,0.7649052982095437
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.14,0.12,0.12,0.36,1,0.35,0.71875,0.41818181818181815,0.07058823529411765,0.2235294117647059,0.4355400696864111,0.13588850174216027,0.4355400696864111,0.12195121951219512,0.0,0.5644599303135889,0.03907521979811136,0.5954484431253013,0.7663103273512285
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,0.04,0.08,0.24,2,0.55,0.7379807692307693,0.42461964038727523,0.06844919786096257,0.15828877005347594,0.41739130434782606,0.11521739130434783,0.41739130434782606,0.15217391304347827,0.0,0.5826086956521739,0.0429827417779225,0.600236967693031,0.7561376845127635
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,0.04,0.12,0.24,2,0.35,0.7379807692307693,0.42461964038727523,0.06844919786096257,0.15828877005347594,0.420479302832244,0.11546840958605664,0.420479302832244,0.1503267973856209,0.0,0.579520697167756,0.043308368609573426,0.6005015753712089,0.7574625842542954
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,0.12,0.08,0.36,1,0.55,0.7098445595854922,0.41515151515151516,0.06737967914438503,0.2267379679144385,0.4229390681003584,0.15412186379928317,0.4229390681003584,0.14336917562724014,0.0,0.5770609318996416,0.03647020514490394,0.5939646988847229,0.7566942451292984
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,0.12,0.08,0.24,1,0.35,0.6834733893557423,0.4059900166389351,0.07272727272727272,0.28449197860962566,0.4088669950738916,0.16009852216748768,0.4088669950738916,0.16995073891625614,0.0,0.5911330049261084,0.032888309996743734,0.5969065127291553,0.7393632361258994
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.14,0.12,0.08,0.36,2,0.35,0.6810344827586207,0.40512820512820513,0.05454545454545454,0.31978609625668447,0.4305799648506151,0.10720562390158173,0.4305799648506151,0.06502636203866433,0.0,0.5694200351493849,0.03516769781830023,0.5988374520270094,0.7715687450633611
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.14,0.12,0.12,0.24,2,0.55,0.696969696969697,0.4107142857142857,0.058823529411764705,0.3422459893048128,0.4254937163375224,0.09874326750448834,0.4254937163375224,0.13644524236983843,0.0,0.5745062836624776,0.032888309996743734,0.5973744985048397,0.7479139103350219
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.08,0.08,0.04,0.36,1,0.35,0.6649616368286445,0.39938556067588327,0.06417112299465241,0.23957219251336898,0.8093385214007782,0.23735408560311283,0.8093385214007782,0.19844357976653695,0.35019455252918286,0.19066147859922178,0.040377727124715074,0.5910644174539466,0.6525463553737875
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.08,0.08,0.04,0.36,1,0.55,0.6857142857142857,0.4067796610169492,0.06631016042780749,0.23957219251336898,0.8106060606060606,0.23106060606060605,0.8106060606060606,0.20075757575757575,0.36363636363636365,0.1893939393939394,0.040703353956366005,0.5904649920888592,0.6519102431178606
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.14,0.08,0.12,0.36,1,0.35,0.6892950391644909,0.4080370942812983,0.06096256684491978,0.24705882352941178,0.7859922178988327,0.2529182879377432,0.7859922178988327,0.1867704280155642,0.3463035019455253,0.2140077821011673,0.03907521979811136,0.5899979837798148,0.6685975346204902
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.14,0.12,0.04,0.24,1,0.55,0.6428571428571429,0.391304347826087,0.07272727272727272,0.3122994652406417,0.7644444444444445,0.24888888888888888,0.7644444444444445,0.27111111111111114,0.3688888888888889,0.23555555555555555,0.03451644415499837,0.5951531903403153,0.630526585192782
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.2,0.04,0.08,0.24,1,0.55,0.7312661498708011,0.4223880597014925,0.08128342245989305,0.2021390374331551,0.7777777777777778,0.2255892255892256,0.7777777777777778,0.40404040404040403,0.3164983164983165,0.2222222222222222,0.042005861282969716,0.598694491883895,0.6459211042256591
silver,metallic,0.43821356237309517,21,13,0.12,0.58,13,0.2,0.04,0.12,0.24,1,0.55,0.7312661498708011,0.4223880597014925,0.08128342245989305,0.2021390374331551,0.7777777777777778,0.2255892255892256,0.7777777777777778,0.40404040404040403,0.3164983164983165,0.2222222222222222,0.042005861282969716,0.598694491883895,0.6459211042256591
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.08,0.04,0.04,0.24,1,0.55,0.6898395721925134,0.40822784810126583,0.07914438502673797,0.2449197860962567,0.7960954446854663,0.2603036876355748,0.7960954446854663,0.28199566160520606,0.3492407809110629,0.2039045553145336,0.040703353956366005,0.5977245076909337,0.6360027743176556
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.08,0.04,0.04,0.24,2,0.35,0.664804469273743,0.39932885906040266,0.07058823529411765,0.29197860962566846,0.7864406779661017,0.21016949152542372,0.7864406779661017,0.22372881355932203,0.3338983050847458,0.2135593220338983,0.0348420709866493,0.5991827484962855,0.6492048068375087
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.08,0.08,0.04,0.36,2,0.55,0.6540880503144654,0.39543726235741444,0.053475935828877004,0.3839572192513369,0.7880539499036608,0.18689788053949905,0.7880539499036608,0.08477842003853564,0.348747591522158,0.2119460500963391,0.02832953435363074,0.5862601085031116,0.6831146965646964
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.08,0.12,0.04,0.24,1,0.55,0.5654952076677316,0.36122448979591837,0.06844919786096257,0.40748663101604277,0.7802547770700637,0.2515923566878981,0.7802547770700637,0.22929936305732485,0.34076433121019106,0.2197452229299363,0.026050146532074242,0.5961977467769057,0.6294154607086327
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.08,0.12,0.08,0.24,2,0.55,0.6420664206642066,0.39101123595505616,0.06203208556149733,0.46203208556149733,0.7839080459770115,0.18160919540229886,0.7839080459770115,0.18160919540229886,0.34942528735632183,0.2160919540229885,0.025724519700423314,0.5879883901587108,0.6467332028315832
silver,metallic,0.43821356237309517,21,13,0.12,0.58,21,0.14,0.04,0.08,0.24,2,0.55,0.6695652173913044,0.4010416666666667,0.06951871657754011,0.3144385026737968,0.7747440273037542,0.18600682593856654,0.7747440273037542,0.24744027303754265,0.3310580204778157,0.22525597269624573,0.03516769781830023,0.6008647934249134,0.6422355583365118
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.08,0.04,0.04,0.36,1,0.55,0.7493975903614458,0.4283746556473829,0.07379679144385026,0.1497326203208556,0.658307210031348,0.1786833855799373,0.658307210031348,0.16300940438871472,0.13479623824451412,0.34169278996865204,0.04395962227287528,0.5930498034736471,0.7539735075931381
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.08,0.12,0.08,0.36,2,0.35,0.6845238095238095,0.40636042402826855,0.06203208556149733,0.332620320855615,0.6787709497206704,0.12849162011173185,0.6787709497206704,0.08659217877094973,0.14804469273743018,0.32122905027932963,0.032888309996743734,0.5915654221695044,0.7488676596172257
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.14,0.12,0.12,0.24,1,0.55,0.6509695290858726,0.39429530201342283,0.07379679144385026,0.2887700534759358,0.6625514403292181,0.2139917695473251,0.6625514403292181,0.29218106995884774,0.14814814814814814,0.3374485596707819,0.03809833930315858,0.5939156603660067,0.688924035223615
silver,metallic,0.43821356237309517,21,13,0.12,0.68,13,0.2,0.08,0.12,0.36,1,0.55,0.6736842105263158,0.4025157232704403,0.06737967914438503,0.25240641711229944,0.6967509025270758,0.23826714801444043,0.6967509025270758,0.20577617328519857,0.15162454873646208,0.30324909747292417,0.034190817323347444,0.5915924836064035,0.7171820349255306
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.08,0.04,0.04,0.24,2,0.55,0.6827956989247311,0.4057507987220447,0.07379679144385026,0.25668449197860965,0.6288,0.1584,0.6288,0.2016,0.1296,0.3712,0.03614457831325301,0.6028291778875623,0.7276460126364946
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.14,0.08,0.12,0.36,2,0.35,0.6746268656716418,0.4028520499108734,0.05561497326203209,0.3443850267379679,0.6365313653136532,0.15313653136531366,0.6365313653136532,0.0940959409594096,0.14575645756457564,0.3634686346863469,0.03191142950179095,0.5935369663789924,0.7542987496510783
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.2,0.12,0.04,0.36,1,0.35,0.615625,0.38104448742746616,0.06310160427807486,0.3839572192513369,0.6121883656509696,0.21052631578947367,0.6121883656509696,0.11080332409972299,0.13850415512465375,0.3878116343490305,0.02800390752197981,0.595910018752212,0.7447520904235662
silver,metallic,0.43821356237309517,21,13,0.12,0.68,21,0.2,0.12,0.12,0.36,1,0.55,0.5791044776119403,0.3667296786389414,0.06310160427807486,0.3711229946524064,0.6217008797653959,0.187683284457478,0.6217008797653959,0.1348973607038123,0.1378299120234604,0.3782991202346041,0.03353956366004559,0.5968729746625607,0.7275460249132085
silver,metallic,0.43821356237309517,21,13,0.12,0.78,13,0.08,0.08,0.04,0.24,2,0.55,0.717948717948718,0.417910447761194,0.06844919786096257,0.21497326203208555,0.44772727272727275,0.10227272727272728,0.44772727272727275,0.15,0.0,0.5522727272727272,0.03907521979811136,0.5982043951235769,0.756189467958284
silver,metallic,0.43821356237309517,21,13,0.12,0.78,13,0.2,0.04,0.04,0.36,1,0.35,0.75,0.42857142857142855,0.06951871657754011,0.12192513368983957,0.4131054131054131,0.17663817663817663,0.4131054131054131,0.150997150997151,0.0,0.5868945868945868,0.04363399544122436,0.5924532399692299,0.7648620569276502
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,0.04,0.08,0.36,2,0.55,0.7296587926509186,0.4218512898330804,0.10610932475884244,0.18756698821007503,0.7428571428571429,0.21333333333333335,0.7428571428571429,0.1523809523809524,0.0,0.2571428571428571,0.08857049820905243,0.5457832577810522,0.7563408040674333
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,0.12,0.12,0.24,2,0.35,0.6514657980456026,0.39447731755424065,0.09967845659163987,0.35691318327974275,0.7414634146341463,0.22682926829268293,0.7414634146341463,0.22926829268292684,0.0,0.25853658536585367,0.06317160534028005,0.5468040854482419,0.7136570603171052
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,0.08,0.04,0.36,2,0.35,0.6301775147928994,0.38656987295825773,0.09860664523043944,0.3108252947481243,0.7086330935251799,0.21762589928057555,0.7086330935251799,0.1223021582733813,0.0,0.29136690647482016,0.06805600781504396,0.552094159058508,0.7536783517422511
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,0.12,0.08,0.36,2,0.35,0.5714285714285714,0.36363636363636365,0.09110396570203644,0.39013933547695606,0.711864406779661,0.19491525423728814,0.711864406779661,0.09110169491525423,0.0,0.288135593220339,0.05437968088570498,0.5457475647959746,0.746551735876763
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,0.08,0.08,0.36,1,0.55,0.6138888888888889,0.3803786574870912,0.10182207931404073,0.2754555198285102,0.717391304347826,0.2632850241545894,0.717391304347826,0.15458937198067632,0.0,0.2826086956521739,0.0696841419732986,0.5486646939711972,0.7435400526367654
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,0.08,0.12,0.36,2,0.55,0.6283987915407855,0.38589981447124305,0.08896034297963558,0.3333333333333333,0.7176684881602914,0.20765027322404372,0.7176684881602914,0.11839708561020036,0.0,0.28233151183970856,0.0651253663301856,0.5467995362914959,0.7501056539994252
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.08,0.04,0.08,0.36,2,0.35,0.7222222222222222,0.41935483870967744,0.11039657020364416,0.12540192926045016,0.5540796963946869,0.1555977229601518,0.5540796963946869,0.09108159392789374,0.0,0.4459203036053131,0.0963855421686747,0.5450221022283361,0.7915339013609248
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.08,0.08,0.12,0.36,1,0.35,0.7294685990338164,0.42178770949720673,0.10503751339764202,0.12754555198285103,0.3681462140992167,0.13577023498694518,0.3681462140992167,0.09138381201044386,0.0,0.6318537859007833,0.09703679583197655,0.5432666844095635,0.7461240449356972
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.2,0.12,0.12,0.24,2,0.35,0.6894736842105263,0.40809968847352024,0.10396570203644159,0.20793140407288319,0.34439834024896265,0.08298755186721991,0.34439834024896265,0.12240663900414937,0.0,0.6556016597510373,0.08433734939759036,0.5485631595679801,0.7070277493856802
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,0.04,0.08,0.36,1,0.55,0.7560975609756098,0.4305555555555556,0.11254019292604502,0.1157556270096463,0.37109375,0.158203125,0.37109375,0.09765625,0.0,0.62890625,0.09996743731683491,0.5472306763899741,0.7541053790433168
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,0.04,0.08,0.36,2,0.35,0.7146282973621103,0.4167832167832168,0.10718113612004287,0.1264737406216506,0.3708206686930091,0.11246200607902736,0.3708206686930091,0.0790273556231003,0.0,0.6291793313069909,0.09703679583197655,0.5422635172006405,0.7462629081071915
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.2,0.08,0.04,0.36,2,0.55,0.6541353383458647,0.39545454545454545,0.09431939978563773,0.1982851018220793,0.3553299492385787,0.10321489001692047,0.3553299492385787,0.06091370558375635,0.0,0.6446700507614214,0.0823835884076848,0.5443256228997844,0.7293119279184785
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.2,0.12,0.12,0.24,1,0.55,0.6311475409836066,0.3869346733668342,0.1082529474812433,0.25187566988210075,0.363855421686747,0.11325301204819277,0.363855421686747,0.14216867469879518,0.0,0.636144578313253,0.07391729078476067,0.547229165609169,0.7030420819857478
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.08,0.12,0.04,0.24,1,0.55,0.656441717791411,0.3962962962962963,0.10718113612004287,0.3140407288317256,0.7170418006430869,0.2861736334405145,0.7170418006430869,0.26366559485530544,0.06752411575562701,0.2829581993569132,0.06838163464669489,0.546053084981373,0.7030219744452795
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,0.08,0.04,0.36,2,0.35,0.6420454545454546,0.39100346020761245,0.09860664523043944,0.28188638799571275,0.7323008849557522,0.2168141592920354,0.7323008849557522,0.13495575221238937,0.06858407079646017,0.2676991150442478,0.07326603712145881,0.5459465909688204,0.7323602141049379
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,0.12,0.04,0.36,1,0.35,0.6182336182336182,0.38204225352112675,0.09539121114683816,0.2958199356913183,0.6881028938906752,0.24115755627009647,0.6881028938906752,0.1414790996784566,0.06109324758842444,0.31189710610932475,0.0696841419732986,0.5478314698302738,0.7399642553425909
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,0.08,0.12,0.24,1,0.35,0.6850152905198776,0.40653357531760437,0.10503751339764202,0.30439442658092175,0.704225352112676,0.24647887323943662,0.704225352112676,0.2323943661971831,0.07276995305164319,0.29577464788732394,0.07163790296320417,0.5510887929520161,0.7170983165344774
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,0.04,0.04,0.36,2,0.35,0.6964769647696477,0.41054313099041534,0.10182207931404073,0.22722400857449088,0.7145187601957586,0.200652528548124,0.7145187601957586,0.15171288743882544,0.07177814029363784,0.28548123980424145,0.08270921523933572,0.5510890065294844,0.7407437351465249
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,0.08,0.04,0.36,1,0.55,0.6586826347305389,0.3971119133574007,0.09860664523043944,0.30760986066452306,0.7226277372262774,0.26034063260340634,0.7226277372262774,0.15328467153284672,0.06569343065693431,0.2773722627737226,0.07033539563660046,0.5499972504002426,0.737064975906514
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,0.12,0.08,0.24,2,0.35,0.6236559139784946,0.3841059602649007,0.0857449088960343,0.4287245444801715,0.7181069958847737,0.17078189300411523,0.7181069958847737,0.18930041152263374,0.08847736625514403,0.28189300411522633,0.053402800390752195,0.5449414450113621,0.7007830315400869
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.08,0.04,0.04,0.24,1,0.55,0.7376623376623377,0.42451420029895365,0.12004287245444802,0.16291532690246516,0.5394190871369294,0.2053941908713693,0.5394190871369294,0.1991701244813278,0.0,0.4605809128630705,0.09247802018886356,0.5510346448326409,0.7639125428661602
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.08,0.04,0.36,1,0.35,0.7312348668280871,0.4223776223776224,0.10610932475884244,0.12754555198285103,0.3681462140992167,0.13577023498694518,0.3681462140992167,0.09138381201044386,0.0,0.6318537859007833,0.09703679583197655,0.5434016510053443,0.7464727708450929
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.12,0.04,0.24,2,0.55,0.6736292428198434,0.40249609984399376,0.10610932475884244,0.20685959271168275,0.3653444676409186,0.10020876826722339,0.3653444676409186,0.1127348643006263,0.0,0.6346555323590815,0.08368609573428851,0.5503026874344614,0.7218076875338563
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.12,0.04,0.36,2,0.55,0.6616161616161617,0.3981762917933131,0.09646302250803858,0.1982851018220793,0.35073068893528186,0.09603340292275574,0.35073068893528186,0.04801670146137787,0.0,0.6492693110647182,0.08401172256593943,0.5484911550026141,0.7320483909053613
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,0.12,0.12,0.36,1,0.55,0.6876640419947506,0.40746500777604977,0.11468381564844587,0.19614147909967847,0.3793103448275862,0.14655172413793102,0.3793103448275862,0.11206896551724138,0.0,0.6206896551724138,0.0846629762292413,0.5477594219252688,0.7381054952988696
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,0.12,0.12,0.36,1,0.35,0.6683168316831684,0.40059347181008903,0.10503751339764202,0.17256162915326903,0.3409090909090909,0.13068181818181818,0.3409090909090909,0.09943181818181818,0.0,0.6590909090909091,0.08759361771409964,0.5504345648754203,0.715316407575542
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,0.04,0.08,0.24,2,0.55,0.7450980392156863,0.42696629213483145,0.11468381564844587,0.12218649517684887,0.35969868173258,0.0903954802259887,0.35969868173258,0.13559322033898305,0.0,0.64030131826742,0.09899055682188213,0.5471134803638382,0.7248018570218328
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,0.04,0.12,0.24,2,0.35,0.7469287469287469,0.42756680731364277,0.11468381564844587,0.1232583065380493,0.35902255639097747,0.09022556390977443,0.35902255639097747,0.13721804511278196,0.0,0.6409774436090225,0.09899055682188213,0.5473121963967498,0.7241805849690618
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,0.12,0.08,0.36,1,0.55,0.6574307304785895,0.3966565349544073,0.10182207931404073,0.19292604501607716,0.35492957746478876,0.13802816901408452,0.35492957746478876,0.08450704225352113,0.0,0.6450704225352113,0.08433734939759036,0.5496123643270105,0.7266601397136551
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,0.12,0.08,0.24,1,0.35,0.6324324324324324,0.38741721854304634,0.11361200428724544,0.2390139335476956,0.36104513064133015,0.1330166270783848,0.36104513064133015,0.1496437054631829,0.0,0.6389548693586699,0.07587105177466623,0.5517133968787786,0.702361605463412
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.14,0.12,0.08,0.36,2,0.35,0.6090425531914894,0.3785123966942149,0.08788853161843516,0.26366559485530544,0.3586572438162544,0.10070671378091872,0.3586572438162544,0.05123674911660778,0.0,0.6413427561837456,0.07294041028980788,0.5496687938093092,0.7246448879472642
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.14,0.12,0.12,0.24,2,0.55,0.6472222222222223,0.39291736930860033,0.09860664523043944,0.2658092175777063,0.3568965517241379,0.09310344827586207,0.3568965517241379,0.11379310344827587,0.0,0.6431034482758621,0.07359166395310973,0.5496179196406099,0.7091116402436095
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.08,0.08,0.04,0.36,1,0.35,0.6731301939058172,0.402317880794702,0.1082529474812433,0.24437299035369775,0.7354651162790697,0.2761627906976744,0.7354651162790697,0.1569767441860465,0.2761627906976744,0.26453488372093026,0.0778248127645718,0.5478989328162438,0.6967328510122219
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.08,0.08,0.04,0.36,1,0.55,0.6821917808219178,0.40553745928338764,0.1082529474812433,0.23365487674169347,0.7604790419161677,0.281437125748503,0.7604790419161677,0.17365269461077845,0.2964071856287425,0.23952095808383234,0.07977857375447737,0.5474597068911948,0.6839254649363725
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.14,0.08,0.12,0.36,1,0.35,0.6711956521739131,0.4016260162601626,0.10289389067524116,0.2379421221864952,0.7386018237082067,0.2553191489361702,0.7386018237082067,0.1762917933130699,0.2613981762917933,0.2613981762917933,0.07945294692282644,0.5508010086007673,0.6903324182707895
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.14,0.12,0.04,0.24,1,0.55,0.6115942028985507,0.37949640287769787,0.10396570203644159,0.30010718113612006,0.7389830508474576,0.2745762711864407,0.7389830508474576,0.2745762711864407,0.3152542372881356,0.26101694915254237,0.06773038098339303,0.5518094066920178,0.6361668158657886
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.2,0.04,0.08,0.24,1,0.55,0.7345844504021448,0.4234930448222566,0.1157556270096463,0.1907824222936763,0.7527777777777778,0.2722222222222222,0.7527777777777778,0.2916666666666667,0.2833333333333333,0.24722222222222223,0.08857049820905243,0.5439692725466347,0.6582771717623755
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,13,0.2,0.04,0.12,0.24,1,0.55,0.7622950819672131,0.4325581395348837,0.1157556270096463,0.19292604501607716,0.716931216931217,0.28835978835978837,0.716931216931217,0.30687830687830686,0.2751322751322751,0.2830687830687831,0.08954737870400521,0.5511932231711731,0.6732488916638093
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.08,0.04,0.04,0.24,1,0.55,0.7513812154696132,0.42902208201892744,0.1232583065380493,0.19721329046087888,0.7158351409978309,0.2668112798264642,0.7158351409978309,0.23644251626898047,0.27331887201735355,0.2841648590021692,0.08791924454575056,0.5473408726239599,0.689940096432926
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.08,0.04,0.04,0.24,2,0.35,0.7014084507042253,0.41225165562913907,0.11361200428724544,0.2390139335476956,0.7099841521394612,0.19968304278922344,0.7099841521394612,0.21394611727416799,0.27416798732171155,0.2900158478605388,0.08042982741777922,0.5518063209893898,0.6811898077750731
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.08,0.08,0.04,0.36,2,0.55,0.6275659824046921,0.3855855855855856,0.09860664523043944,0.3065380493033226,0.7065217391304348,0.22282608695652173,0.7065217391304348,0.11956521739130435,0.28804347826086957,0.29347826086956524,0.06773038098339303,0.552115844377415,0.6977002928143444
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.08,0.12,0.04,0.24,1,0.55,0.6019417475728155,0.37575757575757573,0.10289389067524116,0.3665594855305466,0.6908602150537635,0.2661290322580645,0.6908602150537635,0.22311827956989247,0.26344086021505375,0.30913978494623656,0.05828720286551612,0.5473071732592865,0.6695165359912366
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.08,0.12,0.08,0.24,2,0.55,0.6258741258741258,0.3849462365591398,0.09539121114683816,0.4062165058949625,0.7096114519427403,0.19427402862985685,0.7096114519427403,0.1656441717791411,0.28629856850715746,0.2903885480572597,0.05665906870726148,0.5440081573252875,0.6746029134616432
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.58,21,0.14,0.04,0.08,0.24,2,0.55,0.7138728323699421,0.41652613827993257,0.11254019292604502,0.25187566988210075,0.7241935483870968,0.18225806451612903,0.7241935483870968,0.23870967741935484,0.2725806451612903,0.27580645161290324,0.07912732009117551,0.5542285140385239,0.670345648569038
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.08,0.04,0.04,0.36,1,0.55,0.7639902676399026,0.43310344827586206,0.11254019292604502,0.11039657020364416,0.52,0.18588235294117647,0.52,0.12,0.11058823529411765,0.48,0.10159557147508955,0.5416408459570778,0.7708359240601271
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.08,0.12,0.08,0.36,2,0.35,0.6742209631728046,0.4027072758037225,0.10182207931404073,0.2647374062165059,0.5300429184549357,0.1223175965665236,0.5300429184549357,0.0815450643776824,0.11587982832618025,0.4699570815450644,0.07619667860631717,0.5522848432362266,0.7561443004249039
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.14,0.12,0.12,0.24,1,0.55,0.6685236768802229,0.4006677796327212,0.11039657020364416,0.24758842443729903,0.5164179104477612,0.1791044776119403,0.5164179104477612,0.21194029850746268,0.1044776119402985,0.4835820895522388,0.07717355910126994,0.5479383066606918,0.7194895556034353
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,13,0.2,0.08,0.12,0.36,1,0.55,0.6733668341708543,0.4024024024024024,0.10610932475884244,0.18006430868167203,0.54,0.18571428571428572,0.54,0.13428571428571429,0.12571428571428572,0.46,0.08629111038749593,0.5513063708959725,0.7457812466344099
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.08,0.04,0.04,0.24,2,0.55,0.7154255319148937,0.4170542635658915,0.11789924973204716,0.1907824222936763,0.5438871473354232,0.14733542319749215,0.5438871473354232,0.1786833855799373,0.11598746081504702,0.4561128526645768,0.08759361771409964,0.5518730724279137,0.7361804611092149
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.12,0.68,21,0.14,0.08,0.12,0.36,2,0.35,0.6405405405405405,0.3904448105436573,0.09967845659163987,0.2497320471596999,0.5324232081911263,0.14334470989761092,0.5324232081911263,0.09215017064846416,0.11774744027303755,0.46757679180887374,0.0755454249430153,0.5492318684758626,0.7482801886200541
