flow,family,mode,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,admission_band_rate,pollution,phase_lock_resistance,score
golden,phi,no_rival,0.8681592039800995,0.4647137150466045,0.002258610954263128,0.14963297571993225,0.849971477467199,0.46035367940673133,0.849971477467199,0.0775812892184826,0.0,0.1500285225328009,3.45703125,0.576171875,0.5198567708333334,0.3330078125,0.0986649299902312,0.49460140968706,0.8231771506985186
golden,phi,balanced_rival,0.8681592039800995,0.4647137150466045,0.002258610954263128,0.14963297571993225,0.849971477467199,0.46035367940673133,0.849971477467199,0.0775812892184826,0.0,0.1500285225328009,3.45703125,0.576171875,0.5198567708333334,0.3330078125,0.0986649299902312,0.49460140968706,0.8231771506985186
golden,phi,strong_rival,0.8869565217391304,0.4700460829493088,0.002258610954263128,0.14003387916431395,0.8513667425968109,0.46583143507972663,0.8513667425968109,0.07687927107061504,0.0,0.14863325740318906,3.45703125,0.576171875,0.5205078125,0.3346354166666667,0.10257245197004233,0.4931049229075536,0.8263237462416079
golden,phi,absorbing_rival,0.8960396039603961,0.4725848563968668,0.002258610954263128,0.13269339356295878,0.8508821855435401,0.4763801935116676,0.8508821855435401,0.07569721115537849,0.0,0.14911781445645989,3.45703125,0.576171875,0.5221354166666666,0.3343098958333333,0.10810810810810811,0.49354354917401355,0.8283778961787273
silver,metallic,no_rival,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9681372549019608,0.3137254901960784,0.9681372549019608,0.04656862745098039,0.0,0.031862745098039214,1.81640625,0.302734375,0.18880208333333334,0.14811197916666666,0.04168023445131879,0.5988607674052802,0.7861998083717562
silver,metallic,balanced_rival,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9681372549019608,0.3137254901960784,0.9681372549019608,0.04656862745098039,0.0,0.031862745098039214,1.81640625,0.302734375,0.18880208333333334,0.14811197916666666,0.04168023445131879,0.5988607674052802,0.7861998083717562
silver,metallic,strong_rival,0.8442982456140351,0.4577883472057075,0.016042780748663103,0.08449197860962566,0.9683313032886723,0.31790499390986604,0.9683313032886723,0.047503045066991476,0.0,0.031668696711327646,1.81640625,0.302734375,0.18880208333333334,0.14876302083333334,0.04233148811462065,0.599377664191246,0.7871489786968596
silver,metallic,absorbing_rival,0.8362445414847162,0.45541022592152197,0.016042780748663103,0.08449197860962566,0.9694002447980417,0.3108935128518972,0.9694002447980417,0.04895960832313342,0.0,0.030599755201958383,1.81640625,0.302734375,0.19075520833333334,0.1474609375,0.04233148811462065,0.5999601741287253,0.7843703174720986
bounded_cf_2,bounded_cf,no_rival,0.8492239467849224,0.4592326139088729,0.01714898177920686,0.08896034297963558,0.9445114595898673,0.2738238841978287,0.9445114595898673,0.06755126658624849,0.0,0.05548854041013269,1.8203125,0.3033854166666667,0.2776692708333333,0.14485677083333334,0.11787691305763595,0.5508108203252511,0.7763900941916941
bounded_cf_2,bounded_cf,balanced_rival,0.8492239467849224,0.4592326139088729,0.01714898177920686,0.08896034297963558,0.9445114595898673,0.2738238841978287,0.9445114595898673,0.06755126658624849,0.0,0.05548854041013269,1.8203125,0.3033854166666667,0.2776692708333333,0.14485677083333334,0.11787691305763595,0.5508108203252511,0.7763900941916941
