anchor,anchor_family,window_size,phase,length,memory_capacity,perturbation,phase_lag,window_beta,delay_steps,noise_amp,alpha_cutoff_q,effective_offset,direct_best_offset,match_distance,derived_tradeoff,direct_best_tradeoff,tradeoff_gap_to_direct_best,mean_tradeoff,max_tradeoff,mean_retention,mean_pollution,mean_phase_lock,mean_diversity,mean_write,mean_witness,mean_release,autocorr_peak,spectral_peak
silver,metallic_anchor,0.2,0.0,5000,100,delay_3,0.0,0.0,3,0.0,0,-0.03199999999999996,-0.011999999999999941,0.3176,0.5704666932859495,0.6087499917786546,-0.038283298492705176,0.5704666932859495,0.6266855830798589,0.7759651501116105,0.000906059632049155,0.32642058021020587,10.25,4127.75,872.25,0.0,0.9488644834312162,0.26257723638167607
silver,metallic_anchor,0.2,0.0,5000,100,delay_8,0.0,0.0,8,0.0,0,0.0320000000000001,-0.011999999999999941,0.316,0.5750716155187805,0.6087499917786546,-0.03367837625987413,0.5750716155187805,0.6323021349902865,0.7756708186462998,0.001611109010727468,0.32496738690754107,13.25,4125.75,874.25,0.0,0.9442114496618407,0.26151393142596696
silver,metallic_anchor,0.2,0.0,5000,100,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0012,0.5699760897518246,0.6087499917786546,-0.038773902026830065,0.5699760897518246,0.6262269489240566,0.7758188624076348,0.0006629853865368833,0.32709239793961487,10.25,4126.25,872.25,1.5,0.9511628571638739,0.26291791632386685
silver,metallic_anchor,0.2,0.0,5000,100,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0044,0.5873148605435929,0.6087499917786546,-0.02143513123506169,0.5873148605435929,0.6267129665540261,0.8445733526504762,0.0006539831822304955,0.3261738057433182,10.5,4178.5,820.0,1.5,0.9508126248005243,0.2595696712806362
silver,metallic_anchor,0.2,0.0,5000,100,cutoff_34,0.0,0.0,0,0.0,34,0.07600000000000014,-0.011999999999999941,0.32,0.508933773594103,0.6087499917786546,-0.09981621818455166,0.508933773594103,0.508933773594103,1.0,0.0008507018290089324,0.5702019388570831,9.0,4702.0,297.25,0.75,0.9958503106050746,0.28495744482325785
silver,metallic_anchor,0.2,0.0,5000,100,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.1644,0.5311673535918556,0.6087499917786546,-0.077582638186799,0.5311673535918556,0.591482816831327,0.7545418831260277,0.0004925337073116082,0.4286270115880339,11.0,4103.0,895.5,1.5,0.9791841794224898,0.4451346698362171
silver,metallic_anchor,0.2,0.0,5000,100,combo_small,0.018,0.004,3,0.0015,34,-0.072,-0.011999999999999941,0.3162,0.593632992188738,0.6087499917786546,-0.015116999589916635,0.593632992188738,0.6073043796359372,1.0,0.06924092760768624,0.37460852236434944,11.0,4591.0,409.0,0.0,0.9638993510960656,0.379739574980756
silver,metallic_anchor,0.2,0.0,5000,100,combo_big,0.045,0.011,8,0.0045,55,-0.015999999999999945,-0.011999999999999941,0.3084,0.6009220691750219,0.6087499917786546,-0.007827922603632742,0.6009220691750219,0.6124533518306957,0.9982578397212544,0.06410316242966257,0.3590128272406832,11.0,4616.5,382.5,1.0,0.9507052641679231,0.39017166969669836
silver,metallic_anchor,0.2,0.0,5000,400,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.03,0.5588382862387609,0.5961499917786546,-0.037311705539893714,0.5588382862387609,0.6131888649301638,0.7761440578491461,0.0009736344511902929,0.327895899758625,10.25,4126.25,872.75,1.0,0.9523838583848752,0.2649350310002999
silver,metallic_anchor,0.2,0.0,5000,400,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.09,0.5587419499627346,0.5961499917786546,-0.037408041815919946,0.5587419499627346,0.6129088691674398,0.7750952596464977,0.0009066683260592343,0.3277541484534249,10.25,4125.0,875.0,0.0,0.9523838583848752,0.2643680257794994
silver,metallic_anchor,0.2,0.0,5000,400,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.011999999999999941,0.0,0.5640759813418372,0.5961499917786546,-0.032074010436817346,0.5640759813418372,0.57066472930868,1.0,0.03553193072629365,0.4380717212726555,11.0,4458.5,540.5,1.0,0.97961049413444,0.363835704077536
silver,metallic_anchor,0.2,0.0,5000,400,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.011999999999999941,0.3142,0.5844176453897683,0.5961499917786546,-0.011732346388886317,0.5844176453897683,0.5885791743663404,1.0,0.04880805589806823,0.37756303681219006,12.0,4866.0,134.0,0.0,0.9794462574497826,0.2731891802175169
silver,metallic_anchor,0.2,0.0,5000,400,delay_3,0.0,0.0,3,0.0,0,-0.03199999999999996,-0.011999999999999941,0.3176,0.5597041932859494,0.5961499917786546,-0.03644579849270513,0.5597041932859494,0.6140855830798588,0.7759651501116105,0.000906059632049155,0.32642058021020587,10.25,4127.75,872.25,0.0,0.9488644834312162,0.26257723638167607
silver,metallic_anchor,0.2,0.0,5000,400,delay_8,0.0,0.0,8,0.0,0,0.0320000000000001,-0.011999999999999941,0.316,0.5611591155187805,0.5961499917786546,-0.03499087625987407,0.5611591155187805,0.6155021349902866,0.7756708186462998,0.001611109010727468,0.32496738690754107,13.25,4125.75,874.25,0.0,0.9442114496618407,0.26151393142596696
silver,metallic_anchor,0.2,0.0,5000,400,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0012,0.5592135897518246,0.5961499917786546,-0.03693640202683002,0.5592135897518246,0.6136269489240566,0.7758188624076348,0.0006629853865368833,0.32709239793961487,10.25,4126.25,872.25,1.5,0.9511628571638739,0.26291791632386685
silver,metallic_anchor,0.2,0.0,5000,400,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0044,0.5762898605435929,0.5961499917786546,-0.019860131235061695,0.5762898605435929,0.614112966554026,0.8445733526504762,0.0006539831822304955,0.3261738057433182,10.5,4178.5,820.0,1.5,0.9508126248005243,0.2595696712806362
silver,metallic_anchor,0.2,0.0,5000,400,cutoff_34,0.0,0.0,0,0.0,34,0.07600000000000014,-0.011999999999999941,0.32,0.49948377359410295,0.5961499917786546,-0.09666621818455162,0.49948377359410295,0.49948377359410295,1.0,0.0008507018290089324,0.5702019388570831,9.0,4702.0,297.25,0.75,0.9958503106050746,0.28495744482325785
silver,metallic_anchor,0.2,0.0,5000,400,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.1644,0.5196173535918557,0.5961499917786546,-0.0765326381867989,0.5196173535918557,0.578882816831327,0.7545418831260277,0.0004925337073116082,0.4286270115880339,11.0,4103.0,895.5,1.5,0.9791841794224898,0.4451346698362171
silver,metallic_anchor,0.2,0.0,5000,400,combo_small,0.018,0.004,3,0.0015,34,-0.072,-0.011999999999999941,0.3162,0.5820829921887379,0.5961499917786546,-0.01406699958991664,0.5820829921887379,0.5947043796359371,1.0,0.06924092760768624,0.37460852236434944,11.0,4591.0,409.0,0.0,0.9638993510960656,0.379739574980756
silver,metallic_anchor,0.2,0.0,5000,400,combo_big,0.045,0.011,8,0.0045,55,-0.015999999999999945,-0.011999999999999941,0.3084,0.5893720691750218,0.5961499917786546,-0.006777922603632747,0.5893720691750218,0.5998533518306957,0.9982578397212544,0.06410316242966257,0.3590128272406832,11.0,4616.5,382.5,1.0,0.9507052641679231,0.39017166969669836
silver,metallic_anchor,0.2,0.17,5000,50,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.03,0.5839507862387608,0.6255499917786546,-0.04159920553989371,0.5839507862387608,0.6425888649301638,0.7761440578491461,0.0009736344511902929,0.327895899758625,10.25,4126.25,872.75,1.0,0.9523838583848752,0.2649350310002999
silver,metallic_anchor,0.2,0.17,5000,50,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.09,0.5838544499627346,0.6255499917786546,-0.041695541815919945,0.5838544499627346,0.6423088691674398,0.7750952596464977,0.0009066683260592343,0.3277541484534249,10.25,4125.0,875.0,0.0,0.9523838583848752,0.2643680257794994
silver,metallic_anchor,0.2,0.17,5000,50,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.011999999999999941,0.0,0.5910259813418373,0.6255499917786546,-0.0345240104368173,0.5910259813418373,0.6000647293086799,1.0,0.03553193072629365,0.4380717212726555,11.0,4458.5,540.5,1.0,0.97961049413444,0.363835704077536
silver,metallic_anchor,0.2,0.17,5000,50,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.011999999999999941,0.3142,0.6138176453897682,0.6255499917786546,-0.011732346388886317,0.6138176453897682,0.6179791743663404,1.0,0.04880805589806823,0.37756303681219006,12.0,4866.0,134.0,0.0,0.9794462574497826,0.2731891802175169
silver,metallic_anchor,0.2,0.17,5000,50,delay_3,0.0,0.0,3,0.0,0,-0.03199999999999996,-0.011999999999999941,0.3176,0.5848166932859494,0.6255499917786546,-0.04073329849270513,0.5848166932859494,0.6434855830798588,0.7759651501116105,0.000906059632049155,0.32642058021020587,10.25,4127.75,872.25,0.0,0.9488644834312162,0.26257723638167607
silver,metallic_anchor,0.2,0.17,5000,50,delay_8,0.0,0.0,8,0.0,0,0.0320000000000001,-0.011999999999999941,0.316,0.5936216155187806,0.6255499917786546,-0.03192837625987399,0.5936216155187806,0.6547021349902866,0.7756708186462998,0.001611109010727468,0.32496738690754107,13.25,4125.75,874.25,0.0,0.9442114496618407,0.26151393142596696
silver,metallic_anchor,0.2,0.17,5000,50,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0012,0.5843260897518245,0.6255499917786546,-0.04122390202683002,0.5843260897518245,0.6430269489240565,0.7758188624076348,0.0006629853865368833,0.32709239793961487,10.25,4126.25,872.25,1.5,0.9511628571638739,0.26291791632386685
silver,metallic_anchor,0.2,0.17,5000,50,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0044,0.6020148605435929,0.6255499917786546,-0.02353513123506168,0.6020148605435929,0.643512966554026,0.8445733526504762,0.0006539831822304955,0.3261738057433182,10.5,4178.5,820.0,1.5,0.9508126248005243,0.2595696712806362
silver,metallic_anchor,0.2,0.17,5000,50,cutoff_34,0.0,0.0,0,0.0,34,0.07600000000000014,-0.011999999999999941,0.3134,0.5424087105422437,0.6255499917786546,-0.08314128123641085,0.5424087105422437,0.5700642378276457,0.9146757679180888,0.017410709359334496,0.5475740493810061,10.5,4388.5,610.5,1.0,0.9911524109348995,0.25935173836507897
silver,metallic_anchor,0.2,0.17,5000,50,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.166,0.5497445179350774,0.6255499917786546,-0.07580547384357716,0.5497445179350774,0.6097467417461826,0.7616807457300193,0.0004962428696796841,0.4250446780500101,11.0,4073.0,926.0,1.0,0.9801248457518983,0.4297206905915809
silver,metallic_anchor,0.2,0.17,5000,50,combo_small,0.018,0.004,3,0.0015,34,-0.072,-0.011999999999999941,0.3162,0.609032992188738,0.6255499917786546,-0.016516999589916592,0.609032992188738,0.6241043796359371,1.0,0.06924092760768624,0.37460852236434944,11.0,4591.0,409.0,0.0,0.9638993510960656,0.379739574980756
silver,metallic_anchor,0.2,0.17,5000,50,combo_big,0.045,0.011,8,0.0045,55,-0.015999999999999945,-0.011999999999999941,0.3084,0.6163220691750219,0.6255499917786546,-0.009227922603632699,0.6163220691750219,0.6292533518306956,0.9982578397212544,0.06410316242966257,0.3590128272406832,11.0,4616.5,382.5,1.0,0.9507052641679231,0.39017166969669836
silver,metallic_anchor,0.2,0.17,5000,100,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.03,0.5696007862387609,0.6087499917786546,-0.03914920553989376,0.5696007862387609,0.6257888649301638,0.7761440578491461,0.0009736344511902929,0.327895899758625,10.25,4126.25,872.75,1.0,0.9523838583848752,0.2649350310002999
silver,metallic_anchor,0.2,0.17,5000,100,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.09,0.5695044499627346,0.6087499917786546,-0.03924554181591999,0.5695044499627346,0.6255088691674399,0.7750952596464977,0.0009066683260592343,0.3277541484534249,10.25,4125.0,875.0,0.0,0.9523838583848752,0.2643680257794994
silver,metallic_anchor,0.2,0.17,5000,100,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.011999999999999941,0.0,0.5756259813418372,0.6087499917786546,-0.03312401043681745,0.5756259813418372,0.58326472930868,1.0,0.03553193072629365,0.4380717212726555,11.0,4458.5,540.5,1.0,0.97961049413444,0.363835704077536
silver,metallic_anchor,0.2,0.17,5000,100,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.011999999999999941,0.3142,0.5970176453897683,0.6087499917786546,-0.011732346388886317,0.5970176453897683,0.6011791743663405,1.0,0.04880805589806823,0.37756303681219006,12.0,4866.0,134.0,0.0,0.9794462574497826,0.2731891802175169
silver,metallic_anchor,0.2,0.17,5000,100,delay_3,0.0,0.0,3,0.0,0,-0.03199999999999996,-0.011999999999999941,0.3176,0.5704666932859495,0.6087499917786546,-0.038283298492705176,0.5704666932859495,0.6266855830798589,0.7759651501116105,0.000906059632049155,0.32642058021020587,10.25,4127.75,872.25,0.0,0.9488644834312162,0.26257723638167607
silver,metallic_anchor,0.2,0.17,5000,100,delay_8,0.0,0.0,8,0.0,0,0.0320000000000001,-0.011999999999999941,0.316,0.5750716155187805,0.6087499917786546,-0.03367837625987413,0.5750716155187805,0.6323021349902865,0.7756708186462998,0.001611109010727468,0.32496738690754107,13.25,4125.75,874.25,0.0,0.9442114496618407,0.26151393142596696
silver,metallic_anchor,0.2,0.17,5000,100,noise_small,0.0,0.0,0,0.0015,0,6.938893903907228e-17,-0.011999999999999941,0.0012,0.5699760897518246,0.6087499917786546,-0.038773902026830065,0.5699760897518246,0.6262269489240566,0.7758188624076348,0.0006629853865368833,0.32709239793961487,10.25,4126.25,872.25,1.5,0.9511628571638739,0.26291791632386685
silver,metallic_anchor,0.2,0.17,5000,100,noise_big,0.0,0.0,0,0.0045,0,6.938893903907228e-17,-0.011999999999999941,0.0044,0.5873148605435929,0.6087499917786546,-0.02143513123506169,0.5873148605435929,0.6267129665540261,0.8445733526504762,0.0006539831822304955,0.3261738057433182,10.5,4178.5,820.0,1.5,0.9508126248005243,0.2595696712806362
silver,metallic_anchor,0.2,0.17,5000,100,cutoff_34,0.0,0.0,0,0.0,34,0.07600000000000014,-0.011999999999999941,0.3134,0.5277087105422437,0.6087499917786546,-0.08104128123641097,0.5277087105422437,0.5532642378276457,0.9146757679180888,0.017410709359334496,0.5475740493810061,10.5,4388.5,610.5,1.0,0.9911524109348995,0.25935173836507897
silver,metallic_anchor,0.2,0.17,5000,100,cutoff_55,0.0,0.0,0,0.0,55,0.004000000000000073,-0.011999999999999941,0.166,0.5343445179350774,0.6087499917786546,-0.07440547384357721,0.5343445179350774,0.5929467417461827,0.7616807457300193,0.0004962428696796841,0.4250446780500101,11.0,4073.0,926.0,1.0,0.9801248457518983,0.4297206905915809
silver,metallic_anchor,0.2,0.17,5000,100,combo_small,0.018,0.004,3,0.0015,34,-0.072,-0.011999999999999941,0.3162,0.593632992188738,0.6087499917786546,-0.015116999589916635,0.593632992188738,0.6073043796359372,1.0,0.06924092760768624,0.37460852236434944,11.0,4591.0,409.0,0.0,0.9638993510960656,0.379739574980756
silver,metallic_anchor,0.2,0.17,5000,100,combo_big,0.045,0.011,8,0.0045,55,-0.015999999999999945,-0.011999999999999941,0.3084,0.6009220691750219,0.6087499917786546,-0.007827922603632742,0.6009220691750219,0.6124533518306957,0.9982578397212544,0.06410316242966257,0.3590128272406832,11.0,4616.5,382.5,1.0,0.9507052641679231,0.39017166969669836
silver,metallic_anchor,0.2,0.17,5000,400,phase_small,0.015,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.03,0.5588382862387609,0.5961499917786546,-0.037311705539893714,0.5588382862387609,0.6131888649301638,0.7761440578491461,0.0009736344511902929,0.327895899758625,10.25,4126.25,872.75,1.0,0.9523838583848752,0.2649350310002999
silver,metallic_anchor,0.2,0.17,5000,400,phase_big,0.045,0.0,0,0.0,0,6.938893903907228e-17,-0.011999999999999941,0.09,0.5587419499627346,0.5961499917786546,-0.037408041815919946,0.5587419499627346,0.6129088691674398,0.7750952596464977,0.0009066683260592343,0.3277541484534249,10.25,4125.0,875.0,0.0,0.9523838583848752,0.2643680257794994
silver,metallic_anchor,0.2,0.17,5000,400,window_drift_small,0.0,0.004,0,0.0,0,-0.003999999999999934,-0.011999999999999941,0.0,0.5640759813418372,0.5961499917786546,-0.032074010436817346,0.5640759813418372,0.57066472930868,1.0,0.03553193072629365,0.4380717212726555,11.0,4458.5,540.5,1.0,0.97961049413444,0.363835704077536
silver,metallic_anchor,0.2,0.17,5000,400,window_drift_big,0.0,0.011,0,0.0,0,0.07200000000000013,-0.011999999999999941,0.3142,0.5844176453897683,0.5961499917786546,-0.011732346388886317,0.5844176453897683,0.5885791743663404,1.0,0.04880805589806823,0.37756303681219006,12.0,4866.0,134.0,0.0,0.9794462574497826,0.2731891802175169
