anchor,anchor_family,alpha,offset,band_mode,window_width,phase,beta,length,memory_capacity,phase_lock_resistance,delayed_retention,pollution,rigidity_after_zipping,zero_share,memory_load,write_count,witness_count,release_count,zipper_energy,approx_period,autocorr_peak,spectral_peak,composite_score
silver,metallic_anchor,0.4322135623730951,0.01799999999999998,counter_double,0.24,0.0,0.029,2048,64,0.5662025861868145,0.6007905138339921,0.20652173913043478,0.97021484375,0.6572265625,0.65625,368.0,1673.0,7.0,0.19030417457406418,52.0,0.8162393162393162,0.17316356185817144,0.7080431933763792
silver,metallic_anchor,0.4382135623730951,0.02399999999999998,counter_double,0.24,0.0,0.029,2048,64,0.6627719793666738,0.5283582089552239,0.23208191126279865,0.98095703125,0.65625,0.65625,293.0,1685.0,70.0,0.1904301324723146,154.0,0.7144904099761893,0.19592374970351778,0.7146571483693627
silver,metallic_anchor,0.4442135623730951,0.029999999999999978,counter_double,0.24,0.0,0.029,2048,64,0.6795812140085146,0.6865671641791045,0.07386363636363637,0.97509765625,0.6572265625,0.703125,176.0,1868.0,4.0,0.19007318046357866,224.0,0.6965815054933017,0.18581559496235767,0.787883788302642
silver,metallic_anchor,0.4502135623730951,0.035999999999999976,counter_double,0.24,0.0,0.029,2048,64,0.6463910232058725,0.8003802281368821,0.07569721115537849,0.97314453125,0.65673828125,0.640625,251.0,1793.0,4.0,0.19019849836768102,121.0,0.7937457019949635,0.13221651768650525,0.8051092677694203
silver,metallic_anchor,0.4562135623730951,0.041999999999999975,counter_double,0.24,0.0,0.029,2048,64,0.5901499548192057,0.9099099099099099,0.06130268199233716,0.9697265625,0.65771484375,0.734375,261.0,1783.0,4.0,0.19076249234372328,103.0,0.8673343445199491,0.19779120220869653,0.8179223293292885
silver,metallic_anchor,0.46221356237309513,0.04799999999999997,counter_double,0.24,0.0,0.029,2048,64,0.6454684165408155,0.9015817223198594,0.045307443365695796,0.97802734375,0.65185546875,0.59375,309.0,1712.0,27.0,0.19052573631791792,120.0,0.7405377656332931,0.19242939138326412,0.8358031875650554
silver,metallic_anchor,0.46821356237309514,0.05399999999999997,counter_double,0.24,0.0,0.029,2048,64,0.6420536317211754,0.89792663476874,0.08501118568232663,0.97412109375,0.65478515625,0.71875,447.0,1598.0,3.0,0.19090628658136258,173.0,0.8231866936289562,0.15343160195896297,0.8254822033399615
silver,metallic_anchor,0.4742135623730951,0.05999999999999997,counter_double,0.24,0.0,0.029,2048,64,0.6097221698252038,0.9701046337817638,0.09322033898305085,0.97314453125,0.65673828125,0.578125,472.0,1573.0,3.0,0.19162250124726599,155.0,0.8947252923959313,0.16249437470429687,0.8320712206120702
silver,metallic_anchor,0.35421356237309515,-0.06,counter_double,0.24,0.13,0.011,2048,64,0.6385676254475001,0.7394736842105263,0.11151079136690648,0.970703125,0.65673828125,0.453125,278.0,1691.0,79.0,0.1899657328058041,137.0,0.7709785240181538,0.19588858439911183,0.7806501485624451
silver,metallic_anchor,0.36021356237309515,-0.054,counter_double,0.24,0.13,0.011,2048,64,0.6481441230541747,0.6329113924050633,0.1297071129707113,0.970703125,0.658203125,0.46875,239.0,1805.0,4.0,0.19042486442659723,229.0,0.8042857142857143,0.17890182383802408,0.754234541038242
silver,metallic_anchor,0.36621356237309516,-0.048,counter_double,0.24,0.13,0.011,2048,64,0.642790080093752,0.578544061302682,0.18055555555555555,0.97216796875,0.65478515625,0.46875,144.0,1900.0,4.0,0.1893881613028709,228.0,0.8500506549887473,0.14532115215625477,0.7295370922777832
silver,metallic_anchor,0.37221356237309516,-0.042,counter_double,0.24,0.13,0.011,2048,64,0.6199597417079115,0.5163043478260869,0.0,0.97412109375,0.65576171875,0.375,16.0,2010.0,22.0,0.18879261251619364,227.0,0.8737441052675085,0.18973775068199245,0.7447869274064761
silver,metallic_anchor,0.3782135623730951,-0.036000000000000004,counter_double,0.24,0.13,0.011,2048,64,0.6738718755395072,0.496,0.0,0.97509765625,0.6572265625,0.328125,0.0,2015.0,33.0,0.18984025530155044,226.0,0.7094017094017094,0.1970302242801291,0.7553217814010621
silver,metallic_anchor,0.3842135623730951,-0.030000000000000006,counter_double,0.24,0.13,0.011,2048,64,0.6544421623247472,0.3977272727272727,0.07258064516129033,0.9736328125,0.65576171875,0.359375,124.0,1920.0,4.0,0.19033207523396573,134.0,0.7858175177453347,0.1303534921222335,0.7113697218732167
silver,metallic_anchor,0.3902135623730951,-0.024000000000000007,counter_double,0.24,0.13,0.011,2048,64,0.6521120339715201,0.3333333333333333,0.02120141342756184,0.974609375,0.65625,0.328125,283.0,1761.0,4.0,0.189758641583521,182.0,0.8053945814918545,0.14647044022879235,0.7057729618265133
silver,metallic_anchor,0.39621356237309513,-0.01800000000000001,counter_double,0.24,0.13,0.011,2048,64,0.6111728081401995,0.3157894736842105,0.05226480836236934,0.9755859375,0.65283203125,0.40625,287.0,1756.0,5.0,0.19101710794719884,135.0,0.8410694493557439,0.20079111210970071,0.6838086482909926
silver,metallic_anchor,0.40221356237309513,-0.01200000000000001,counter_double,0.24,0.13,0.011,2048,64,0.48653359798482276,0.015384615384615385,0.008130081300813009,0.962890625,0.693359375,0.296875,246.0,1798.0,4.0,0.15673626865929668,46.0,0.9331245331175299,0.22632953111329504,0.5863425738678955
silver,metallic_anchor,0.40821356237309514,-0.006000000000000012,counter_double,0.24,0.13,0.011,2048,64,0.63386868979562,0.35,0.019886363636363636,0.97021484375,0.65625,0.40625,352.0,1660.0,36.0,0.19010579893818141,136.0,0.8352266313598116,0.14002091726957241,0.704048929165501
silver,metallic_anchor,0.41421356237309515,-1.3877787807814457e-17,counter_double,0.24,0.13,0.011,2048,64,0.6387355387209726,0.6071428571428571,0.009174311926605505,0.9697265625,0.6552734375,0.421875,218.0,1824.0,6.0,0.19035007832171477,134.0,0.7776251333310625,0.18503410929982525,0.7690925616708368
silver,metallic_anchor,0.42021356237309515,0.0059999999999999845,counter_double,0.24,0.13,0.011,2048,64,0.5154872993825876,0.5853658536585366,0.16666666666666666,0.97119140625,0.65771484375,0.375,42.0,1990.0,16.0,0.19008764181190213,44.0,0.8758935716897155,0.196928689117339,0.69834638412184
silver,metallic_anchor,0.42621356237309516,0.011999999999999983,counter_double,0.24,0.13,0.011,2048,64,0.6412925236871867,0.58,0.13402061855670103,0.97314453125,0.66064453125,0.375,97.0,1924.0,27.0,0.18982755445705574,183.0,0.843144537205825,0.13978578519721316,0.7394382516710721
silver,metallic_anchor,0.4322135623730951,0.01799999999999998,counter_double,0.24,0.13,0.011,2048,64,0.6780320657904495,0.6521739130434783,0.21052631578947367,0.97265625,0.65966796875,0.4375,38.0,1976.0,34.0,0.1899475954020881,133.0,0.7030030708768716,0.14685605085894718,0.751570141893866
silver,metallic_anchor,0.4382135623730951,0.02399999999999998,counter_double,0.24,0.13,0.011,2048,64,0.5931914044275082,0.8346456692913385,0.41237113402061853,0.9755859375,0.65869140625,0.4375,97.0,1947.0,4.0,0.19013526950177861,89.0,0.8326387931029026,0.20154200505700803,0.7317468270654999
silver,metallic_anchor,0.4442135623730951,0.029999999999999978,counter_double,0.24,0.13,0.011,2048,64,0.6088424048154943,0.6666666666666666,0.33774834437086093,0.9765625,0.65869140625,0.546875,151.0,1892.0,5.0,0.18999481085659942,90.0,0.8254379115375151,0.16458237146237562,0.7109340169741662
silver,metallic_anchor,0.4502135623730951,0.035999999999999976,counter_double,0.24,0.13,0.011,2048,64,0.6383741984134281,0.7056962025316456,0.23295454545454544,0.97412109375,0.6552734375,0.65625,176.0,1869.0,3.0,0.19023631656572731,91.0,0.7691210513883721,0.14029155245942945,0.7487670488224457
silver,metallic_anchor,0.4562135623730951,0.041999999999999975,counter_double,0.24,0.13,0.011,2048,64,0.5962187539462775,0.7191780821917808,0.30677290836653387,0.98291015625,0.65625,0.578125,251.0,1726.0,71.0,0.1893755600782081,137.0,0.890625,0.19331954715405153,0.7272714404076783
silver,metallic_anchor,0.46221356237309513,0.04799999999999997,counter_double,0.24,0.13,0.011,2048,64,0.6080581565212655,0.7479131886477463,0.23692307692307693,0.9716796875,0.65576171875,0.75,325.0,1719.0,4.0,0.190181188962466,93.0,0.8056749780202943,0.19452147890712282,0.749167708716798
silver,metallic_anchor,0.46821356237309514,0.05399999999999997,counter_double,0.24,0.13,0.011,2048,64,0.587248419997797,0.7942073170731707,0.2216624685138539,0.9755859375,0.66015625,0.703125,397.0,1647.0,4.0,0.1903509490983819,48.0,0.7801413141931428,0.12736342581346644,0.7586365074941733
silver,metallic_anchor,0.4742135623730951,0.05999999999999997,counter_double,0.24,0.13,0.011,2048,64,0.6079608037045534,0.8708333333333333,0.17590361445783131,0.97119140625,0.6552734375,0.796875,415.0,1629.0,4.0,0.19018890049073953,136.0,0.8923512747875354,0.1552898188982139,0.7907084583957087
silver,metallic_anchor,0.35421356237309515,-0.06,counter_double,0.24,0.13,0.029,2048,64,0.6130541972730073,0.7202572347266881,0.03717472118959108,0.9736328125,0.65576171875,0.5,269.0,1775.0,4.0,0.189613327216952,120.0,0.8241224025916122,0.19877413422007112,0.784269467332929
silver,metallic_anchor,0.36021356237309515,-0.054,counter_double,0.24,0.13,0.029,2048,64,0.3540477523422053,0.7987012987012987,0.0033783783783783786,0.97314453125,0.65673828125,0.359375,296.0,1748.0,4.0,0.1905307170883197,18.0,0.8421167234931689,0.18982868943095424,0.7373139754184534
silver,metallic_anchor,0.36621356237309516,-0.048,counter_double,0.24,0.13,0.029,2048,64,0.5861657100505937,0.7649402390438247,0.027559055118110236,0.97509765625,0.6591796875,0.5,508.0,1529.0,11.0,0.19005683654186917,86.0,0.916903689076881,0.12116414770114363,0.7899541514110622
silver,metallic_anchor,0.37221356237309516,-0.042,counter_double,0.24,0.13,0.029,2048,64,0.634232464023476,0.6260504201680672,0.04672897196261682,0.97412109375,0.6552734375,0.40625,428.0,1618.0,2.0,0.18977293704484793,172.0,0.8045361395800943,0.19709656206693676,0.765737490124386
silver,metallic_anchor,0.3782135623730951,-0.036000000000000004,counter_double,0.24,0.13,0.029,2048,64,0.6374982797325943,0.47761194029850745,0.1012987012987013,0.974609375,0.65576171875,0.53125,385.0,1657.0,6.0,0.1904855521822269,189.0,0.7999901803398822,0.2004225856776321,0.7202494562370281
silver,metallic_anchor,0.3842135623730951,-0.030000000000000006,counter_double,0.24,0.13,0.029,2048,64,0.6076258337686518,0.5317919075144508,0.13023255813953488,0.9775390625,0.65673828125,0.5,215.0,1825.0,8.0,0.18884268585355932,121.0,0.8748206734937893,0.1606437003369599,0.7197656546307837
silver,metallic_anchor,0.3902135623730951,-0.024000000000000007,counter_double,0.24,0.13,0.029,2048,64,0.6333360439547886,0.44339622641509435,0.18681318681318682,0.97021484375,0.65625,0.40625,91.0,1931.0,26.0,0.19003224971985894,155.0,0.8252840909090909,0.16643110425481408,0.6929295180343261
silver,metallic_anchor,0.39621356237309513,-0.01800000000000001,counter_double,0.24,0.13,0.029,2048,64,0.6555738805017692,0.6701030927835051,0.0,0.97216796875,0.65576171875,0.40625,0.0,2032.0,16.0,0.1899333283592223,207.0,0.754609729699455,0.1972384042008534,0.7912799600585366
silver,metallic_anchor,0.40221356237309513,-0.01200000000000001,counter_double,0.24,0.13,0.029,2048,64,0.5515950244711285,0.78125,0.0,0.97021484375,0.65771484375,0.40625,0.0,2044.0,4.0,0.1900750810038922,51.0,0.8345233717603675,0.1890325957994717,0.7886067631019161
silver,metallic_anchor,0.40821356237309514,-0.006000000000000012,counter_double,0.24,0.13,0.029,2048,64,0.6244917455025045,0.6063829787234043,0.0,0.97412109375,0.658203125,0.328125,0.0,2044.0,4.0,0.19037014037962985,87.0,0.8099979562429896,0.1286212699620464,0.7678700723843183
silver,metallic_anchor,0.41421356237309515,-1.3877787807814457e-17,counter_double,0.24,0.13,0.029,2048,64,0.597709535336284,0.5671641791044776,0.12121212121212122,0.97412109375,0.65576171875,0.375,66.0,1939.0,43.0,0.18979767309747198,70.0,0.7829778568249732,0.19522099636016613,0.7265208048868099
silver,metallic_anchor,0.42021356237309515,0.0059999999999999845,counter_double,0.24,0.13,0.029,2048,64,0.5391344534474463,0.5913978494623656,0.21678321678321677,0.9755859375,0.65478515625,0.46875,143.0,1890.0,15.0,0.18922818055972052,69.0,0.9349494742195136,0.19218217433592225,0.6970364874796093
silver,metallic_anchor,0.42621356237309516,0.011999999999999983,counter_double,0.24,0.13,0.029,2048,64,0.6521598338631784,0.71,0.18032786885245902,0.97314453125,0.6572265625,0.546875,366.0,1678.0,4.0,0.19015995771538544,156.0,0.7877555604312328,0.15190658702785786,0.7641462109611982
silver,metallic_anchor,0.4322135623730951,0.01799999999999998,counter_double,0.24,0.13,0.029,2048,64,0.5662025861868145,0.6007905138339921,0.20652173913043478,0.97021484375,0.6572265625,0.65625,368.0,1673.0,7.0,0.19030417457406423,52.0,0.8162393162393162,0.17316356185817144,0.7080431933763792
silver,metallic_anchor,0.4382135623730951,0.02399999999999998,counter_double,0.24,0.13,0.029,2048,64,0.6627719793666738,0.5283582089552239,0.23208191126279865,0.98095703125,0.65625,0.65625,293.0,1685.0,70.0,0.190430132472315,154.0,0.7144904099761893,0.19592374970351778,0.7146571483693627
silver,metallic_anchor,0.4442135623730951,0.029999999999999978,counter_double,0.24,0.13,0.029,2048,64,0.6795812140085146,0.6865671641791045,0.07386363636363637,0.97509765625,0.6572265625,0.703125,176.0,1868.0,4.0,0.19007318046357805,224.0,0.6965815054933017,0.18581559496235767,0.787883788302642
silver,metallic_anchor,0.4502135623730951,0.035999999999999976,counter_double,0.24,0.13,0.029,2048,64,0.6463910232058725,0.8003802281368821,0.07569721115537849,0.97314453125,0.65673828125,0.640625,251.0,1793.0,4.0,0.19019849836768127,121.0,0.7937457019949635,0.13221651768650525,0.8051092677694203
silver,metallic_anchor,0.4562135623730951,0.041999999999999975,counter_double,0.24,0.13,0.029,2048,64,0.5901499548192057,0.9099099099099099,0.06130268199233716,0.9697265625,0.65771484375,0.734375,261.0,1783.0,4.0,0.1907624923437233,103.0,0.8673343445199491,0.19779120220869653,0.8179223293292885
silver,metallic_anchor,0.46221356237309513,0.04799999999999997,counter_double,0.24,0.13,0.029,2048,64,0.6454684165408155,0.9015817223198594,0.045307443365695796,0.97802734375,0.65185546875,0.59375,309.0,1712.0,27.0,0.19052573631791808,120.0,0.7405377656332931,0.19242939138326412,0.8358031875650554
silver,metallic_anchor,0.46821356237309514,0.05399999999999997,counter_double,0.24,0.13,0.029,2048,64,0.6420536317211754,0.89792663476874,0.08501118568232663,0.97412109375,0.65478515625,0.71875,447.0,1598.0,3.0,0.1909062865813621,173.0,0.8231866936289562,0.15343160195896297,0.8254822033399615
silver,metallic_anchor,0.4742135623730951,0.05999999999999997,counter_double,0.24,0.13,0.029,2048,64,0.6097221698252038,0.9701046337817638,0.09322033898305085,0.97314453125,0.65673828125,0.578125,472.0,1573.0,3.0,0.1916225012472663,155.0,0.8947252923959313,0.16249437470429687,0.8320712206120702
silver,metallic_anchor,0.35421356237309515,-0.06,counter_triple,0.18,0.0,0.011,2048,64,0.8605334750945899,0.8333333333333334,0.10714285714285714,0.9462890625,0.66015625,1.0,112.0,1928.0,8.0,0.1885067261120763,247.0,0.3174508207339132,0.05283783045130532,0.8615911140979139
silver,metallic_anchor,0.36021356237309515,-0.054,counter_triple,0.18,0.0,0.011,2048,64,0.8760685269778006,0.775609756097561,0.0,0.9541015625,0.6591796875,1.0,14.0,1941.0,93.0,0.19049063039676586,202.0,0.26790464186559987,0.04673649957637778,0.8750002165171987
silver,metallic_anchor,0.36621356237309516,-0.048,counter_triple,0.18,0.0,0.011,2048,64,0.8600439235660808,0.7070063694267515,0.0,0.9560546875,0.662109375,1.0,0.0,2043.0,5.0,0.18935588592923425,228.0,0.32365142258996443,0.04390333071410645,0.854673514760923
silver,metallic_anchor,0.37221356237309516,-0.042,counter_triple,0.18,0.0,0.011,2048,64,0.8524955791730877,0.7518518518518519,0.0,0.94970703125,0.66357421875,1.0,0.0,2042.0,6.0,0.18865037162231918,227.0,0.3410778515724939,0.048615519625194184,0.862170550362909
silver,metallic_anchor,0.3782135623730951,-0.036000000000000004,counter_triple,0.18,0.0,0.011,2048,64,0.8486036615168796,0.6826568265682657,0.0,0.9521484375,0.6611328125,0.953125,0.0,2044.0,4.0,0.19045967078524578,177.0,0.33717086957709025,0.0497831858671981,0.84476697610111
silver,metallic_anchor,0.3842135623730951,-0.030000000000000006,counter_triple,0.18,0.0,0.011,2048,64,0.8196740743767257,0.7763157894736842,0.0,0.95458984375,0.65771484375,0.9375,0.0,2036.0,12.0,0.19224952703449477,82.0,0.34949535642183455,0.046443589591724434,0.8593596865491674
silver,metallic_anchor,0.3902135623730951,-0.024000000000000007,counter_triple,0.18,0.0,0.011,2048,64,0.5140165269315518,0.8514588859416445,0.0,0.94970703125,0.65771484375,1.0,0.0,2040.0,8.0,0.19042699822616904,5.0,0.412261393809408,0.04568902539593662,0.7908333539168292
silver,metallic_anchor,0.39621356237309513,-0.01800000000000001,counter_triple,0.18,0.0,0.011,2048,64,0.48021927237222906,0.8194444444444444,0.0,0.94775390625,0.66064453125,1.0,0.0,2044.0,4.0,0.18959107356822727,5.0,0.509274559815895,0.050067623067418104,0.7735304066808908
silver,metallic_anchor,0.40221356237309513,-0.01200000000000001,counter_triple,0.18,0.0,0.011,2048,64,0.501503307088847,0.7872860635696821,0.0,0.9453125,0.68115234375,1.0,0.0,2045.0,3.0,0.1746043338876982,5.0,0.44716501118904706,0.04832506754441214,0.7729242687416008
silver,metallic_anchor,0.40821356237309514,-0.006000000000000012,counter_triple,0.18,0.0,0.011,2048,64,0.4985711088314967,0.8354755784061697,0.0,0.95556640625,0.65576171875,1.0,0.0,2044.0,4.0,0.19214772485582493,5.0,0.45957339949855475,0.04471327400695512,0.7836882680402999
silver,metallic_anchor,0.41421356237309515,-1.3877787807814457e-17,counter_triple,0.18,0.0,0.011,2048,64,0.8574671648768244,0.8391812865497076,0.0,0.95849609375,0.66015625,1.0,0.0,2044.0,4.0,0.19058742950850804,181.0,0.31462405981943903,0.04793673030389542,0.8860060336874406
silver,metallic_anchor,0.42021356237309515,0.0059999999999999845,counter_triple,0.18,0.0,0.011,2048,64,0.8507455624047937,0.7993079584775087,0.0,0.95263671875,0.65771484375,1.0,3.0,2041.0,4.0,0.1913075171031824,198.0,0.3423408777697581,0.046306955900381815,0.8731871987579443
silver,metallic_anchor,0.42621356237309516,0.011999999999999983,counter_triple,0.18,0.0,0.011,2048,64,0.827164121133398,0.7596899224806202,0.0,0.9521484375,0.66015625,0.84375,0.0,2044.0,4.0,0.19111346451730454,118.0,0.3706735256862674,0.045559587334018214,0.8571737228127003
silver,metallic_anchor,0.4322135623730951,0.01799999999999998,counter_triple,0.18,0.0,0.011,2048,64,0.8394422360171281,0.7361702127659574,0.0,0.94873046875,0.66259765625,0.78125,0.0,2044.0,4.0,0.18969887653189876,176.0,0.36899567390622273,0.0436763068535819,0.8544785833986257
silver,metallic_anchor,0.4382135623730951,0.02399999999999998,counter_triple,0.18,0.0,0.011,2048,64,0.82238113766167,0.8565217391304348,0.0,0.93798828125,0.66162109375,0.828125,3.0,2042.0,3.0,0.18895852929999027,118.0,0.3694244306775057,0.06044629526784345,0.8763592796865721
silver,metallic_anchor,0.4442135623730951,0.029999999999999978,counter_triple,0.18,0.0,0.011,2048,64,0.8536167099700905,0.7663230240549829,0.0,0.9453125,0.6611328125,0.890625,0.0,2033.0,15.0,0.19082156924825394,180.0,0.329974842055698,0.04407866829098959,0.8648833295648213
silver,metallic_anchor,0.4502135623730951,0.035999999999999976,counter_triple,0.18,0.0,0.011,2048,64,0.8631680206756516,0.7852564102564102,0.5,0.951171875,0.65869140625,1.0,4.0,2038.0,6.0,0.1918109772265358,206.0,0.3075838528756354,0.04560839451203959,0.773078271750721
silver,metallic_anchor,0.4562135623730951,0.041999999999999975,counter_triple,0.18,0.0,0.011,2048,64,0.840554586143235,0.7650273224043715,0.1111111111111111,0.9501953125,0.65087890625,1.0,18.0,1943.0,87.0,0.19473669293396442,137.0,0.34405410360549854,0.04792844994270406,0.8388489942749329
silver,metallic_anchor,0.46221356237309513,0.04799999999999997,counter_triple,0.18,0.0,0.011,2048,64,0.8590568917197389,0.7777777777777778,0.05405405405405406,0.94970703125,0.66015625,1.0,37.0,1980.0,31.0,0.1928211184542954,205.0,0.31598655792504937,0.0491002209607031,0.8591456917873829
silver,metallic_anchor,0.46821356237309514,0.05399999999999997,counter_triple,0.18,0.0,0.011,2048,64,0.8367764846837805,0.8178571428571428,0.16551724137931034,0.9560546875,0.66015625,1.0,145.0,1890.0,13.0,0.19528648357790074,175.0,0.34766925124741815,0.0734115608899369,0.8415031192213108
silver,metallic_anchor,0.4742135623730951,0.05999999999999997,counter_triple,0.18,0.0,0.011,2048,64,0.5288717808330661,0.8454106280193237,0.19047619047619047,0.9501953125,0.66259765625,1.0,168.0,1795.0,85.0,0.1908887716364581,2.0,0.36902275995142364,0.04436189754937779,0.7559342862626581
silver,metallic_anchor,0.35421356237309515,-0.06,counter_triple,0.18,0.0,0.029,2048,64,0.8175315538616622,0.8405797101449275,0.056910569105691054,0.9541015625,0.6611328125,1.0,246.0,1798.0,4.0,0.18868708111975366,154.0,0.4193079186346309,0.046760593987379175,0.8629767891949097
silver,metallic_anchor,0.36021356237309515,-0.054,counter_triple,0.18,0.0,0.029,2048,64,0.7772280754289598,0.8329853862212944,0.06439393939393939,0.95068359375,0.65380859375,1.0,264.0,1780.0,4.0,0.1903049165343415,154.0,0.48372310793649714,0.09689947195882567,0.8471029721844316
silver,metallic_anchor,0.36621356237309516,-0.048,counter_triple,0.18,0.0,0.029,2048,64,0.7634064606930818,0.8648648648648649,0.09574468085106383,0.95361328125,0.65966796875,1.0,188.0,1842.0,18.0,0.1915553397096275,157.0,0.5753175344350051,0.04218555028288079,0.8456685341414176
silver,metallic_anchor,0.37221356237309516,-0.042,counter_triple,0.18,0.0,0.029,2048,64,0.8072686550679332,0.8578199052132701,0.18518518518518517,0.939453125,0.66845703125,1.0,27.0,1988.0,33.0,0.18386861651783373,67.0,0.34605114500508566,0.053128823323854824,0.8362421511331691
silver,metallic_anchor,0.3782135623730951,-0.036000000000000004,counter_triple,0.18,0.0,0.029,2048,64,0.8584236906492668,0.7841726618705036,0.7142857142857143,0.94921875,0.65966796875,1.0,7.0,2031.0,10.0,0.19066186529595108,189.0,0.31133094053041516,0.052689465274800805,0.7283201168735727
silver,metallic_anchor,0.3842135623730951,-0.030000000000000006,counter_triple,0.18,0.0,0.029,2048,64,0.8361759960278362,0.8060453400503779,0.0,0.9541015625,0.654296875,1.0,1.0,2043.0,4.0,0.19425679035154367,155.0,0.36719236703806996,0.04594009168584427,0.8707442229998849
silver,metallic_anchor,0.3902135623730951,-0.024000000000000007,counter_triple,0.18,0.0,0.029,2048,64,0.7278421245135782,0.7276264591439688,0.0,0.95556640625,0.6552734375,1.0,14.0,2030.0,4.0,0.19319289043268345,155.0,0.6713324717321107,0.04631185152179682,0.8219613013083544
silver,metallic_anchor,0.39621356237309513,-0.01800000000000001,counter_triple,0.18,0.0,0.029,2048,64,0.8241787663959095,0.7063197026022305,0.0,0.94921875,0.6591796875,0.90625,4.0,2040.0,4.0,0.1899995939826102,68.0,0.30658485765532834,0.05029060786282569,0.84286490821539
silver,metallic_anchor,0.40221356237309513,-0.01200000000000001,counter_triple,0.18,0.0,0.029,2048,64,0.8074664815755419,0.725925925925926,0.0,0.95263671875,0.65966796875,0.921875,0.0,2045.0,3.0,0.18998255246653503,67.0,0.3514732637381323,0.049554325974353844,0.8436136183133739
silver,metallic_anchor,0.40821356237309514,-0.006000000000000012,counter_triple,0.18,0.0,0.029,2048,64,0.8414417088050458,0.7407407407407407,0.0,0.9453125,0.66015625,0.953125,0.0,2042.0,6.0,0.1900015761049878,158.0,0.3577580050331345,0.040038628648171905,0.8552564562431906
silver,metallic_anchor,0.41421356237309515,-1.3877787807814457e-17,counter_triple,0.18,0.0,0.029,2048,64,0.8407180936690224,0.851963746223565,0.0,0.95166015625,0.65869140625,1.0,0.0,2045.0,3.0,0.1911444004726281,231.0,0.37481023129862734,0.05170212100595797,0.8828997090709819
silver,metallic_anchor,0.42021356237309515,0.0059999999999999845,counter_triple,0.18,0.0,0.029,2048,64,0.8063599637153699,0.8075,0.0,0.95458984375,0.65625,1.0,2.0,2042.0,4.0,0.19168366539079273,94.0,0.39894049684263544,0.050661421284104786,0.8629987585903036
silver,metallic_anchor,0.42621356237309516,0.011999999999999983,counter_triple,0.18,0.0,0.029,2048,64,0.7134906705626072,0.782608695652174,0.0,0.9599609375,0.66259765625,1.0,3.0,2042.0,3.0,0.18719500579179463,156.0,0.712013807727919,0.04652214935967033,0.8326034747140517
silver,metallic_anchor,0.4322135623730951,0.01799999999999998,counter_triple,0.18,0.0,0.029,2048,64,0.8662855883191847,0.8264462809917356,0.0,0.94775390625,0.65771484375,1.0,1.0,2043.0,4.0,0.19192152042161897,245.0,0.30670556536856725,0.04598780719977097,0.8830750409173882
silver,metallic_anchor,0.4382135623730951,0.02399999999999998,counter_triple,0.18,0.0,0.029,2048,64,0.7923713783563958,0.7386363636363636,0.0,0.9462890625,0.6591796875,1.0,7.0,2036.0,5.0,0.18970171891845156,154.0,0.4842368714357868,0.05089408736630763,0.841128900712518
silver,metallic_anchor,0.4442135623730951,0.029999999999999978,counter_triple,0.18,0.0,0.029,2048,64,0.8578647883262169,0.7958115183246073,0.21052631578947367,0.94970703125,0.66748046875,1.0,19.0,1971.0,58.0,0.1894261928498846,224.0,0.32305598625404935,0.04312584707557064,0.8324314857213517
silver,metallic_anchor,0.4502135623730951,0.035999999999999976,counter_triple,0.18,0.0,0.029,2048,64,0.8490726114881475,0.8017817371937639,0.14583333333333334,0.943359375,0.6640625,1.0,48.0,1988.0,12.0,0.18577645702358822,251.0,0.3575227530023849,0.04665250460561738,0.842798156476518
silver,metallic_anchor,0.4562135623730951,0.041999999999999975,counter_triple,0.18,0.0,0.029,2048,64,0.8052673556091675,0.8584558823529411,0.1391304347826087,0.94873046875,0.65673828125,1.0,115.0,1870.0,63.0,0.1918400139936506,68.0,0.3527724298435146,0.05455384557497203,0.845963340628751
silver,metallic_anchor,0.46221356237309513,0.04799999999999997,counter_triple,0.18,0.0,0.029,2048,64,0.8610595070720547,0.8587848932676518,0.14864864864864866,0.9541015625,0.6591796875,1.0,148.0,1895.0,5.0,0.19036321049584928,224.0,0.3123258350821966,0.049778773400887336,0.8610299941346821
silver,metallic_anchor,0.46821356237309514,0.05399999999999997,counter_triple,0.18,0.0,0.029,2048,64,0.7721004849803627,0.8711755233494364,0.06477732793522267,0.95654296875,0.6689453125,1.0,247.0,1792.0,9.0,0.18398202009049278,157.0,0.5471800161303914,0.04581735306026119,0.8571390145613217
silver,metallic_anchor,0.4742135623730951,0.05999999999999997,counter_triple,0.18,0.0,0.029,2048,64,0.6989758027239923,0.8975109809663251,0.0627177700348432,0.9453125,0.64892578125,1.0,287.0,1757.0,4.0,0.19462593807283513,155.0,0.7287178273306585,0.07233544033193347,0.8395488686876672
silver,metallic_anchor,0.35421356237309515,-0.06,counter_triple,0.18,0.13,0.011,2048,64,0.8605334750945899,0.8333333333333334,0.10714285714285714,0.9462890625,0.66015625,1.0,112.0,1928.0,8.0,0.18850672611207625,247.0,0.3174508207339132,0.05283783045130532,0.8615911140979139
silver,metallic_anchor,0.36021356237309515,-0.054,counter_triple,0.18,0.13,0.011,2048,64,0.8760685269778006,0.775609756097561,0.0,0.9541015625,0.6591796875,1.0,14.0,1941.0,93.0,0.19049063039676645,202.0,0.26790464186559987,0.04673649957637778,0.8750002165171987
