anchor,anchor_family,model,model_label,alpha,offset,window_width,phase,beta,length,max_alignment_age,memory_capacity,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,contact_ring_rate,center_share,rigidity_after_perturbation,composite_score,surrogate_base_score
golden,phi_anchor,random_projection_null,Random Projection Null,0.6060339887498948,-0.01200000000000001,0.18,0.0,0.0,4096,21,34,0.0,34.0,4062.0,0.0,0.0,0.0,21.0,0.0,0.9360085562720106,0.4873046875,0.009521484375,0.97900390625,0.6550397841324836,0.5182429091324836
golden,phi_anchor,random_projection_null,Random Projection Null,0.6120339887498948,-0.006000000000000012,0.18,0.0,0.0,4096,21,34,1.0,35.0,4059.0,0.027777777777777776,0.021739130434782608,1.0,18.0,0.0,0.8655368494955196,0.47412109375,0.010498046875,0.980224609375,0.4412858500845153,0.3059733500845153
golden,phi_anchor,random_projection_null,Random Projection Null,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,0.0,4096,21,34,0.0,26.0,4070.0,0.0,0.0,0.0,21.0,0.0,0.9236955640293427,0.47021484375,0.007568359375,0.98193359375,0.6490369605199766,0.5140564917699766
golden,phi_anchor,random_projection_null,Random Projection Null,0.6240339887498948,0.0059999999999999845,0.18,0.0,0.0,4096,21,34,0.0,32.0,4064.0,0.0,0.0,0.0,21.0,0.0,0.942207267588054,0.477783203125,0.00927734375,0.98095703125,0.6561610178549384,0.5203504709799384
golden,phi_anchor,random_projection_null,Random Projection Null,0.6300339887498948,0.011999999999999983,0.18,0.0,0.0,4096,21,34,1.0,30.0,4064.0,0.03225806451612903,0.02631578947368421,1.0,19.0,0.0,0.7849118940251957,0.4677734375,0.0087890625,0.98291015625,0.41540476913834584,0.28063914413834584
golden,phi_anchor,random_projection_null,Random Projection Null,0.6360339887498948,0.01799999999999998,0.18,0.0,0.0,4096,21,34,0.0,30.0,4066.0,0.0,0.0,0.0,21.0,0.0,0.935157026173469,0.462646484375,0.008544921875,0.97900390625,0.6517912795239795,0.5179533888989795
golden,phi_anchor,random_projection_null,Random Projection Null,0.6420339887498948,0.02399999999999998,0.18,0.0,0.0,4096,21,34,0.0,29.0,4067.0,0.0,0.0,0.0,21.0,0.0,0.9424889466841635,0.466796875,0.008544921875,0.982177734375,0.6550360856226157,0.5204462418726157
golden,phi_anchor,random_projection_null,Random Projection Null,0.6480339887498948,0.029999999999999978,0.18,0.0,0.0,4096,21,34,0.0,35.0,4060.0,0.0,0.0,0.0,21.0,0.0,0.6268780116855308,0.468017578125,0.0107421875,0.976806640625,0.5474451645980805,0.4131385239730805
golden,phi_anchor,random_projection_null,Random Projection Null,0.6540339887498947,0.035999999999999976,0.18,0.0,0.0,4096,21,34,0.0,43.0,4052.0,0.0,0.0,0.0,21.0,0.0,0.837660982613534,0.47509765625,0.01123046875,0.97998046875,0.6202148903386016,0.4848047340886016
golden,phi_anchor,random_projection_null,Random Projection Null,0.6600339887498947,0.041999999999999975,0.18,0.0,0.0,4096,21,34,0.0,35.0,4061.0,0.0,0.0,0.0,21.0,0.0,0.9415145389937387,0.45556640625,0.00927734375,0.98095703125,0.6532594745078713,0.5201149432578712
golden,phi_anchor,random_projection_null,Random Projection Null,0.6660339887498947,0.04799999999999997,0.18,0.0,0.0,4096,21,34,0.0,35.0,4061.0,0.0,0.0,0.0,21.0,0.0,0.8985827094646679,0.473388671875,0.01318359375,0.97900390625,0.6406450743429871,0.5055181212179871
golden,phi_anchor,random_projection_null,Random Projection Null,0.5700339887498947,-0.048,0.18,0.0,0.011,4096,4,34,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.9438942087084268,0.468505859375,0.008544921875,0.980712890625,0.6556017653358652,0.5209240309608651
golden,phi_anchor,random_projection_null,Random Projection Null,0.5760339887498948,-0.042,0.18,0.0,0.011,4096,4,34,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.9165672280390003,0.476318359375,0.0087890625,0.979248046875,0.64713090440826,0.51163285753326
golden,phi_anchor,random_projection_null,Random Projection Null,0.5820339887498948,-0.036000000000000004,0.18,0.0,0.011,4096,4,34,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.6695750265324809,0.470947265625,0.009521484375,0.97802734375,0.5624113683960436,0.42765550902104355
golden,phi_anchor,random_projection_null,Random Projection Null,0.5880339887498948,-0.030000000000000006,0.18,0.0,0.011,4096,4,34,1.0,40.0,4054.0,0.024390243902439025,0.023809523809523808,1.0,2.0,0.0,0.9060872848144507,0.47265625,0.010009765625,0.981201171875,0.45439950316531047,0.3191846594153105
golden,phi_anchor,random_projection_null,Random Projection Null,0.5940339887498948,-0.024000000000000007,0.18,0.0,0.011,4096,4,34,0.0,61.0,4035.0,0.0,0.0,0.0,4.0,0.0,0.9370083932747207,0.4716796875,0.014892578125,0.97412109375,0.6531141037134051,0.5185828537134051
golden,phi_anchor,random_projection_null,Random Projection Null,0.6000339887498948,-0.01800000000000001,0.18,0.0,0.011,4096,4,34,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.9058409158660204,0.468017578125,0.008056640625,0.98291015625,0.6427808332694469,0.5079859113944469
golden,phi_anchor,random_projection_null,Random Projection Null,0.6060339887498948,-0.01200000000000001,0.18,0.0,0.011,4096,4,34,0.0,33.0,4062.0,0.0,0.0,0.0,4.0,0.0,0.9479623526459862,0.461181640625,0.00830078125,0.981689453125,0.6561841530246353,0.5223071998996354
golden,phi_anchor,random_projection_null,Random Projection Null,0.6120339887498948,-0.006000000000000012,0.18,0.0,0.011,4096,4,34,0.0,40.0,4056.0,0.0,0.0,0.0,4.0,0.0,0.6164364113968257,0.468017578125,0.009765625,0.977783203125,0.5439731454999208,0.4095883798749208
golden,phi_anchor,random_projection_null,Random Projection Null,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,0.011,4096,4,34,0.0,48.0,4048.0,0.0,0.0,0.0,4.0,0.0,0.9356573267435258,0.4619140625,0.01171875,0.977294921875,0.6517367723427987,0.5181234910927988
golden,phi_anchor,random_projection_null,Random Projection Null,0.6240339887498948,0.0059999999999999845,0.18,0.0,0.011,4096,4,34,0.0,40.0,4056.0,0.0,0.0,0.0,4.0,0.0,0.9347730478276687,0.469970703125,0.009765625,0.97998046875,0.6526177581364074,0.5178228362614075
golden,phi_anchor,random_projection_null,Random Projection Null,0.6300339887498948,0.011999999999999983,0.18,0.0,0.011,4096,4,34,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.9482859016221503,0.47216796875,0.009521484375,0.982421875,0.6576711128015311,0.5224172065515311
golden,phi_anchor,random_projection_null,Random Projection Null,0.6360339887498948,0.01799999999999998,0.18,0.0,0.011,4096,4,34,0.0,40.0,4056.0,0.0,0.0,0.0,4.0,0.0,0.9122488795579398,0.473388671875,0.009765625,0.978271484375,0.6452329784246995,0.5101646190496996
golden,phi_anchor,random_projection_null,Random Projection Null,0.6420339887498948,0.02399999999999998,0.18,0.0,0.011,4096,4,34,0.0,42.0,4053.0,0.0,0.0,0.0,4.0,0.0,0.7531961435072243,0.46484375,0.010986328125,0.97802734375,0.5901101262924563,0.4560866887924563
golden,phi_anchor,random_projection_null,Random Projection Null,0.6480339887498948,0.029999999999999978,0.18,0.0,0.011,4096,4,34,0.0,30.0,4066.0,0.0,0.0,0.0,4.0,0.0,0.9023227638070748,0.471435546875,0.007568359375,0.9833984375,0.6420338803194054,0.5067897396944054
golden,phi_anchor,random_projection_null,Random Projection Null,0.6540339887498947,0.035999999999999976,0.18,0.0,0.011,4096,4,34,0.0,40.0,4056.0,0.0,0.0,0.0,4.0,0.0,0.9147796354879085,0.476806640625,0.010009765625,0.9794921875,0.646601247940889,0.511025076065889
golden,phi_anchor,random_projection_null,Random Projection Null,0.6600339887498947,0.041999999999999975,0.18,0.0,0.011,4096,4,34,0.0,42.0,4054.0,0.0,0.0,0.0,4.0,0.0,0.9417366276862584,0.4775390625,0.010986328125,0.97998046875,0.6558935784133278,0.5201904534133279
golden,phi_anchor,random_projection_null,Random Projection Null,0.6660339887498947,0.04799999999999997,0.18,0.0,0.011,4096,4,34,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.917432901589709,0.467041015625,0.011474609375,0.97607421875,0.6460580459155011,0.5119271865405011
golden,phi_anchor,random_projection_null,Random Projection Null,0.5700339887498947,-0.048,0.18,0.0,0.011,4096,8,34,0.0,37.0,4059.0,0.0,0.0,0.0,8.0,0.0,0.7150357924846522,0.457275390625,0.00927734375,0.97607421875,0.5760711538197818,0.44311216944478177
golden,phi_anchor,random_projection_null,Random Projection Null,0.5760339887498948,-0.042,0.18,0.0,0.011,4096,8,34,0.0,37.0,4059.0,0.0,0.0,0.0,8.0,0.0,0.9363761091785239,0.4658203125,0.009521484375,0.979736328125,0.6526452208706981,0.5183678771206981
golden,phi_anchor,random_projection_null,Random Projection Null,0.5820339887498948,-0.036000000000000004,0.18,0.0,0.011,4096,8,34,0.0,42.0,4054.0,0.0,0.0,0.0,8.0,0.0,0.8112821267678589,0.4765625,0.011474609375,0.978271484375,0.6112851418510721,0.4758359231010721
golden,phi_anchor,random_projection_null,Random Projection Null,0.5880339887498948,-0.030000000000000006,0.18,0.0,0.011,4096,8,34,0.0,40.0,4056.0,0.0,0.0,0.0,8.0,0.0,0.7955048480277122,0.468017578125,0.010009765625,0.982421875,0.6052275077044222,0.4704716483294222
golden,phi_anchor,random_projection_null,Random Projection Null,0.5940339887498948,-0.024000000000000007,0.18,0.0,0.011,4096,8,34,0.0,41.0,4055.0,0.0,0.0,0.0,8.0,0.0,0.9360207215892556,0.4638671875,0.01123046875,0.97900390625,0.652231420340347,0.5182470453403469
golden,phi_anchor,random_projection_null,Random Projection Null,0.6000339887498948,-0.01800000000000001,0.18,0.0,0.011,4096,8,34,0.0,27.0,4069.0,0.0,0.0,0.0,8.0,0.0,0.9222338037110257,0.46630859375,0.007080078125,0.984619140625,0.6482860557617487,0.5135594932617488
golden,phi_anchor,random_projection_null,Random Projection Null,0.6060339887498948,-0.01200000000000001,0.18,0.0,0.011,4096,8,34,0.0,36.0,4060.0,0.0,0.0,0.0,8.0,0.0,0.9128238193982997,0.481689453125,0.009521484375,0.9814453125,0.646678457970422,0.510360098595422
golden,phi_anchor,random_projection_null,Random Projection Null,0.6120339887498948,-0.006000000000000012,0.18,0.0,0.011,4096,8,34,1.0,34.0,4060.0,0.02857142857142857,0.024390243902439025,1.0,5.0,0.0,0.9129207607677442,0.46337890625,0.009033203125,0.98046875,0.4568262713134721,0.3227833025634721
golden,phi_anchor,random_projection_null,Random Projection Null,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,0.011,4096,8,34,2.0,38.0,4053.0,0.05,0.04,1.0,4.0,0.2499999999375,0.9359858667743913,0.4755859375,0.011474609375,0.97802734375,0.4997476946970431,0.3394351947032931
golden,phi_anchor,random_projection_null,Random Projection Null,0.6240339887498948,0.0059999999999999845,0.18,0.0,0.011,4096,8,34,0.0,40.0,4056.0,0.0,0.0,0.0,8.0,0.0,0.9295897272176712,0.487548828125,0.010498046875,0.9794921875,0.6529257416290083,0.5160605072540083
golden,phi_anchor,random_projection_null,Random Projection Null,0.6300339887498948,0.011999999999999983,0.18,0.0,0.011,4096,8,34,0.0,29.0,4067.0,0.0,0.0,0.0,8.0,0.0,0.9421364703567899,0.472412109375,0.007568359375,0.983642578125,0.6557072592963086,0.5203263999213086
golden,phi_anchor,random_projection_null,Random Projection Null,0.6360339887498948,0.01799999999999998,0.18,0.0,0.011,4096,8,34,0.0,32.0,4064.0,0.0,0.0,0.0,8.0,0.0,0.8540537557402152,0.46826171875,0.008544921875,0.9814453125,0.6250853082016732,0.49037827695167324
golden,phi_anchor,random_projection_null,Random Projection Null,0.6420339887498948,0.02399999999999998,0.18,0.0,0.011,4096,8,34,0.0,34.0,4062.0,0.0,0.0,0.0,8.0,0.0,0.8969405183960714,0.48046875,0.009521484375,0.9814453125,0.6411316512546642,0.5049597762546643
golden,phi_anchor,random_projection_null,Random Projection Null,0.6480339887498948,0.029999999999999978,0.18,0.0,0.011,4096,8,34,0.0,30.0,4066.0,0.0,0.0,0.0,8.0,0.0,0.913541281473646,0.485107421875,0.007568359375,0.98193359375,0.6473716138260397,0.5106040357010397
golden,phi_anchor,random_projection_null,Random Projection Null,0.6540339887498947,0.035999999999999976,0.18,0.0,0.011,4096,8,34,1.0,37.0,4057.0,0.02631578947368421,0.022727272727272728,1.0,3.0,0.0,0.7425615975466727,0.46875,0.010009765625,0.9814453125,0.39869589830940944,0.26393027330940944
golden,phi_anchor,random_projection_null,Random Projection Null,0.6600339887498947,0.041999999999999975,0.18,0.0,0.011,4096,8,34,0.0,36.0,4060.0,0.0,0.0,0.0,8.0,0.0,0.9060069211578871,0.48046875,0.009033203125,0.98193359375,0.6442532906936815,0.5080423531936816
golden,phi_anchor,random_projection_null,Random Projection Null,0.6660339887498947,0.04799999999999997,0.18,0.0,0.011,4096,8,34,0.0,40.0,4056.0,0.0,0.0,0.0,8.0,0.0,0.9367127745823369,0.470458984375,0.009765625,0.981201171875,0.6534335152329945,0.5184823433579946
golden,phi_anchor,random_projection_null,Random Projection Null,0.5700339887498947,-0.048,0.18,0.0,0.011,4096,13,34,0.0,36.0,4060.0,0.0,0.0,0.0,13.0,0.0,0.7825067569464953,0.470947265625,0.009765625,0.982421875,0.6011597192368084,0.4660522973618084
golden,phi_anchor,random_projection_null,Random Projection Null,0.5760339887498948,-0.042,0.18,0.0,0.011,4096,13,34,0.0,34.0,4062.0,0.0,0.0,0.0,13.0,0.0,0.9232599399617878,0.48486328125,0.0087890625,0.9833984375,0.650763848337008,0.5139083795870079
golden,phi_anchor,random_projection_null,Random Projection Null,0.5820339887498948,-0.036000000000000004,0.18,0.0,0.011,4096,13,34,1.0,30.0,4064.0,0.03225806451612903,0.02564102564102564,1.0,5.0,0.0,0.9351371509725326,0.456787109375,0.00830078125,0.97998046875,0.4648071646355618,0.33159427401056185
golden,phi_anchor,random_projection_null,Random Projection Null,0.5880339887498948,-0.030000000000000006,0.18,0.0,0.011,4096,13,34,0.0,37.0,4059.0,0.0,0.0,0.0,13.0,0.0,0.8472763551240473,0.465576171875,0.009521484375,0.977783203125,0.6221657576171762,0.4880739607421761
golden,phi_anchor,random_projection_null,Random Projection Null,0.5940339887498948,-0.024000000000000007,0.18,0.0,0.011,4096,13,34,0.0,40.0,4056.0,0.0,0.0,0.0,13.0,0.0,0.9387137693703702,0.479736328125,0.0107421875,0.978515625,0.6550122909609258,0.5191626815859258
golden,phi_anchor,random_projection_null,Random Projection Null,0.6000339887498948,-0.01800000000000001,0.18,0.0,0.011,4096,13,34,0.0,44.0,4052.0,0.0,0.0,0.0,13.0,0.0,0.9229652786386993,0.466064453125,0.011962890625,0.97607421875,0.6478218666121578,0.5138081947371578
golden,phi_anchor,random_projection_null,Random Projection Null,0.6060339887498948,-0.01200000000000001,0.18,0.0,0.011,4096,13,34,0.0,34.0,4062.0,0.0,0.0,0.0,13.0,0.0,0.9396250212349458,0.46484375,0.00927734375,0.981689453125,0.6537889134698815,0.5194725072198816
golden,phi_anchor,random_projection_null,Random Projection Null,0.6120339887498948,-0.006000000000000012,0.18,0.0,0.011,4096,13,34,1.0,28.0,4065.0,0.034482758620689655,0.024390243902439025,1.0,10.0,0.0,0.9126144408276519,0.487548828125,0.0087890625,0.9794921875,0.4611995605726338,0.3243343261976338
golden,phi_anchor,random_projection_null,Random Projection Null,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,0.011,4096,13,34,0.0,34.0,4062.0,0.0,0.0,0.0,13.0,0.0,0.8891904888007978,0.46923828125,0.01025390625,0.977783203125,0.6368560161922713,0.5023247661922713
golden,phi_anchor,random_projection_null,Random Projection Null,0.6240339887498948,0.0059999999999999845,0.18,0.0,0.011,4096,13,34,0.0,44.0,4052.0,0.0,0.0,0.0,13.0,0.0,0.8440539707907171,0.47265625,0.011962890625,0.97509765625,0.6217049125688439,0.4869783500688438
golden,phi_anchor,random_projection_null,Random Projection Null,0.6300339887498948,0.011999999999999983,0.18,0.0,0.011,4096,13,34,0.0,41.0,4055.0,0.0,0.0,0.0,13.0,0.0,0.9255339087845122,0.478271484375,0.011962890625,0.978271484375,0.6503358258617341,0.5146815289867341
golden,phi_anchor,random_projection_null,Random Projection Null,0.6360339887498948,0.01799999999999998,0.18,0.0,0.011,4096,13,34,0.0,33.0,4063.0,0.0,0.0,0.0,13.0,0.0,0.6244027856816128,0.46484375,0.00927734375,0.97802734375,0.5463203846317484,0.41229694713174836
golden,phi_anchor,random_projection_null,Random Projection Null,0.6420339887498948,0.02399999999999998,0.18,0.0,0.011,4096,13,34,0.0,31.0,4065.0,0.0,0.0,0.0,13.0,0.0,0.7923472980207792,0.478515625,0.00830078125,0.980224609375,0.6052379250770649,0.46939808132706495
golden,phi_anchor,random_projection_null,Random Projection Null,0.6480339887498948,0.029999999999999978,0.18,0.0,0.011,4096,13,34,0.0,39.0,4057.0,0.0,0.0,0.0,13.0,0.0,0.8865318425637961,0.472412109375,0.01025390625,0.98095703125,0.6365868420966907,0.5014208264716907
golden,phi_anchor,random_projection_null,Random Projection Null,0.6540339887498947,0.035999999999999976,0.18,0.0,0.011,4096,13,34,0.0,38.0,4058.0,0.0,0.0,0.0,13.0,0.0,0.9373493884838976,0.4697265625,0.00927734375,0.98193359375,0.6536206670845253,0.5186987920845252
golden,phi_anchor,random_projection_null,Random Projection Null,0.6600339887498947,0.041999999999999975,0.18,0.0,0.011,4096,13,34,0.0,46.0,4050.0,0.0,0.0,0.0,13.0,0.0,0.9164212857042562,0.464111328125,0.011962890625,0.97607421875,0.6453625340144471,0.5115832371394471
golden,phi_anchor,random_projection_null,Random Projection Null,0.6660339887498947,0.04799999999999997,0.18,0.0,0.011,4096,13,34,1.0,36.0,4058.0,0.02702702702702703,0.02127659574468085,1.0,6.0,0.0,0.8980438925050934,0.483642578125,0.010498046875,0.978271484375,0.4530311063783419,0.3167322782533419
golden,phi_anchor,random_projection_null,Random Projection Null,0.5700339887498947,-0.048,0.18,0.0,0.011,4096,21,34,0.0,33.0,4063.0,0.0,0.0,0.0,21.0,0.0,0.91429665422766,0.45849609375,0.008544921875,0.980712890625,0.6443374249374045,0.5108608624374045
golden,phi_anchor,random_projection_null,Random Projection Null,0.5760339887498948,-0.042,0.18,0.0,0.011,4096,21,34,0.0,35.0,4061.0,0.0,0.0,0.0,21.0,0.0,0.8602158889255787,0.479248046875,0.01025390625,0.977783203125,0.6282058241096968,0.49247340223469677
golden,phi_anchor,random_projection_null,Random Projection Null,0.5820339887498948,-0.036000000000000004,0.18,0.0,0.011,4096,21,34,0.0,35.0,4061.0,0.0,0.0,0.0,21.0,0.0,0.791728305664574,0.477294921875,0.010009765625,0.9814453125,0.6049786395509552,0.4691876239259552
golden,phi_anchor,random_projection_null,Random Projection Null,0.5880339887498948,-0.030000000000000006,0.18,0.0,0.011,4096,21,34,0.0,33.0,4063.0,0.0,0.0,0.0,21.0,0.0,0.9055958906542848,0.46728515625,0.010009765625,0.980712890625,0.6424338528224569,0.5079026028224569
golden,phi_anchor,random_projection_null,Random Projection Null,0.5940339887498948,-0.024000000000000007,0.18,0.0,0.011,4096,21,34,1.0,24.0,4070.0,0.04,0.02631578947368421,1.0,12.0,0.0,0.6175041038294224,0.467529296875,0.00830078125,0.981201171875,0.3604878467822668,0.22588823740726682
golden,phi_anchor,random_projection_null,Random Projection Null,0.6000339887498948,-0.01800000000000001,0.18,0.0,0.011,4096,21,34,0.0,32.0,4064.0,0.0,0.0,0.0,21.0,0.0,0.9250966413714837,0.474609375,0.009521484375,0.9775390625,0.6496891080663045,0.5145328580663044
golden,phi_anchor,random_projection_null,Random Projection Null,0.6060339887498948,-0.01200000000000001,0.18,0.0,0.011,4096,21,34,0.0,34.0,4062.0,0.0,0.0,0.0,21.0,0.0,0.9100898091906312,0.4833984375,0.009765625,0.981201171875,0.6459344413748146,0.5094305351248146
golden,phi_anchor,random_projection_null,Random Projection Null,0.6120339887498948,-0.006000000000000012,0.18,0.0,0.011,4096,21,34,2.0,44.0,4048.0,0.043478260869565216,0.03225806451612903,1.0,14.0,0.07142857142346938,0.7583379868655881,0.474365234375,0.013427734375,0.973876953125,0.4177921217080284,0.2758152801906814
golden,phi_anchor,random_projection_null,Random Projection Null,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,0.011,4096,21,34,0.0,37.0,4059.0,0.0,0.0,0.0,21.0,0.0,0.7463411538159217,0.479736328125,0.010498046875,0.97998046875,0.5897227891724134,0.4537559922974134
golden,phi_anchor,random_projection_null,Random Projection Null,0.6240339887498948,0.0059999999999999845,0.18,0.0,0.011,4096,21,34,0.0,36.0,4059.0,0.0,0.0,0.0,21.0,0.0,0.8712717365404145,0.481201171875,0.01123046875,0.9775390625,0.632179656048741,0.49623239042374095
golden,phi_anchor,random_projection_null,Random Projection Null,0.6300339887498948,0.011999999999999983,0.18,0.0,0.011,4096,21,34,2.0,28.0,4064.0,0.06666666666666667,0.05263157894736842,1.0,21.0,0.0,0.9297397180051034,0.46923828125,0.008544921875,0.97998046875,0.47895888624892813,0.34425185499892813
golden,phi_anchor,random_projection_null,Random Projection Null,0.6360339887498948,0.01799999999999998,0.18,0.0,0.011,4096,21,34,0.0,35.0,4061.0,0.0,0.0,0.0,21.0,0.0,0.8296662431720634,0.485595703125,0.009765625,0.979736328125,0.6187369133035016,0.4820865226785016
golden,phi_anchor,random_projection_null,Random Projection Null,0.6420339887498948,0.02399999999999998,0.18,0.0,0.011,4096,21,34,0.0,31.0,4065.0,0.0,0.0,0.0,21.0,0.0,0.9270983756570335,0.4775390625,0.00830078125,0.983154296875,0.6511704789733913,0.5152134477233914
golden,phi_anchor,random_projection_null,Random Projection Null,0.6480339887498948,0.029999999999999978,0.18,0.0,0.011,4096,21,34,2.0,31.0,4061.0,0.06060606060606061,0.05263157894736842,1.0,8.5,0.29411764702422144,0.69700448828462,0.481689453125,0.00830078125,0.981689453125,0.42917456252441627,0.26342490719699413
golden,phi_anchor,random_projection_null,Random Projection Null,0.6540339887498947,0.035999999999999976,0.18,0.0,0.011,4096,21,34,0.0,37.0,4059.0,0.0,0.0,0.0,21.0,0.0,0.9270126813436597,0.4697265625,0.0107421875,0.981689453125,0.6500866554068443,0.5151843116568443
golden,phi_anchor,random_projection_null,Random Projection Null,0.6600339887498947,0.041999999999999975,0.18,0.0,0.011,4096,21,34,1.0,39.0,4055.0,0.025,0.02,1.0,6.0,0.0,0.7934823528864595,0.466796875,0.010986328125,0.9765625,0.41452462498139625,0.28038399998139624
golden,phi_anchor,random_projection_null,Random Projection Null,0.6660339887498947,0.04799999999999997,0.18,0.0,0.011,4096,21,34,1.0,27.0,4067.0,0.03571428571428571,0.023809523809523808,1.0,6.0,0.0,0.9334548125430058,0.465087890625,0.009033203125,0.98095703125,0.46594745992533626,0.33166035055033627
golden,phi_anchor,random_projection_null,Random Projection Null,0.5700339887498947,-0.048,0.24,0.0,0.0,4096,4,34,0.0,63.0,4033.0,0.0,0.0,0.0,4.0,0.0,0.9057536956617737,0.49462890625,0.015380859375,0.964599609375,0.644479694025003,0.5079562565250031
golden,phi_anchor,random_projection_null,Random Projection Null,0.5760339887498948,-0.042,0.24,0.0,0.0,4096,4,34,2.0,60.0,4032.0,0.03225806451612903,0.0273972602739726,1.0,2.0,0.0,0.9229980453209111,0.50927734375,0.015625,0.962890625,0.465927631572941,0.327783100322941
golden,phi_anchor,random_projection_null,Random Projection Null,0.5820339887498948,-0.036000000000000004,0.24,0.0,0.0,4096,4,34,0.0,69.0,4027.0,0.0,0.0,0.0,4.0,0.0,0.9312962420159795,0.50439453125,0.01806640625,0.960205078125,0.653984472285433,0.516640722285433
golden,phi_anchor,random_projection_null,Random Projection Null,0.5880339887498948,-0.030000000000000006,0.24,0.0,0.0,4096,4,34,0.0,82.0,4014.0,0.0,0.0,0.0,4.0,0.0,0.8663751462120503,0.497314453125,0.020263671875,0.959716796875,0.6310226278370971,0.4945675497120971
golden,phi_anchor,random_projection_null,Random Projection Null,0.5940339887498948,-0.024000000000000007,0.24,0.0,0.0,4096,4,34,0.0,73.0,4023.0,0.0,0.0,0.0,4.0,0.0,0.6850166759662495,0.502197265625,0.01806640625,0.9619140625,0.5701224667035248,0.43290566982852485
golden,phi_anchor,random_projection_null,Random Projection Null,0.6000339887498948,-0.01800000000000001,0.24,0.0,0.0,4096,4,34,0.0,64.0,4032.0,0.0,0.0,0.0,4.0,0.0,0.9083936730696665,0.49462890625,0.01611328125,0.968017578125,0.6456507238436866,0.5088538488436867
golden,phi_anchor,random_projection_null,Random Projection Null,0.6060339887498948,-0.01200000000000001,0.24,0.0,0.0,4096,4,34,1.0,65.0,4029.0,0.015151515151515152,0.013888888888888888,1.0,3.0,0.0,0.9471283747384114,0.4921875,0.016845703125,0.9658203125,0.46509419665348417,0.32876607165348415
golden,phi_anchor,random_projection_null,Random Projection Null,0.6120339887498948,-0.006000000000000012,0.24,0.0,0.0,4096,4,34,0.0,79.0,4017.0,0.0,0.0,0.0,4.0,0.0,0.8842454269869122,0.48779296875,0.02001953125,0.96044921875,0.6360145389255503,0.5006434451755502
golden,phi_anchor,random_projection_null,Random Projection Null,0.6180339887498948,-1.3877787807814457e-17,0.24,0.0,0.0,4096,4,34,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.9067735104958351,0.500244140625,0.015869140625,0.9619140625,0.645285415443584,0.508302993568584
golden,phi_anchor,random_projection_null,Random Projection Null,0.6240339887498948,0.0059999999999999845,0.24,0.0,0.0,4096,4,34,0.0,80.0,4016.0,0.0,0.0,0.0,4.0,0.0,0.918537786467334,0.494873046875,0.02099609375,0.95703125,0.6482501130238935,0.5123028473988935
golden,phi_anchor,random_projection_null,Random Projection Null,0.6300339887498948,0.011999999999999983,0.24,0.0,0.0,4096,4,34,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.9312381388753334,0.49267578125,0.0146484375,0.964111328125,0.6528709672176134,0.5166209672176134
golden,phi_anchor,random_projection_null,Random Projection Null,0.6360339887498948,0.01799999999999998,0.24,0.0,0.0,4096,4,34,2.0,77.0,4014.0,0.02531645569620253,0.02247191011235955,1.0,3.0,0.0,0.8859808877973461,0.49658203125,0.020263671875,0.960205078125,0.4487733032662592,0.3123670532662592
golden,phi_anchor,random_projection_null,Random Projection Null,0.6420339887498948,0.02399999999999998,0.24,0.0,0.0,4096,4,34,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.8257728033001871,0.49951171875,0.01416015625,0.965576171875,0.6179502531220636,0.4807627531220636
golden,phi_anchor,random_projection_null,Random Projection Null,0.6480339887498948,0.029999999999999978,0.24,0.0,0.0,4096,4,34,0.0,66.0,4030.0,0.0,0.0,0.0,4.0,0.0,0.9360102704770762,0.49755859375,0.017822265625,0.96044921875,0.6547864607122058,0.5182434919622059
golden,phi_anchor,random_projection_null,Random Projection Null,0.6540339887498947,0.035999999999999976,0.24,0.0,0.0,4096,4,34,1.0,80.0,4014.0,0.012345679012345678,0.011111111111111112,1.0,3.0,0.0,0.900762549242392,0.49365234375,0.02099609375,0.96044921875,0.4477902756158701,0.31171605686587006
golden,phi_anchor,random_projection_null,Random Projection Null,0.6600339887498947,0.041999999999999975,0.24,0.0,0.0,4096,4,34,2.0,65.0,4026.0,0.029850746268656716,0.02631578947368421,1.0,3.0,0.0,0.9363399083982906,0.501953125,0.017333984375,0.962158203125,0.46865765116590585,0.33145061991590585
