lane,golden_score,golden_robustness
v41b_field_stack,0.8231771506985186,0.10449408621939449
v45_harsher_prediction_error,0.8231771506985186,0.062375799742009796
v46_window_ablation,0.8231771506985186,0.036622097370548334
v42_prediction_error,0.8231771506985186,0.0
