model,flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_threshold,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,65.0,66.0,0.0,0.0,0.9848484848484849,0.0,0.4961832061068702,0.0,0.0,0.26350667202064637,0.021165744057310323,0.6204037190712242,0.5857141117874367
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,63.0,65.0,1.0,0.0,0.9692307692307692,0.0,0.4921875,0.007751937984496124,0.0,0.26949766200529335,0.020514490394008468,0.7375840909193208,0.6039350908542604
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,68.0,69.0,0.0,0.0,0.9855072463768116,0.0,0.49635036496350365,0.0,0.0,0.27540139712506706,0.022142624552263106,0.7853943123125967,0.6165355559956545
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,70.0,73.0,2.0,0.0,0.958904109589041,0.0,0.48951048951048953,0.013793103448275862,0.0,0.2810334799672044,0.022793878215564962,0.5443245610945646,0.5676220112941985
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.14,0.98,0.18,0.5,0.45,0.08,1.45,75.0,77.0,1.0,0.0,0.974025974025974,0.0,0.4934210526315789,0.006535947712418301,0.0,0.2863841897692775,0.024422012373819604,0.7529066315671512,0.6088633928601608
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,62.0,63.0,0.0,0.0,0.9841269841269841,0.0,0.496,0.0,0.0,0.2513312666591634,0.020188863562357537,0.7524779835266281,0.6083261675826315
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,64.0,65.0,0.0,0.0,0.9846153846153847,0.0,0.49612403100775193,0.0,0.0,0.2574128761111877,0.020840117225659396,0.7799599681571341,0.6138620290455348
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,65.0,66.0,0.0,0.0,0.9848484848484849,0.0,0.4961832061068702,0.0,0.0,0.26350667202064637,0.021165744057310323,0.6204037190712242,0.5857141117874367
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,63.0,65.0,1.0,0.0,0.9692307692307692,0.0,0.4921875,0.007751937984496124,0.0,0.26949766200529335,0.020514490394008468,0.7375840909193208,0.6039350908542604
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,68.0,69.0,0.0,0.0,0.9855072463768116,0.0,0.49635036496350365,0.0,0.0,0.27540139712506706,0.022142624552263106,0.7853943123125967,0.6165355559956545
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,70.0,73.0,2.0,0.0,0.958904109589041,0.0,0.48951048951048953,0.013793103448275862,0.0,0.2810334799672044,0.022793878215564962,0.5443245610945646,0.5676220112941985
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.14,0.98,0.28,0.35,0.45,0.08,1.1,75.0,77.0,1.0,0.0,0.974025974025974,0.0,0.4934210526315789,0.006535947712418301,0.0,0.2863841897692775,0.024422012373819604,0.7529066315671512,0.6088633928601608
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2513312666591634,0.0,0.5600180388886846,0.3188419464437199
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574128761111877,0.0,0.6755554201863945,0.34019615594374325
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26350667202064637,0.0,0.576295993377878,0.3228880570765773
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26949766200529335,0.0,0.601670690870026,0.32800467670708994
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,492.0,491.0,0.0,0.0,0.0,0.0,0.49949135300101727,0.0,0.27540139712506706,0.0,0.5737342885755983,0.3235427323633546
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,285.0,284.0,0.0,0.0,0.0,0.0,0.4991212653778559,0.0,0.2810334799672044,0.0,0.5200693045704352,0.31441781388411266
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.24,0.88,0.1,0.2,0.8,0.14,1.45,0.0,301.0,300.0,0.0,0.0,0.0,0.0,0.49916805324459235,0.0,0.2863841897692775,0.0,0.49559078135369694,0.31049982204361964
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,57.0,58.0,0.0,0.0,0.9827586206896551,0.0,0.4956521739130435,0.0,0.0,0.2513312666591634,0.0185607294041029,0.7624902453283768,0.6100200760597556
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,60.0,61.0,0.0,0.0,0.9836065573770492,0.0,0.49586776859504134,0.0,0.0,0.2574128761111877,0.01953760989905568,0.8517884112411938,0.6267215478132857
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,63.0,64.0,0.0,0.0,0.984375,0.0,0.49606299212598426,0.0,0.0,0.26350667202064637,0.020514490394008468,0.6335249865811143,0.5880472756326567
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,60.0,64.0,3.0,0.0,0.9375,0.0,0.4838709677419355,0.023622047244094488,0.0,0.26949766200529335,0.01953760989905568,0.7283242706617514,0.5952481028787804
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,64.0,64.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.27540139712506706,0.020840117225659396,0.7617854655681335,0.615282500149496
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,67.0,70.0,2.0,0.0,0.9571428571428572,0.0,0.48905109489051096,0.014388489208633094,0.0,0.2810334799672044,0.02181699772061218,0.5534209331292339,0.5689765674375301
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.24,0.98,0.18,0.2,0.8,0.14,1.45,69.0,71.0,1.0,0.0,0.971830985915493,0.0,0.4928571428571429,0.0070921985815602835,0.0,0.2863841897692775,0.022468251383914034,0.7410003949017707,0.6064520492520834
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.2513312666591634,0.0,0.6059028133634141,0.32790765746207445
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.0,0.2574128761111877,0.0,0.8306393650009563,0.36875229165138995
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.0,0.26350667202064637,0.0,0.7247664047554525,0.349946064457874
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,67.0,66.0,0.0,0.0,0.0,0.0,0.49624060150375937,0.0,0.26949766200529335,0.0,0.7495853522884393,0.3548172856872164
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.27540139712506706,0.0,0.8469903560539127,0.3749761194322294
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,76.0,75.0,0.0,0.0,0.0,0.0,0.4966887417218543,0.0,0.2810334799672044,0.0,0.5756233441991929,0.324539167200089
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.36,0.88,0.18,0.2,0.8,0.08,1.1,0.0,80.0,79.0,0.0,0.0,0.0,0.0,0.4968553459119497,0.0,0.2863841897692775,0.0,0.7362540154308534,0.3539348395441399
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,28.0,245.0,217.0,0.0,0.11428571428571428,0.0,0.10256410256410256,0.44285714285714284,0.0,0.2513312666591634,0.009117551286225985,0.7188569772438609,0.38304867274650156
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,19.0,255.0,235.0,0.0,0.07450980392156863,0.0,0.06934306569343066,0.46168958742632615,0.0,0.2574128761111877,0.006186909801367633,0.7739544336733167,0.38152783650140176
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,62.0,275.0,213.0,0.0,0.22545454545454546,0.0,0.18397626112759644,0.38727272727272727,0.0,0.26350667202064637,0.020188863562357537,0.6706751372913919,0.4071629467030044
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,41.0,274.0,232.0,0.0,0.14963503649635038,0.0,0.13015873015873017,0.42413162705667273,0.0,0.26949766200529335,0.013350700097688049,0.732479135939432,0.39747396082020614
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,28.0,298.0,269.0,0.0,0.09395973154362416,0.0,0.08588957055214724,0.45210084033613446,0.0,0.27540139712506706,0.009117551286225985,0.6881632508658184,0.3735147087100178
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,91.0,252.0,160.0,0.0,0.3611111111111111,0.0,0.2653061224489796,0.31809145129224653,0.0,0.2810334799672044,0.02963204168023445,0.6793274157148051,0.4467462565714809
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.36,0.88,0.18,0.35,0.45,0.14,1.45,110.0,259.0,148.0,0.0,0.4247104247104247,0.0,0.2981029810298103,0.2862669245647969,0.0,0.2863841897692775,0.035818951481602086,0.6843027485328026,0.4642002525298277
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2513312666591634,0.0,0.5052606324456423,0.30898561328397234
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,0.0,217.0,216.0,0.0,0.0,0.0,0.0,0.49884526558891457,0.0,0.2574128761111877,0.0,0.7833755788271758,0.3596615212196381
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,0.0,182.0,182.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26350667202064637,0.0,0.7091404316285441,0.3468000559616972
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,0.0,232.0,231.0,0.0,0.0,0.0,0.0,0.49892008639308855,0.0,0.26949766200529335,0.0,0.7195298175665998,0.3492733151928188
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,0.0,246.0,245.0,0.0,0.0,0.0,0.0,0.4989816700610998,0.0,0.27540139712506706,0.0,0.6684507478588633,0.34061717918133827
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,32.0,156.0,123.0,0.0,0.20512820512820512,0.0,0.1702127659574468,0.3954983922829582,0.0,0.2810334799672044,0.010420058612829698,0.6038823376376725,0.3919957253438071
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.36,0.88,0.18,0.5,0.62,0.14,1.1,39.0,189.0,149.0,0.0,0.20634920634920634,0.0,0.17105263157894737,0.3952254641909814,0.0,0.2863841897692775,0.012699446434386193,0.7378482598744756,0.41670712073931676
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,162.0,162.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2513312666591634,0.05275154672745034,0.6777821855344885,0.5947643381672196
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,164.0,165.0,0.0,0.0,0.9939393939393939,0.0,0.49848024316109424,0.0,0.0,0.2574128761111877,0.053402800390752195,0.7107145042611418,0.5999868505425898
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,169.0,170.0,0.0,0.0,0.9941176470588236,0.0,0.49852507374631266,0.0,0.0,0.26350667202064637,0.05503093454900684,0.6129410101359376,0.5828186512294862
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,170.0,172.0,1.0,0.0,0.9883720930232558,0.0,0.49707602339181284,0.0029154518950437317,0.0,0.26949766200529335,0.05535656138065777,0.652393691349056,0.5891543264529902
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,175.0,175.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.27540139712506706,0.05698469553891241,0.6319599288977051,0.5882994457174936
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,175.0,178.0,2.0,0.0,0.9831460674157303,0.0,0.49575070821529743,0.005633802816901409,0.0,0.2810334799672044,0.05698469553891241,0.49856379882447577,0.5611887034428079
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.36,0.98,0.18,0.2,0.62,0.14,1.1,173.0,174.0,1.0,0.0,0.9942528735632183,0.0,0.49855907780979825,0.0028735632183908046,0.0,0.2863841897692775,0.05600781504395962,0.6385843665433006,0.5893169318162471
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.14,0.88,0.1,0.5,0.62,0.14,1.45,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.48,0.0,0.2515550863997783,0.0,0.4333507397339489,0.29706234940542386
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.2574627423441339,0.0,0.6039798358962596,0.3280746976004481
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.26377689757940354,0.0,0.4488760891732714,0.3019003219190445
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.2698376488495214,0.0,0.5076268631174319,0.31467938174377247
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.27579840677052225,0.0,0.45950831553768834,0.3041834936078913
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,112.0,111.0,0.0,0.0,0.0,0.0,0.4977578475336323,0.0,0.2820146852393653,0.0,0.543669839501475,0.3188240248805257
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.14,0.94,0.18,0.2,0.62,0.08,1.1,0.0,42.0,41.0,0.0,0.0,0.0,0.0,0.4939759036144578,0.0,0.28720567670337976,0.0,0.5362815197606099,0.3181590654073301
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,25.0,27.0,1.0,0.0,0.9259259259259259,0.0,0.4807692307692308,0.018867924528301886,0.0,0.2515550863997783,0.0081406707912732,0.5557122173224718,0.5615934848293482
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,25.0,25.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2574627423441339,0.0081406707912732,0.7876767614647908,0.6195685013660808
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,30.0,31.0,0.0,0.0,0.967741935483871,0.0,0.4918032786885246,0.0,0.0,0.26377689757940354,0.00976880494952784,0.544350650989637,0.5697949871086585
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,32.0,35.0,2.0,0.0,0.9142857142857143,0.0,0.47761194029850745,0.028985507246376812,0.0,0.2698376488495214,0.010420058612829698,0.5784823194274968,0.5642981594150441
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,32.0,32.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.27579840677052225,0.010420058612829698,0.8016612700979682,0.6235385433769827
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,40.0,42.0,1.0,0.0,0.9523809523809523,0.0,0.4878048780487805,0.012048192771084338,0.0,0.2820146852393653,0.013025073266037121,0.7662531021058325,0.6074236716491032
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.14,0.98,0.18,0.2,0.62,0.08,1.1,42.0,46.0,3.0,0.0,0.9130434782608695,0.0,0.4772727272727273,0.03296703296703297,0.0,0.28720567670337976,0.013676326929338978,0.8177757756432783,0.6081887079182959
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.14,0.98,0.28,0.2,0.45,0.14,1.1,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,46.0,47.0,0.0,0.0,0.9787234042553191,0.0,0.4946236559139785,0.0,0.0,0.2515550863997783,0.014978834255942689,0.746569642983155,0.6067331616326346
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,41.0,41.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2574627423441339,0.013350700097688049,0.8332030689555092,0.6272422337837684
accumulate_immediate,random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,63.0,65.0,1.0,0.0,0.9692307692307692,0.0,0.4921875,0.007751937984496124,0.0,0.26377689757940354,0.020514490394008468,0.6211184730666519,0.5824468762350734
accumulate_immediate,random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,58.0,60.0,1.0,0.0,0.9666666666666667,0.0,0.4915254237288136,0.008403361344537815,0.0,0.2698376488495214,0.018886356235753826,0.7072889093489716,0.5981337980292074
accumulate_immediate,random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,48.0,48.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.27579840677052225,0.015630087919244546,0.7101408472030774,0.6065438643252608
accumulate_immediate,random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,78.0,87.0,9.0,0.0,0.896551724137931,0.0,0.4727272727272727,0.05172413793103448,0.0,0.2820146852393653,0.025398892868772387,0.5029255873998151,0.5456092224666395
accumulate_immediate,random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.24,0.94,0.1,0.2,0.45,0.08,1.1,84.0,111.0,26.0,0.0,0.7567567567567568,0.0,0.4307692307692308,0.11764705882352941,0.0,0.28720567670337976,0.027352653858677956,0.757590545473364,0.5597723325857701
accumulate_immediate,random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.24,0.94,0.18,0.2,0.8,0.08,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515550863997783,0.0,0.6663407571728355,0.36300055254442337
accumulate_immediate,random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.24,0.94,0.18,0.2,0.8,0.08,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574627423441339,0.0,0.6663409691694706,0.3635421258320503
