flow,family,mode,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,admission_band_rate,pollution,phase_lock_resistance,score
golden,phi,local_moderate,0.8695652173913043,0.46511627906976744,0.002258610954263128,0.14793901750423488,0.8454960091220068,0.45438996579247437,0.8454960091220068,0.07696693272519954,0.0,0.15450399087799316,3.45703125,0.576171875,0.0,0.33203125,0.09899055682188213,0.4939927508351468,0.8042310233384844
golden,phi,repeated_local,0.867080745341615,0.4644045242847638,0.002258610954263128,0.14906832298136646,0.8511123787792356,0.4597832287507131,0.8511123787792356,0.0775812892184826,0.0,0.1488876212207644,3.45703125,0.576171875,0.5201822916666666,0.3330078125,0.0986649299902312,0.49487377237984875,0.8228434416352594
golden,phi,nested_moderate,0.8681592039800995,0.4647137150466045,0.002258610954263128,0.14963297571993225,0.849971477467199,0.46035367940673133,0.849971477467199,0.0775812892184826,0.0,0.1500285225328009,3.45703125,0.576171875,0.5198567708333334,0.3330078125,0.0986649299902312,0.49460140968706,0.8231771506985186
golden,phi,coarse_heavy,0.8681592039800995,0.4647137150466045,0.002258610954263128,0.14963297571993225,0.8506271379703535,0.46123147092360317,0.8506271379703535,0.07753705815279362,0.0,0.14937286202964653,3.45703125,0.576171875,0.482421875,0.3336588541666667,0.09833930315858026,0.49447966463319426,0.8231215109758877
golden,phi,over_blended,0.8681592039800995,0.4647137150466045,0.002258610954263128,0.14963297571993225,0.8511972633979475,0.4606613454960091,0.8511972633979475,0.07753705815279362,0.0,0.14880273660205245,3.45703125,0.576171875,0.5198567708333334,0.3336588541666667,0.09833930315858026,0.4944878997850827,0.8230249281095646
silver,metallic,local_moderate,0.8424507658643327,0.45724465558194777,0.014973262032085561,0.08449197860962566,0.9620563035495716,0.31211750305997554,0.9620563035495716,0.046511627906976744,0.0,0.037943696450428395,1.81640625,0.302734375,0.0,0.14778645833333334,0.042005861282969716,0.5985505944445082,0.7789932789144106
silver,metallic,repeated_local,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9681372549019608,0.3137254901960784,0.9681372549019608,0.04656862745098039,0.0,0.031862745098039214,1.81640625,0.302734375,0.18880208333333334,0.14811197916666666,0.04168023445131879,0.5988607674052802,0.7861998083717562
silver,metallic,nested_moderate,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9681372549019608,0.3137254901960784,0.9681372549019608,0.04656862745098039,0.0,0.031862745098039214,1.81640625,0.302734375,0.18880208333333334,0.14811197916666666,0.04168023445131879,0.5988607674052802,0.7861998083717562
silver,metallic,coarse_heavy,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9705882352941176,0.31495098039215685,0.9705882352941176,0.04656862745098039,0.0,0.029411764705882353,1.81640625,0.302734375,0.18977864583333334,0.14876302083333334,0.04135460761966786,0.5987511981817208,0.7860068192531627
silver,metallic,over_blended,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9681372549019608,0.3137254901960784,0.9681372549019608,0.04656862745098039,0.0,0.031862745098039214,1.81640625,0.302734375,0.18977864583333334,0.1484375,0.04135460761966786,0.5987511981817208,0.7862590295122666
bounded_cf_2,bounded_cf,local_moderate,0.8536585365853658,0.4605263157894737,0.01714898177920686,0.08681672025723473,0.9360675512665863,0.27261761158021713,0.9360675512665863,0.06755126658624849,0.0,0.06393244873341375,1.8203125,0.3033854166666667,0.0,0.14485677083333334,0.1185281667209378,0.550628025059203,0.766098450237086
bounded_cf_2,bounded_cf,repeated_local,0.8492239467849224,0.4592326139088729,0.01714898177920686,0.08896034297963558,0.9445114595898673,0.2738238841978287,0.9445114595898673,0.06755126658624849,0.0,0.05548854041013269,1.8203125,0.3033854166666667,0.2776692708333333,0.14485677083333334,0.11787691305763595,0.5508108203252511,0.7763900941916941
bounded_cf_2,bounded_cf,nested_moderate,0.8492239467849224,0.4592326139088729,0.01714898177920686,0.08896034297963558,0.9445114595898673,0.2738238841978287,0.9445114595898673,0.06755126658624849,0.0,0.05548854041013269,1.8203125,0.3033854166666667,0.2776692708333333,0.14485677083333334,0.11787691305763595,0.5508108203252511,0.7763900941916941
bounded_cf_2,bounded_cf,coarse_heavy,0.8552338530066815,0.460984393757503,0.01714898177920686,0.09003215434083602,0.9504830917874396,0.2777777777777778,0.9504830917874396,0.06763285024154589,0.0,0.049516908212560384,1.8203125,0.3033854166666667,0.24088541666666666,0.14453125,0.1185281667209378,0.5506441289985582,0.7751043224864457
