anchor,anchor_family,model,model_label,alpha,offset,window_width,phase,beta,length,phase_lock_resistance,delayed_retention,pollution,symmetry_balance,rigidity_after_zipping,center_share,closure_balance,composite_score,surrogate_base_score
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36621356237309516,-0.048,0.18,0.13,0.0,4096,0.5140915448104564,0.40327680367921814,0.6905537459283387,0.9951377633711507,0.96337890625,0.849365234375,0.9951377633711507,0.5278989256190835,0.4241450627298242
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.37221356237309516,-0.042,0.18,0.13,0.0,4096,0.5888385358400787,0.3388904857717735,0.9869706840390879,0.9951377633711507,0.9638671875,0.849365234375,0.9951377633711507,0.4671807837795209,0.35740441334638023
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3782135623730951,-0.036000000000000004,0.18,0.13,0.0,4096,0.6002255728094632,0.2121909143185739,0.5825242718446602,1.0,0.96435546875,0.84912109375,1.0,0.5241968817962144,0.41872598117412113
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3842135623730951,-0.030000000000000006,0.18,0.13,0.0,4096,0.5823710893898513,0.2550316273720529,0.18387096774193548,0.9967637540453075,0.963623046875,0.84912109375,0.9967637540453075,0.6183931789529045,0.5262417634006752
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3902135623730951,-0.024000000000000007,0.18,0.13,0.0,4096,0.45051253652009515,0.26446043165467625,0.0,0.998389694041868,0.96337890625,0.848388671875,0.998389694041868,0.6218784630693379,0.5227661656871747
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.39621356237309513,-0.01800000000000001,0.18,0.13,0.0,4096,0.5055156040309485,0.29565717572620076,0.09646302250803858,0.9951534733441034,0.964599609375,0.848876953125,0.9951534733441034,0.6261367473358523,0.53157049748954
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40221356237309513,-0.01200000000000001,0.18,0.13,0.0,4096,0.5580747684817653,0.3850359712230216,0.27184466019417475,0.9951690821256038,0.96435546875,0.848388671875,0.9951690821256038,0.6282977709942572,0.54003133227222
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40821356237309514,-0.006000000000000012,0.18,0.13,0.0,4096,0.4837834147696807,0.548748921484038,0.5436893203883495,0.9983844911147012,0.962646484375,0.848876953125,0.9983844911147012,0.5917023688359979,0.4996531583301982
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.41421356237309515,-1.3877787807814457e-17,0.18,0.13,0.0,4096,0.5794303733905202,0.6616800920598389,0.9354838709677419,1.0,0.96435546875,0.8486328125,1.0,0.5661641799310078,0.47948921383521614
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42021356237309515,0.0059999999999999845,0.18,0.13,0.0,4096,0.5899346521208317,0.546133946536361,0.7307692307692307,0.9886547811993517,0.964599609375,0.849365234375,0.9886547811993517,0.5820485917721999,0.4944284344437514
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42621356237309516,0.011999999999999983,0.18,0.13,0.0,4096,0.5089956427708742,0.4003451251078516,0.9093851132686084,0.9983844911147012,0.96435546875,0.848876953125,0.9983844911147012,0.47760169669236685,0.3663727725789456
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4322135623730951,0.01799999999999998,0.18,0.13,0.0,4096,0.551077374972103,0.4533947065592635,0.932258064516129,1.0,0.963623046875,0.8486328125,1.0,0.4999015655096763,0.39605458115555114
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4382135623730951,0.02399999999999998,0.18,0.13,0.0,4096,0.5445024398668004,0.5863060989643268,0.7766990291262136,0.9967741935483871,0.962890625,0.8486328125,0.9967741935483871,0.5692207782622847,0.4788333533026812
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4442135623730951,0.029999999999999978,0.18,0.13,0.0,4096,0.271889826302233,0.5894192064404831,0.6324503311258278,0.9773462783171522,0.96533203125,0.84912109375,0.9773462783171522,0.520531659096323,0.4069400699936053
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4502135623730951,0.035999999999999976,0.18,0.13,0.0,4096,0.5941088551485099,0.5545010066148979,0.6872964169381107,0.9919224555735057,0.9638671875,0.848876953125,0.9919224555735057,0.5950611641703399,0.5098947901400905
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4562135623730951,0.041999999999999975,0.18,0.13,0.0,4096,0.5828082121180596,0.6532489936745256,0.8436482084690554,0.9935275080906149,0.9658203125,0.84912109375,0.9935275080906149,0.5853136385010929,0.500848380516044
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46221356237309513,0.04799999999999997,0.18,0.13,0.0,4096,0.5957399939295498,0.7116546762589928,0.9967741935483871,0.998389694041868,0.9638671875,0.848388671875,0.998389694041868,0.5714684224507378,0.4881815858753706
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46821356237309514,0.05399999999999997,0.18,0.13,0.0,4096,0.5887937248174646,0.6124856156501726,0.8414239482200647,0.9967741935483871,0.964599609375,0.8486328125,0.9967741935483871,0.5759407430938734,0.48953146834953004
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4742135623730951,0.05999999999999997,0.18,0.13,0.0,4096,0.5433658818100142,0.5149683362118596,0.6762820512820513,0.9967845659163987,0.963623046875,0.84814453125,0.9967845659163987,0.5711434567752737,0.4785147575776437
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.35421356237309515,-0.06,0.18,0.13,0.011,4096,0.605756517801332,0.38596491228070173,0.0,0.9951534733441034,0.965087890625,0.848876953125,0.9951534733441034,0.7028147089039961,0.6273903264187783
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36021356237309515,-0.054,0.18,0.13,0.011,4096,0.5051261112859302,0.40626797009775734,0.12297734627831715,1.0,0.963623046875,0.84912109375,1.0,0.6509624582069213,0.5634998974790079
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36621356237309516,-0.048,0.18,0.13,0.011,4096,0.5365291482043348,0.40839804429105553,0.7556270096463023,0.9951534733441034,0.964111328125,0.848876953125,0.9951534733441034,0.5218945203656096,0.4186442223720278
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.37221356237309516,-0.042,0.18,0.13,0.011,4096,0.45298093358121705,0.4086856485475985,0.8903225806451613,0.9983844911147012,0.963134765625,0.848876953125,0.9983844911147012,0.4670822470507572,0.351651705262856
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3782135623730951,-0.036000000000000004,0.18,0.13,0.011,4096,0.6018932465581694,0.40667241875179755,0.6838709677419355,0.9983844911147012,0.961669921875,0.848876953125,0.9983844911147012,0.5563186226897283,0.46212490325091304
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3842135623730951,-0.030000000000000006,0.18,0.13,0.011,4096,0.5862664109115687,0.31424460431654677,0.919093851132686,0.9951690821256038,0.965576171875,0.848388671875,0.9951690821256038,0.47478299960791276,0.36471871309224735
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3902135623730951,-0.024000000000000007,0.18,0.13,0.011,4096,0.4061476079627694,0.1962589928057554,0.5176848874598071,0.998389694041868,0.963134765625,0.848388671875,0.998389694041868,0.4755330782582848,0.35172846880217035
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.39621356237309513,-0.01800000000000001,0.18,0.13,0.011,4096,0.5957276225602723,0.2583429228998849,0.12012987012987013,0.9935483870967742,0.964111328125,0.8486328125,0.9935483870967742,0.6374479993764781,0.5486786045066012
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40221356237309513,-0.01200000000000001,0.18,0.13,0.011,4096,0.352099117869628,0.2661684392066686,0.0,0.9918962722852512,0.9609375,0.849365234375,0.9918962722852512,0.5923443983387555,0.4839986008701852
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40821356237309514,-0.006000000000000012,0.18,0.13,0.011,4096,0.5275115907724477,0.2999424294761082,0.1382636655948553,1.0,0.963623046875,0.84814453125,1.0,0.6245439604291765,0.5314185702269032
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.41421356237309515,-1.3877787807814457e-17,0.18,0.13,0.011,4096,0.5202810245387648,0.4132183908045977,0.29411764705882354,0.9935064935064936,0.964111328125,0.849609375,0.9935064935064936,0.6199018400589756,0.5292094348324092
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42021356237309515,0.0059999999999999845,0.18,0.13,0.011,4096,0.3674978268116297,0.5704427832087406,0.6103896103896104,0.9967637540453075,0.96484375,0.84912109375,0.9967637540453075,0.548656363056222,0.44405670225030847
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42621356237309516,0.011999999999999983,0.18,0.13,0.011,4096,0.5776574614414474,0.6570771001150748,0.9967637540453075,0.9967741935483871,0.963134765625,0.8486328125,0.9967741935483871,0.5506177536996875,0.4618490311055282
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4322135623730951,0.01799999999999998,0.18,0.13,0.011,4096,0.2941588693080326,0.523590333716916,0.7660256410256411,0.9935483870967742,0.965087890625,0.8486328125,0.9935483870967742,0.47934489133250524,0.3594137542677234
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4382135623730951,0.02399999999999998,0.18,0.13,0.011,4096,0.5850928801631852,0.37722829212190917,0.9320388349514563,1.0,0.966064453125,0.84912109375,1.0,0.48931613277876973,0.3830573455700782
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4442135623730951,0.029999999999999978,0.18,0.13,0.011,4096,0.4268134604039917,0.4761357101782634,0.9155844155844156,0.9967637540453075,0.963134765625,0.84912109375,0.9967637540453075,0.47256041866753984,0.358476778827885
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4502135623730951,0.035999999999999976,0.18,0.13,0.011,4096,0.5907596333137888,0.5947656025309175,0.7508090614886731,0.9983844911147012,0.96337890625,0.848876953125,0.9983844911147012,0.5912600464252855,0.5067695488391684
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4562135623730951,0.041999999999999975,0.18,0.13,0.011,4096,0.574327017492644,0.5914844649021864,0.5903225806451613,1.0,0.963623046875,0.8486328125,1.0,0.62076739705347,0.5391697245515326
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46221356237309513,0.04799999999999997,0.18,0.13,0.011,4096,0.5518046160056151,0.5776754890678941,0.7096774193548387,1.0,0.964599609375,0.8486328125,1.0,0.5840814113576304,0.4954889127372993
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46821356237309514,0.05399999999999997,0.18,0.13,0.011,4096,0.43960324411348684,0.6768345323741007,0.8709677419354839,0.998389694041868,0.96435546875,0.848388671875,0.998389694041868,0.5426528328229878,0.444991448492459
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4742135623730951,0.05999999999999997,0.18,0.13,0.011,4096,0.5850688845280816,0.6956271576524741,0.9678456591639871,0.9967741935483871,0.9638671875,0.8486328125,0.9967741935483871,0.5701436619850401,0.48553564419860173
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.35421356237309515,-0.06,0.24,0.0,0.0,4096,0.47804772528530237,0.5756649342708652,0.6213592233009708,0.9987878787878788,0.96337890625,0.798583984375,0.9987878787878788,0.5805772513052194,0.48736201128368106
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36021356237309515,-0.054,0.24,0.0,0.0,4096,0.5556529050185635,0.5751374465485645,0.80440097799511,0.9951338199513382,0.9638671875,0.79931640625,0.9951338199513382,0.5635395788802429,0.4724590238006454
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36621356237309516,-0.048,0.24,0.0,0.0,4096,0.4921815202101072,0.5774173806609547,0.9734299516908212,1.0,0.964111328125,0.7978515625,1.0,0.5079989989011188,0.40561120339267176
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.37221356237309516,-0.042,0.24,0.0,0.0,4096,0.5627714840234073,0.5576628938513307,0.8429951690821256,0.9987908101571947,0.962158203125,0.798095703125,0.9987908101571947,0.5519497589123272,0.45954181418679724
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3782135623730951,-0.036000000000000004,0.24,0.0,0.0,4096,0.5758150293880757,0.5305810397553516,0.6666666666666666,0.9951573849878934,0.9638671875,0.79833984375,0.9951573849878934,0.5874139707812546,0.49936270900293667
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3842135623730951,-0.030000000000000006,0.24,0.0,0.0,4096,0.5712247468755882,0.4750688283878862,0.5644768856447688,0.9939540507859734,0.9638671875,0.798095703125,0.9939540507859734,0.5929752186694355,0.5036447672748032
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3902135623730951,-0.024000000000000007,0.24,0.0,0.0,4096,0.43461979653845006,0.3766432283705289,0.6796116504854369,0.9987878787878788,0.965087890625,0.798583984375,0.9987878787878788,0.49934905792348694,0.3857701359237059
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.39621356237309513,-0.01800000000000001,0.24,0.0,0.0,4096,0.4750283734011923,0.25457875457875456,0.7956204379562044,0.9975609756097561,0.964599609375,0.7998046875,0.9975609756097561,0.451673988827044,0.33020880397398994
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40221356237309513,-0.01200000000000001,0.24,0.0,0.0,4096,0.5227193230730123,0.3520048974594429,0.926829268292683,0.9891435464414958,0.96484375,0.797607421875,0.9891435464414958,0.46444347918615747,0.35058212626683916
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40821356237309514,-0.006000000000000012,0.24,0.0,0.0,4096,0.4596067750512849,0.5350474441383533,0.9590361445783132,0.9987937273823885,0.96337890625,0.797607421875,0.9987937273823885,0.4893831463168955,0.3813502793243593
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.41421356237309515,-1.3877787807814457e-17,0.24,0.0,0.0,4096,0.5632612979853533,0.667685723020483,0.8446601941747572,0.9987878787878788,0.964599609375,0.798583984375,0.9987878787878788,0.5830250709978946,0.497829473707621
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42021356237309515,0.0059999999999999845,0.24,0.0,0.0,4096,0.591283898508651,0.6591256496484256,0.7299270072992701,0.9963636363636363,0.967041015625,0.798583984375,0.9963636363636363,0.6147646129733151,0.5347257849555919
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42621356237309516,0.011999999999999983,0.24,0.0,0.0,4096,0.5087362549442727,0.6124197002141327,0.6067961165048543,0.9963724304715841,0.963623046875,0.798095703125,0.9963724304715841,0.603327856287171,0.516142367926442
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4322135623730951,0.01799999999999998,0.24,0.0,0.0,4096,0.5344392410441499,0.5724770642201835,0.6521739130434783,0.9975786924939467,0.965087890625,0.79833984375,0.9975786924939467,0.5901646675503311,0.5010991906338547
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4382135623730951,0.02399999999999998,0.24,0.0,0.0,4096,0.5175206264170746,0.5232273838630807,0.7694174757281553,1.0,0.962646484375,0.798828125,1.0,0.5450173076215908,0.44778346598686924
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4442135623730951,0.029999999999999978,0.24,0.0,0.0,4096,0.24099526721622977,0.61021094466524,0.8951219512195122,0.9939393939393939,0.9638671875,0.798583984375,0.9939393939393939,0.4590042529028434,0.3361914497144478
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4502135623730951,0.035999999999999976,0.24,0.0,0.0,4096,0.5636074250498462,0.6573875802997858,0.9854721549636803,0.9987908101571947,0.963134765625,0.798095703125,0.9987908101571947,0.5489738290318842,0.45916058438394347
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4562135623730951,0.041999999999999975,0.24,0.0,0.0,4096,0.5637899791526317,0.6551513298685417,0.8710462287104623,0.9963636363636363,0.965576171875,0.798583984375,0.9963636363636363,0.5740644301676795,0.4870573999374267
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46221356237309513,0.04799999999999997,0.24,0.0,0.0,4096,0.5936693912995021,0.6562786434463794,0.7518248175182481,0.9987849331713244,0.964599609375,0.799072265625,0.9987849331713244,0.6093772995758224,0.5292090773464716
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46821356237309514,0.05399999999999997,0.24,0.0,0.0,4096,0.5910409806110455,0.656479217603912,0.6310679611650486,1.0,0.964599609375,0.798828125,1.0,0.6352114455310984,0.5584171281145253
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4742135623730951,0.05999999999999997,0.24,0.0,0.0,4096,0.5280221599905395,0.5779816513761468,0.5108958837772397,1.0,0.963134765625,0.79833984375,1.0,0.6204713690764903,0.5357784710335571
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.35421356237309515,-0.06,0.24,0.0,0.011,4096,0.6040329225815975,0.4740061162079511,0.2936893203883495,0.9975786924939467,0.9638671875,0.79833984375,0.9975786924939467,0.6620933763272686,0.5840929796083345
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36021356237309515,-0.054,0.24,0.0,0.011,4096,0.489074262945968,0.5757575757575758,0.46859903381642515,0.9987937273823885,0.962890625,0.797607421875,0.9987937273823885,0.6174207376562981,0.5299950982394324
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36621356237309516,-0.048,0.24,0.0,0.011,4096,0.5102259624082188,0.5764525993883792,0.648910411622276,1.0,0.963623046875,0.79833984375,1.0,0.5844388353693111,0.4936211918436513
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.37221356237309516,-0.042,0.24,0.0,0.011,4096,0.4189555009190369,0.576017130620985,0.8300970873786407,0.9963724304715841,0.964599609375,0.798095703125,0.9963724304715841,0.5172700095012859,0.4116639242402993
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3782135623730951,-0.036000000000000004,0.24,0.0,0.011,4096,0.5685225937660032,0.5771463489153682,0.9854368932038835,0.9987849331713244,0.9638671875,0.799072265625,0.9987849331713244,0.5281350768212497,0.43305103632580927
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3842135623730951,-0.030000000000000006,0.24,0.0,0.011,4096,0.5665604398816322,0.5555215662282044,0.8115942028985508,0.9987908101571947,0.96435546875,0.798095703125,0.9987908101571947,0.5598345396207057,0.4681581734078867
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3902135623730951,-0.024000000000000007,0.24,0.0,0.011,4096,0.3940389320827654,0.533047735618115,0.639225181598063,0.9975845410628019,0.963623046875,0.7978515625,0.9975845410628019,0.5395601150213281,0.4343759848999307
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.39621356237309513,-0.01800000000000001,0.24,0.0,0.011,4096,0.5767476192511698,0.46085626911314986,0.5790754257907542,0.9951573849878934,0.966552734375,0.79833984375,0.9951573849878934,0.587977994328067,0.4972298854423818
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40221356237309513,-0.01200000000000001,0.24,0.0,0.011,4096,0.32724827019428027,0.3524013459773631,0.6908212560386473,0.9987908101571947,0.964599609375,0.798095703125,0.9987908101571947,0.45778610347844334,0.33153446516012736
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40821356237309514,-0.006000000000000012,0.24,0.0,0.011,4096,0.5028558373095604,0.26422018348623855,0.8135593220338984,1.0,0.963623046875,0.79833984375,1.0,0.4585799610965573,0.34022956863553305
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.41421356237309515,-1.3877787807814457e-17,0.24,0.0,0.011,4096,0.4834169886359193,0.3892453406660556,0.9320388349514563,0.9987849331713244,0.9638671875,0.799072265625,0.9987849331713244,0.46173868578795096,0.34659295594962314
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42021356237309515,0.0059999999999999845,0.24,0.0,0.011,4096,0.329891360798631,0.5553516819571865,0.9418886198547215,1.0,0.9638671875,0.79833984375,1.0,0.4600238203195628,0.34085747804078737
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42621356237309516,0.011999999999999983,0.24,0.0,0.011,4096,0.5624267488554144,0.672782874617737,0.8232445520581114,1.0,0.96337890625,0.79833984375,1.0,0.5886692093468062,0.5046335676438458
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4322135623730951,0.01799999999999998,0.24,0.0,0.011,4096,0.2762266275493438,0.6521872132150505,0.7087378640776699,0.9963724304715841,0.963623046875,0.798095703125,0.9963724304715841,0.5222826872429299,0.41157170962558765
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4382135623730951,0.02399999999999998,0.24,0.0,0.011,4096,0.54875857673899,0.6081370449678801,0.585956416464891,0.9987908101571947,0.962158203125,0.798095703125,0.9987908101571947,0.6184271746154274,0.5358622923181313
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4442135623730951,0.029999999999999978,0.24,0.0,0.011,4096,0.387874526314382,0.5570162029960257,0.6707021791767555,0.9987878787878788,0.963623046875,0.798583984375,0.9987878787878788,0.5374970246893156,0.43242993678017294
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4502135623730951,0.035999999999999976,0.24,0.0,0.011,4096,0.5651479156791221,0.5507955936352509,0.7946859903381642,1.0,0.96337890625,0.7978515625,1.0,0.5616120042972108,0.4701661264594456
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4562135623730951,0.041999999999999975,0.24,0.0,0.011,4096,0.5525994427761134,0.6271393643031785,0.9079903147699758,0.9975728155339806,0.96484375,0.798828125,0.9975728155339806,0.5545897355883294,0.46354097592406385
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46221356237309513,0.04799999999999997,0.24,0.0,0.011,4096,0.5341298743136178,0.6563741974931213,0.9684466019417476,0.9987878787878788,0.96337890625,0.798583984375,0.9987878787878788,0.5436412664149748,0.4512712683626027
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46821356237309514,0.05399999999999997,0.24,0.0,0.011,4096,0.4296869468948684,0.6562691131498471,0.8454106280193237,0.9975786924939467,0.964111328125,0.79833984375,0.9975786924939467,0.5394933632111666,0.44021631135556294
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4742135623730951,0.05999999999999997,0.24,0.0,0.011,4096,0.5668965236164303,0.6565749235474007,0.7305825242718447,0.9975786924939467,0.96337890625,0.79833984375,0.9975786924939467,0.6058575615883954,0.5239142016202012
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.35421356237309515,-0.06,0.24,0.13,0.0,4096,0.47804772528530237,0.5756649342708652,0.6213592233009708,0.9987878787878788,0.96337890625,0.798583984375,0.9987878787878788,0.5805772513052194,0.48736201128368106
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36021356237309515,-0.054,0.24,0.13,0.0,4096,0.5556529050185635,0.5751374465485645,0.80440097799511,0.9951338199513382,0.9638671875,0.79931640625,0.9951338199513382,0.5635395788802429,0.4724590238006454
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.36621356237309516,-0.048,0.24,0.13,0.0,4096,0.4921815202101072,0.5774173806609547,0.9734299516908212,1.0,0.964111328125,0.7978515625,1.0,0.5079989989011188,0.40561120339267176
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.37221356237309516,-0.042,0.24,0.13,0.0,4096,0.5627714840234073,0.5576628938513307,0.8429951690821256,0.9987908101571947,0.962158203125,0.798095703125,0.9987908101571947,0.5519497589123272,0.45954181418679724
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3782135623730951,-0.036000000000000004,0.24,0.13,0.0,4096,0.5758150293880757,0.5305810397553516,0.6666666666666666,0.9951573849878934,0.9638671875,0.79833984375,0.9951573849878934,0.5874139707812546,0.49936270900293667
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3842135623730951,-0.030000000000000006,0.24,0.13,0.0,4096,0.5712247468755882,0.4750688283878862,0.5644768856447688,0.9939540507859734,0.9638671875,0.798095703125,0.9939540507859734,0.5929752186694355,0.5036447672748032
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.3902135623730951,-0.024000000000000007,0.24,0.13,0.0,4096,0.43461979653845006,0.3766432283705289,0.6796116504854369,0.9987878787878788,0.965087890625,0.798583984375,0.9987878787878788,0.49934905792348694,0.3857701359237059
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.39621356237309513,-0.01800000000000001,0.24,0.13,0.0,4096,0.4750283734011923,0.25457875457875456,0.7956204379562044,0.9975609756097561,0.964599609375,0.7998046875,0.9975609756097561,0.451673988827044,0.33020880397398994
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40221356237309513,-0.01200000000000001,0.24,0.13,0.0,4096,0.5227193230730123,0.3520048974594429,0.926829268292683,0.9891435464414958,0.96484375,0.797607421875,0.9891435464414958,0.46444347918615747,0.35058212626683916
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.40821356237309514,-0.006000000000000012,0.24,0.13,0.0,4096,0.4596067750512849,0.5350474441383533,0.9590361445783132,0.9987937273823885,0.96337890625,0.797607421875,0.9987937273823885,0.4893831463168955,0.3813502793243593
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.41421356237309515,-1.3877787807814457e-17,0.24,0.13,0.0,4096,0.5632612979853533,0.667685723020483,0.8446601941747572,0.9987878787878788,0.964599609375,0.798583984375,0.9987878787878788,0.5830250709978946,0.497829473707621
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42021356237309515,0.0059999999999999845,0.24,0.13,0.0,4096,0.591283898508651,0.6591256496484256,0.7299270072992701,0.9963636363636363,0.967041015625,0.798583984375,0.9963636363636363,0.6147646129733151,0.5347257849555919
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.42621356237309516,0.011999999999999983,0.24,0.13,0.0,4096,0.5087362549442727,0.6124197002141327,0.6067961165048543,0.9963724304715841,0.963623046875,0.798095703125,0.9963724304715841,0.603327856287171,0.516142367926442
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4322135623730951,0.01799999999999998,0.24,0.13,0.0,4096,0.5344392410441499,0.5724770642201835,0.6521739130434783,0.9975786924939467,0.965087890625,0.79833984375,0.9975786924939467,0.5901646675503311,0.5010991906338547
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4382135623730951,0.02399999999999998,0.24,0.13,0.0,4096,0.5175206264170746,0.5232273838630807,0.7694174757281553,1.0,0.962646484375,0.798828125,1.0,0.5450173076215908,0.44778346598686924
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4442135623730951,0.029999999999999978,0.24,0.13,0.0,4096,0.24099526721622977,0.61021094466524,0.8951219512195122,0.9939393939393939,0.9638671875,0.798583984375,0.9939393939393939,0.4590042529028434,0.3361914497144478
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4502135623730951,0.035999999999999976,0.24,0.13,0.0,4096,0.5636074250498462,0.6573875802997858,0.9854721549636803,0.9987908101571947,0.963134765625,0.798095703125,0.9987908101571947,0.5489738290318842,0.45916058438394347
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4562135623730951,0.041999999999999975,0.24,0.13,0.0,4096,0.5637899791526317,0.6551513298685417,0.8710462287104623,0.9963636363636363,0.965576171875,0.798583984375,0.9963636363636363,0.5740644301676795,0.4870573999374267
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46221356237309513,0.04799999999999997,0.24,0.13,0.0,4096,0.5936693912995021,0.6562786434463794,0.7518248175182481,0.9987849331713244,0.964599609375,0.799072265625,0.9987849331713244,0.6093772995758224,0.5292090773464716
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.46821356237309514,0.05399999999999997,0.24,0.13,0.0,4096,0.5910409806110455,0.656479217603912,0.6310679611650486,1.0,0.964599609375,0.798828125,1.0,0.6352114455310984,0.5584171281145253
silver,metallic_anchor,ternary_baseline,Signed Ternary,0.4742135623730951,0.05999999999999997,0.24,0.13,0.0,4096,0.5280221599905395,0.5779816513761468,0.5108958837772397,1.0,0.963134765625,0.79833984375,1.0,0.6204713690764903,0.5357784710335571
