flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,pass_through,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.24,0.58,13,0.14,0.32,0.36,0.8293216630196937,0.4533492822966507,0.07593582887700535,0.029946524064171122,0.7851851851851852,0.0,0.1925925925925926,0.4,0.21481481481481482,0.05275154672745034,0.5867192263766423,0.5488294183108985
silver,metallic,0.43821356237309517,21,13,0.24,0.58,13,0.14,0.46,0.24,0.7977777777777778,0.4437577255871446,0.07914438502673797,0.05561497326203209,0.8292682926829268,0.0,0.3983739837398374,0.42276422764227645,0.17073170731707318,0.05014653207424292,0.5876238745935465,0.49659890400816337
silver,metallic,0.43821356237309517,21,13,0.24,0.58,13,0.2,0.18,0.36,0.8201754385964912,0.4506024096385542,0.07379679144385026,0.038502673796791446,0.7777777777777778,0.0,0.2518518518518518,0.3925925925925926,0.2222222222222222,0.05014653207424292,0.5858057262598939,0.5302704213411504
silver,metallic,0.43821356237309517,21,13,0.24,0.58,21,0.08,0.46,0.36,0.810989010989011,0.44781553398058255,0.07593582887700535,0.0427807486631016,0.8346774193548387,0.0,0.14919354838709678,0.38306451612903225,0.16532258064516128,0.045587756431129924,0.587463150991653,0.5519457787838946
silver,metallic,0.43821356237309517,21,13,0.24,0.58,21,0.14,0.18,0.24,0.7821100917431193,0.43886743886743884,0.08342245989304813,0.0855614973262032,0.8161434977578476,0.0,0.35874439461883406,0.3542600896860987,0.18385650224215247,0.04884402474763921,0.5916629721831597,0.5055649079127283
silver,metallic,0.43821356237309517,21,13,0.24,0.58,21,0.14,0.46,0.24,0.8060747663551402,0.4463130659767141,0.08663101604278074,0.08663101604278074,0.8,0.0,0.38571428571428573,0.319047619047619,0.2,0.05047215890589384,0.5933024303670966,0.5208596591184048
silver,metallic,0.43821356237309517,21,13,0.24,0.58,21,0.14,0.46,0.36,0.8035714285714286,0.44554455445544555,0.07593582887700535,0.059893048128342244,0.8170212765957446,0.0,0.225531914893617,0.39574468085106385,0.1829787234042553,0.045913383262780855,0.5855057946021913,0.5258397006503215
silver,metallic,0.43821356237309517,21,13,0.24,0.58,21,0.2,0.18,0.24,0.7672811059907834,0.43415906127770537,0.08235294117647059,0.09732620320855614,0.7981651376146789,0.0,0.41743119266055045,0.3440366972477064,0.2018348623853211,0.047215890589384565,0.5948618861119193,0.5091204072622849
silver,metallic,0.43821356237309517,21,13,0.24,0.68,13,0.14,0.46,0.24,0.8093126385809313,0.44730392156862747,0.08449197860962566,0.0427807486631016,0.6528925619834711,0.0,0.3140495867768595,0.2892561983471074,0.34710743801652894,0.053402800390752195,0.5667779009802711,0.5585513301310961
silver,metallic,0.43821356237309517,21,13,0.24,0.68,13,0.14,0.46,0.36,0.8329718004338394,0.4544378698224852,0.0748663101604278,0.0213903743315508,0.6086956521739131,0.0,0.14492753623188406,0.2971014492753623,0.391304347826087,0.053402800390752195,0.584918941868189,0.6168493237663928
silver,metallic,0.43821356237309517,21,13,0.24,0.68,21,0.08,0.46,0.36,0.8303964757709251,0.4536702767749699,0.07807486631016043,0.033155080213903745,0.6625,0.0,0.12916666666666668,0.2916666666666667,0.3375,0.052425919895799415,0.5839539176830737,0.619403288537193
silver,metallic,0.43821356237309517,21,13,0.24,0.68,21,0.2,0.46,0.36,0.831081081081081,0.45387453874538747,0.07058823529411765,0.059893048128342244,0.6707818930041153,0.0,0.20987654320987653,0.32098765432098764,0.3292181069958848,0.0475415174210355,0.5883846837986737,0.5848326546162955
