flow,family,mode,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,admission_band_rate,pollution,phase_lock_resistance,score
golden,phi,real_field,0.8681592039800995,0.4647137150466045,0.002258610954263128,0.14963297571993225,0.849971477467199,0.46035367940673133,0.849971477467199,0.0775812892184826,0.0,0.1500285225328009,3.45703125,0.576171875,0.5198567708333334,0.3330078125,0.0986649299902312,0.49460140968706,0.8231771506985186
golden,phi,delta_slot,0.9222357229647631,0.4797724399494311,0.00282326369282891,0.1038961038961039,0.8871794871794871,0.8871794871794871,0.8871794871794871,0.10461538461538461,0.0,0.11282051282051282,0.0,0.3333333333333333,0.2516276041666667,0.20930989583333334,0.09833930315858026,0.4814621112185783,0.7408805632821034
golden,phi,flat_local,0.8546583850931677,0.4608171466845278,0.0016939582156973462,0.15527950310559005,0.8549400342661336,0.4631639063392347,0.8549400342661336,0.07709880068532267,0.0,0.14505996573386637,3.45703125,0.576171875,0.51953125,0.3365885416666667,0.10159557147508955,0.49427252009923195,0.8203815595469469
golden,phi,global_smooth,0.912718204488778,0.4771838331160365,0.002258610954263128,0.13156408808582723,0.8383437322745321,0.47305728871242203,0.8383437322745321,0.07997731140102099,0.0,0.16165626772546796,6.9140625,0.576171875,0.5240885416666666,0.3326822916666667,0.11234125691957017,0.49249983326130675,0.8315788793848733
silver,metallic,real_field,0.8402625820568927,0.45659928656361476,0.014973262032085561,0.0855614973262032,0.9681372549019608,0.3137254901960784,0.9681372549019608,0.04656862745098039,0.0,0.031862745098039214,1.81640625,0.302734375,0.18880208333333334,0.14811197916666666,0.04168023445131879,0.5988607674052802,0.7861998083717562
silver,metallic,delta_slot,0.7910447761194029,0.44166666666666665,0.05668449197860963,0.044919786096256686,0.9003831417624522,0.9003831417624522,0.9003831417624522,0.0421455938697318,0.0,0.09961685823754789,0.0,0.1767578125,0.060872395833333336,0.0400390625,0.043308368609573426,0.5888995996778745,0.7234985043746319
silver,metallic,flat_local,0.8725274725274725,0.465962441314554,0.011764705882352941,0.07700534759358289,0.9675870348139256,0.3085234093637455,0.9675870348139256,0.05042016806722689,0.0,0.03241296518607443,1.81640625,0.3004557291666667,0.17415364583333334,0.150390625,0.044610875936177144,0.5985712798213014,0.789327886066523
silver,metallic,global_smooth,0.9139072847682119,0.47750865051903113,0.006417112299465241,0.06631016042780749,0.9434589800443459,0.2926829268292683,0.9434589800443459,0.050997782705099776,0.0,0.0565410199556541,3.6328125,0.302734375,0.17154947916666666,0.15885416666666666,0.04819277108433735,0.5990611438011508,0.7992597323007999
bounded_cf_2,bounded_cf,real_field,0.8492239467849224,0.4592326139088729,0.01714898177920686,0.08896034297963558,0.9445114595898673,0.2738238841978287,0.9445114595898673,0.06755126658624849,0.0,0.05548854041013269,1.8203125,0.3033854166666667,0.2776692708333333,0.14485677083333334,0.11787691305763595,0.5508108203252511,0.7763900941916941
bounded_cf_2,bounded_cf,delta_slot,0.7405857740585774,0.4254807692307692,0.07395498392282958,0.03429796355841372,0.8733624454148472,0.8733624454148472,0.8733624454148472,0.034934497816593885,0.0,0.12663755458515283,0.0,0.17513020833333334,0.07063802083333333,0.033854166666666664,0.11201563008791925,0.5330384442841507,0.7132816121424977
