model,anchor,family,alpha,offset,window_width,beta,learning_rate,model_rate,surprise_high,revision_threshold,coherence_limit,write_threshold,write_count,witness_count,admission_rate,write_rate,witness_rate,revision_rate,mean_revision_size,delayed_retention,pollution,phase_lock_resistance,composite_score
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.0,0.12,0.08,0.42,0.07,0.5,0.48,59.0,93.0,1.0,0.3881578947368421,0.6118421052631579,0.0,0.027281293652992002,0.3881578947368421,0.02882266731802638,0.6701346207994479,0.44347314480535593
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.0,0.12,0.16,0.28,0.12,0.34,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.05447592809837003,0.38509316770186336,0.030288226673180263,0.5652948457045623,0.44736753588329575
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.0,0.12,0.16,0.28,0.12,0.34,0.48,64.0,101.0,1.0,0.3878787878787879,0.6121212121212121,0.0,0.05460570204031712,0.3878787878787879,0.03126526624328285,0.6164634326296465,0.4573964948593544
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.0,0.12,0.16,0.28,0.12,0.34,0.48,58.0,89.0,1.0,0.3945578231292517,0.6054421768707483,0.0,0.05280519856706603,0.3945578231292517,0.028334147532975085,0.3536844908208234,0.41073873318788146
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.0,0.12,0.16,0.28,0.12,0.34,0.48,67.0,101.0,1.0,0.39880952380952384,0.6011904761904762,0.0,0.0555517511472357,0.39880952380952384,0.032730825598436736,0.6892344297051609,0.4743265507205702
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.0,0.12,0.16,0.28,0.12,0.34,0.48,59.0,93.0,1.0,0.3881578947368421,0.6118421052631579,0.0,0.054496125123795064,0.3881578947368421,0.02882266731802638,0.6701346207994479,0.4672861223423086
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.035,0.04,0.28,0.12,0.5,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.014411571635452938,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.39943583374729486
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.035,0.04,0.28,0.12,0.5,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.013563424405941736,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.3990111409221167
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.035,0.04,0.28,0.12,0.5,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.01511712141165487,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3630732304627731
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.035,0.04,0.28,0.12,0.5,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.013919165733429491,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.3879382610706845
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.035,0.04,0.28,0.12,0.5,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.013795862419418513,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.39583074369076937
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.035,0.08,0.28,0.07,0.34,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.028286493149129094,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.435929730770342
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.035,0.08,0.28,0.07,0.34,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.026662565973310168,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.4376371917585148
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.035,0.08,0.28,0.07,0.34,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.02927664935676776,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.4021566381775365
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.035,0.08,0.28,0.07,0.34,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.02740556441954932,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.42836014559664853
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.035,0.08,0.28,0.07,0.34,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.02698790119420876,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.42832448581079874
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.035,0.08,0.42,0.07,0.34,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.028286493149129094,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.4115763900717615
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.035,0.08,0.42,0.07,0.34,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.026662565973310168,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.41047288979356406
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.035,0.08,0.42,0.07,0.34,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.02927664935676776,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3754628174147469
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.035,0.08,0.42,0.07,0.34,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.02740556441954932,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.3997388599210394
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.035,0.08,0.42,0.07,0.34,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.02698790119420876,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.40737377761871085
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.035,0.16,0.28,0.035,0.2,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.05635536515579594,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4604899937761755
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.035,0.16,0.28,0.035,0.2,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.05330071298838827,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.46094557039670814
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.035,0.16,0.28,0.035,0.2,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.05626378054888709,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.4257703779706409
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.035,0.16,0.28,0.035,0.2,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.05482393791587144,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.45235122240593034
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.035,0.16,0.28,0.035,0.2,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.05363125185127038,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.4516374176357277
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.035,0.16,0.42,0.12,0.5,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.05635536515579594,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4604899937761755
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.035,0.16,0.42,0.12,0.5,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.05330071298838827,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.46094557039670814
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.035,0.16,0.42,0.12,0.5,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.05626378054888709,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.4257703779706409
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.035,0.16,0.42,0.12,0.5,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.05482393791587144,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.45235122240593034
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.035,0.16,0.42,0.12,0.5,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.05363125185127038,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.4516374176357277
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.07,0.04,0.28,0.035,0.2,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.014411571635452938,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4237891744458754
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.07,0.04,0.28,0.035,0.2,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.013563424405941736,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.42617544288706743
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.07,0.04,0.28,0.035,0.2,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.01511712141165487,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.3897670512255627
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.07,0.04,0.28,0.035,0.2,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.013919165733429491,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.41655954674629364
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.07,0.04,0.28,0.035,0.2,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.013795862419418513,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.41678145188285726
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.07,0.04,0.28,0.035,0.5,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.014411571635452938,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4237891744458754
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.07,0.04,0.28,0.035,0.5,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.013563424405941736,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.42617544288706743
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.07,0.04,0.28,0.035,0.5,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.01511712141165487,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.3897670512255627
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.07,0.04,0.28,0.035,0.5,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.013919165733429491,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.41655954674629364
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.07,0.04,0.28,0.035,0.5,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.013795862419418513,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.41678145188285726
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.07,0.04,0.42,0.035,0.2,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.014411571635452938,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4237891744458754
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.07,0.04,0.42,0.035,0.2,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.013563424405941736,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.42617544288706743
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.07,0.04,0.42,0.035,0.2,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.01511712141165487,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.3897670512255627
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.07,0.04,0.42,0.035,0.2,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.013919165733429491,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.41655954674629364
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.07,0.04,0.42,0.035,0.2,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.013795862419418513,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.41678145188285726
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.07,0.04,0.42,0.035,0.34,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.014411571635452938,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4237891744458754
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.07,0.04,0.42,0.035,0.34,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.013563424405941736,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.42617544288706743
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.07,0.04,0.42,0.035,0.34,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.01511712141165487,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.3897670512255627
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.07,0.04,0.42,0.035,0.34,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.013919165733429491,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.41655954674629364
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.07,0.04,0.42,0.035,0.34,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.013795862419418513,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.41678145188285726
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.07,0.08,0.28,0.07,0.34,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.028286493149129094,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.4115763900717615
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.07,0.08,0.28,0.07,0.34,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.026662565973310168,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.41047288979356406
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.07,0.08,0.28,0.07,0.34,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.02927664935676776,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3754628174147469
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.07,0.08,0.28,0.07,0.34,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.02740556441954932,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.3997388599210394
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.07,0.08,0.28,0.07,0.34,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.02698790119420876,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.40737377761871085
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.07,0.08,0.42,0.12,0.34,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.028286493149129094,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.4115763900717615
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.07,0.08,0.42,0.12,0.34,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.026662565973310168,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.41047288979356406
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.07,0.08,0.42,0.12,0.34,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.02927664935676776,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3754628174147469
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.07,0.08,0.42,0.12,0.34,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.02740556441954932,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.3997388599210394
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.07,0.08,0.42,0.12,0.34,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.02698790119420876,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.40737377761871085
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.12,0.04,0.28,0.07,0.2,0.48,63.0,90.0,1.0,0.4117647058823529,0.5882352941176471,0.0,0.014411571635452938,0.4117647058823529,0.030776746458231558,0.5866312350355511,0.4237891744458754
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.12,0.04,0.28,0.07,0.2,0.48,59.0,102.0,1.0,0.36645962732919257,0.6335403726708074,0.0,0.013563424405941736,0.36645962732919257,0.02882266731802638,0.6754595087206265,0.42617544288706743
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.12,0.04,0.28,0.07,0.2,0.48,64.0,79.0,1.0,0.44755244755244755,0.5524475524475524,0.0,0.01511712141165487,0.44755244755244755,0.03126526624328285,0.33716454748503255,0.3897670512255627
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.12,0.04,0.28,0.07,0.2,0.48,63.0,99.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.013919165733429491,0.3888888888888889,0.030776746458231558,0.5854846905814388,0.41655954674629364
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.12,0.04,0.28,0.07,0.2,0.48,62.0,99.0,1.0,0.38509316770186336,0.6149068322981367,0.0,0.013795862419418513,0.38509316770186336,0.030288226673180263,0.5931224760859184,0.41678145188285726
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.12,0.04,0.42,0.12,0.2,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.014411571635452938,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.39943583374729486
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.12,0.04,0.42,0.12,0.2,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.013563424405941736,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.3990111409221167
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.12,0.04,0.42,0.12,0.2,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.01511712141165487,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3630732304627731
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.12,0.04,0.42,0.12,0.2,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.013919165733429491,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.3879382610706845
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.12,0.04,0.42,0.12,0.2,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.013795862419418513,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.39583074369076937
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.12,0.08,0.28,0.12,0.2,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.028286493149129094,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.4115763900717615
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.12,0.08,0.28,0.12,0.2,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.026662565973310168,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.41047288979356406
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.12,0.08,0.28,0.12,0.2,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.02927664935676776,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3754628174147469
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.12,0.08,0.28,0.12,0.2,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.02740556441954932,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.3997388599210394
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.12,0.08,0.28,0.12,0.2,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.02698790119420876,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.40737377761871085
raw_write,noble_1,noble,0.4152914186147814,-0.024,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,49.0,104.0,1.0,0.3202614379084967,0.6797385620915033,0.0,0.05635536515579594,0.3202614379084967,0.023937469467513434,0.5940329557946156,0.43613665307759497
raw_write,noble_1,noble,0.4272914186147814,-0.012,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,43.0,118.0,1.0,0.2670807453416149,0.7329192546583851,0.0,0.05330071298838827,0.2670807453416149,0.021006350757205666,0.6793109158263142,0.4337812684317574
raw_write,noble_1,noble,0.43929141861478144,0.0,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,50.0,93.0,1.0,0.34965034965034963,0.6503496503496503,0.0,0.05626378054888709,0.34965034965034963,0.024425989252564728,0.34180819257047446,0.3990765572078513
raw_write,noble_1,noble,0.45129141861478145,0.012,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,46.0,116.0,1.0,0.2839506172839506,0.7160493827160493,0.0,0.05482393791587144,0.2839506172839506,0.02247191011235955,0.5898709827912845,0.4237299367303212
raw_write,noble_1,noble,0.46329141861478146,0.024,0.24,0.011,0.12,0.16,0.42,0.07,0.34,0.62,49.0,112.0,1.0,0.30434782608695654,0.6956521739130435,0.0,0.05363125185127038,0.30434782608695654,0.023937469467513434,0.6024755618839257,0.4306867094436398
raw_write,bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.015024661758150802,0.45555555555555555,0.020029311187103077,0.7268299548014341,0.463255868066758
raw_write,bounded_cf_2,bounded_cf,0.6822505321462086,-0.012,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,34.0,60.0,1.0,0.3617021276595745,0.6382978723404256,0.0,0.014278457017860478,0.3617021276595745,0.016609672691744015,0.7067204511467255,0.43227834061703235
raw_write,bounded_cf_2,bounded_cf,0.6942505321462086,0.0,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,34.0,57.0,1.0,0.37362637362637363,0.6263736263736264,0.0,0.013857295053381086,0.37362637362637363,0.016609672691744015,0.6324925608811085,0.42198515453346125
raw_write,bounded_cf_2,bounded_cf,0.7062505321462086,0.012,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,32.0,58.0,1.0,0.35555555555555557,0.6444444444444445,0.0,0.014085304845822683,0.35555555555555557,0.015632633121641426,0.43856504202903546,0.38216773245780356
raw_write,bounded_cf_2,bounded_cf,0.7182505321462086,0.024,0.18,0.0,0.035,0.04,0.28,0.12,0.5,0.48,36.0,56.0,1.0,0.391304347826087,0.6086956521739131,0.0,0.014363561678011009,0.391304347826087,0.017586712261846604,0.5420498300081038,0.41114521306250595
raw_write,bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,30.0,60.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.015024661758150802,0.3333333333333333,0.014655593551538837,0.737590574117966,0.43050792908506796
raw_write,bounded_cf_2,bounded_cf,0.6822505321462086,-0.012,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,26.0,68.0,1.0,0.2765957446808511,0.723404255319149,0.0,0.014278457017860478,0.2765957446808511,0.012701514411333659,0.7135398436744651,0.40937053491437986
raw_write,bounded_cf_2,bounded_cf,0.6942505321462086,0.0,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,25.0,66.0,1.0,0.27472527472527475,0.7252747252747253,0.0,0.013857295053381086,0.27472527472527475,0.012212994626282364,0.630819126241644,0.3936221056034053
raw_write,bounded_cf_2,bounded_cf,0.7062505321462086,0.012,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,25.0,65.0,1.0,0.2777777777777778,0.7222222222222222,0.0,0.014085304845822683,0.2777777777777778,0.012212994626282364,0.44444340123941284,0.36115365955106593
raw_write,bounded_cf_2,bounded_cf,0.7182505321462086,0.024,0.18,0.0,0.035,0.04,0.42,0.12,0.2,0.62,27.0,65.0,1.0,0.29347826086956524,0.7065217391304348,0.0,0.014363561678011009,0.29347826086956524,0.013190034196384953,0.5449671710538584,0.3839183026525449
raw_write,bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,41.0,49.0,1.0,0.45555555555555555,0.5444444444444444,0.0,0.0290554114976454,0.45555555555555555,0.020029311187103077,0.7268299548014341,0.4755327740888158
raw_write,bounded_cf_2,bounded_cf,0.6822505321462086,-0.012,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,34.0,60.0,1.0,0.3617021276595745,0.6382978723404256,0.0,0.02738559927216975,0.3617021276595745,0.016609672691744015,0.7067204511467255,0.443747090089553
raw_write,bounded_cf_2,bounded_cf,0.6942505321462086,0.0,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,34.0,57.0,1.0,0.37362637362637363,0.6263736263736264,0.0,0.026499617410249605,0.37362637362637363,0.016609672691744015,0.6324925608811085,0.4330471865957212
raw_write,bounded_cf_2,bounded_cf,0.7062505321462086,0.012,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,32.0,58.0,1.0,0.35555555555555557,0.6444444444444445,0.0,0.02697173968395554,0.35555555555555557,0.015632633121641426,0.43856504202903546,0.3934433629411698
raw_write,bounded_cf_2,bounded_cf,0.7182505321462086,0.024,0.18,0.0,0.035,0.08,0.28,0.035,0.34,0.48,36.0,56.0,1.0,0.391304347826087,0.6086956521739131,0.0,0.027622651516352625,0.391304347826087,0.017586712261846604,0.5420498300081038,0.4227469166710549
raw_write,bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,30.0,60.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0290554114976454,0.3333333333333333,0.014655593551538837,0.737590574117966,0.44278483510712574
raw_write,bounded_cf_2,bounded_cf,0.6822505321462086,-0.012,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,26.0,68.0,1.0,0.2765957446808511,0.723404255319149,0.0,0.02738559927216975,0.2765957446808511,0.012701514411333659,0.7135398436744651,0.4208392843869005
raw_write,bounded_cf_2,bounded_cf,0.6942505321462086,0.0,0.18,0.0,0.035,0.08,0.42,0.035,0.2,0.62,25.0,66.0,1.0,0.27472527472527475,0.7252747252747253,0.0,0.026499617410249605,0.27472527472527475,0.012212994626282364,0.630819126241644,0.4046841376656653
