mode,flow,family,alpha,offset,delay,slot_count,window_width,stack_gain,stack_decay,groove_gain,groove_decay,phase_gain,relation_gain,write_threshold,rupture_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,groove_rate,relation_rate,phase_hit_rate,total_groove,max_groove,pollution,phase_lock_resistance,score
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,13,0.3,0.18,0.992,0.1,0.985,0.16,0.36,0.72,1.6,190.0,948.0,0.20042194092827004,0.16695957820738136,0.14947683109118087,0.0,0.5500747384155455,0.0,0.0,1.6832255375806349,0.1584048929878107,0.047215890589384565,0.45038595558754646,0.4510606462561697
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,13,0.3,0.18,0.992,0.1,0.985,0.16,0.36,0.72,1.6,189.0,920.0,0.20543478260869566,0.1704238052299369,0.1686656671664168,0.0,0.5172413793103449,0.0,0.0,1.6050361361471774,0.1042653504623947,0.05698469553891241,0.4170540096650027,0.4455282404554116
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,13,0.3,0.18,0.992,0.1,0.985,0.16,0.36,0.72,1.6,178.0,846.0,0.21040189125295508,0.173828125,0.22482967448902347,0.0,0.5193035579106737,0.0,0.0,1.6271306436048913,0.11084024567214823,0.05600781504395962,0.31007367965704846,0.4274667021891411
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,564.0,687.0,0.8209606986899564,0.45083932853717024,0.04147812971342383,0.015082956259426848,0.9788838612368024,0.0,0.0,8.810079445475,0.7669685313015833,0.06577661999348747,0.2956882648521505,0.5742259835318436
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,495.0,634.0,0.7807570977917981,0.43844109831709477,0.014253563390847712,0.13878469617404351,0.9894973743435859,0.0,0.0,8.802401841311543,1.1266014266533793,0.07326603712145881,0.47588299386269595,0.584021886389356
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,480.0,642.0,0.7476635514018691,0.42780748663101603,0.059790732436472344,0.10164424514200299,0.9596412556053812,0.0,0.0,8.841436207254688,1.0976998191878875,0.08726799088244871,0.46416124895737054,0.5745142214246354
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,542.0,689.0,0.7866473149492017,0.44029244516653127,0.06319702602230483,0.021561338289962824,0.9635687732342008,0.0,0.0,9.934883123091279,0.930997873516772,0.10517746662324975,0.37694008741246765,0.5746299232367207
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,526.0,738.0,0.7127371273712737,0.4161392405063291,0.05007473841554559,0.00523168908819133,0.9633781763826607,0.0,0.0,8.922198974935977,0.4125220712599005,0.1045262129599479,0.46581227766251565,0.5743954002291323
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,513.0,735.0,0.6979591836734694,0.4110576923076923,0.06296851574212893,0.0014992503748125937,0.9602698650674663,0.0,0.0,8.772526484920133,0.43566369903315044,0.12211006186909801,0.4258824397597484,0.5635271718831025
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,13,0.3,0.3,0.992,0.18,0.995,0.32,0.36,0.54,1.6,485.0,708.0,0.6850282485875706,0.4065381391450126,0.08856926570779712,0.008327024981074944,0.9568508705526116,0.0,0.0,8.771970800313374,0.4260276010090784,0.1263432106805601,0.3431299482475366,0.5459499098972761
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,134.0,505.0,0.26534653465346536,0.20970266040688576,0.31803628601921025,0.0,0.8655282817502669,0.0,0.0,6.296367279720553,0.41079122923733835,0.03809833930315858,0.2719597336671601,0.43141515588168455
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,141.0,461.0,0.30585683297180044,0.23421926910299004,0.35614973262032085,0.0,0.8556149732620321,0.0,0.0,6.292654461098753,0.5255811056854308,0.04233148811462065,0.481320100617154,0.47030999355592523
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,135.0,500.0,0.27,0.2125984251968504,0.3223052294557097,0.0,0.8601921024546425,0.0,0.0,6.370566054489378,0.5362264326512209,0.040703353956366005,0.4810922046134809,0.4635140774233245
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,154.0,457.0,0.33698030634573306,0.2520458265139116,0.34017278617710583,0.0,0.8002159827213823,0.0,0.0,7.079807084752045,0.4431172945381961,0.05014653207424292,0.48789317638441654,0.47931596156742234
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,124.0,466.0,0.26609442060085836,0.21016949152542372,0.3703308431163287,0.0,0.7950907150480256,0.0,0.0,6.481285041912483,0.4573124056542174,0.040377727124715074,0.46910534668669335,0.45787759591774524
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,106.0,484.0,0.2190082644628099,0.17966101694915254,0.3600867678958785,0.0,0.7754880694143167,0.0,0.0,6.204623391444226,0.2992016170877573,0.03451644415499837,0.44320592529087177,0.4430468687910957
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.22,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.6,105.0,483.0,0.21739130434782608,0.17857142857142858,0.37579617834394907,0.0,0.7791932059447984,0.0,0.0,6.240280314272641,0.2814693348245166,0.034190817323347444,0.33042160681519805,0.4247929205624246
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,262.0,443.0,0.5914221218961625,0.37163120567375885,0.24759871931696906,0.0,0.41088580576307365,0.0,0.0,1.180206894945297,0.11804809722898345,0.06349723217193097,0.28178671206621864,0.500521438745926
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,243.0,428.0,0.5677570093457944,0.3621460506706408,0.2823529411764706,0.0,0.4106951871657754,0.0,0.0,1.177935933168036,0.13701302478366767,0.06838163464669489,0.487361509212376,0.5236192899543031
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,251.0,468.0,0.5363247863247863,0.34909596662030595,0.23265741728922093,0.0,0.41728922091782283,0.0,0.0,1.2007801487595429,0.14947925323443048,0.07033539563660046,0.4915208872819191,0.521953119072486
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,248.0,414.0,0.5990338164251208,0.37462235649546827,0.28509719222462204,0.0,0.44384449244060475,0.0,0.0,1.4977036418124836,0.16887637535551395,0.07847606642787365,0.3752701539215956,0.5224497643021114
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,240.0,441.0,0.54421768707483,0.3524229074889868,0.27321237993596587,0.0,0.37246531483457845,0.0,0.0,1.269975995090815,0.1148539721212259,0.07815043959622273,0.4722663210997091,0.5049097503255637
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,245.0,414.0,0.5917874396135265,0.37177541729893776,0.28524945770065074,0.0,0.3915401301518438,0.0,0.0,1.1221927433308516,0.08913742226000587,0.07977857375447737,0.45104200356643187,0.5170030950482509
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.22,0.3,0.992,0.1,0.985,0.32,0.36,0.54,1.6,235.0,430.0,0.5465116279069767,0.3533834586466165,0.2940552016985138,0.0,0.3842887473460722,0.0,0.0,1.1401045960896132,0.10893517760706875,0.07652230543796809,0.34104519938521516,0.4880204820267696
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,201.0,570.0,0.3526315789473684,0.2607003891050584,0.17716115261472787,0.0,0.6403415154749199,0.0,0.0,3.4979818220669747,0.2282173495762992,0.045913383262780855,0.27511560318738537,0.4612621534975397
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,195.0,528.0,0.3693181818181818,0.2697095435684647,0.2267379679144385,0.0,0.5828877005347594,0.0,0.0,3.495919145054862,0.2919895031585724,0.05437968088570498,0.47896496444391345,0.49228022050271275
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,179.0,579.0,0.30915371329879104,0.23614775725593667,0.1814300960512273,0.0096051227321238,0.6211312700106724,0.0,0.0,3.5392033636052105,0.2979035736951229,0.05177466623249756,0.48490945253305173,0.4807133153661057
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,201.0,492.0,0.40853658536585363,0.29004329004329005,0.25161987041036715,0.0,0.5885529157667386,0.0,0.0,3.933226158195581,0.24617627474344242,0.06479973949853468,0.36680428817528876,0.48254431645459667
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,183.0,530.0,0.3452830188679245,0.25666199158485276,0.2390608324439701,0.0,0.5432230522945571,0.0,0.0,3.6007139121736014,0.25406244758567625,0.0592640833604689,0.46839695216490407,0.48383157915644265
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,186.0,516.0,0.36046511627906974,0.26495726495726496,0.2386117136659436,0.0,0.544468546637744,0.0,0.0,3.447012995246793,0.1662231206043097,0.06056659068707262,0.44496661834903495,0.4839121427961899
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.22,0.3,0.992,0.1,0.995,0.16,0.36,0.72,1.2,174.0,532.0,0.32706766917293234,0.24645892351274787,0.2505307855626327,0.0,0.5063694267515924,0.0,0.0,3.4668223968181344,0.15637185268028697,0.05665906870726148,0.32979545349302597,0.4581124998967434
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,276.0,459.0,0.6013071895424836,0.37551020408163266,0.21558164354322304,0.0,0.6403415154749199,0.0,0.0,3.4979818220669747,0.2282173495762992,0.06186909801367633,0.2867165973451401,0.5167803028810548
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,256.0,435.0,0.5885057471264368,0.3704775687409551,0.2609625668449198,0.0,0.5828877005347594,0.0,0.0,3.495919145054862,0.2919895031585724,0.06838163464669489,0.487983979358679,0.5409611894156565
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,267.0,469.0,0.5692963752665245,0.36277173913043476,0.21451440768409819,0.0,0.6211312700106724,0.0,0.0,3.5392033636052105,0.2979035736951229,0.0742429176164116,0.4918901443347433,0.5396563628382826
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,264.0,409.0,0.6454767726161369,0.3922734026745914,0.2732181425485961,0.0,0.5885529157667386,0.0,0.0,3.933226158195581,0.24617627474344242,0.08108108108108109,0.49550290907211747,0.5529832658246663
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,250.0,445.0,0.5617977528089888,0.3597122302158273,0.25827107790821774,0.0,0.5432230522945571,0.0,0.0,3.6007139121736014,0.25406244758567625,0.08042982741777922,0.4735295665514482,0.5321712902945652
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,254.0,424.0,0.5990566037735849,0.3746312684365782,0.2646420824295011,0.0,0.544468546637744,0.0,0.0,3.447012995246793,0.1662231206043097,0.08270921523933572,0.4504441846588224,0.5364401452245644
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.22,0.3,0.992,0.1,0.995,0.32,0.36,0.54,1.6,240.0,439.0,0.5466970387243736,0.35346097201767307,0.2791932059447983,0.0,0.5063694267515924,0.0,0.0,3.4668223968181344,0.15637185268028697,0.07815043959622273,0.33879065567114763,0.5074848981676897
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,41.0,675.0,0.06074074074074074,0.05726256983240224,0.46003016591251883,0.0,0.7918552036199095,0.0,0.0,4.894488580819445,0.22897379178955105,0.012048192771084338,0.2514390894176145,0.36704073996805336
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,87.0,650.0,0.13384615384615384,0.11804613297150611,0.44711177794448614,0.0,0.8739684921230307,0.0,0.0,4.890223245173079,0.5051597026501755,0.024422012373819604,0.46741782387857345,0.4196762694790914
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,80.0,665.0,0.12030075187969924,0.10738255033557047,0.4431988041853513,0.0,0.7840059790732437,0.0,0.0,4.911909004030383,0.37061262708207887,0.0185607294041029,0.45658555501995857,0.41500751330675856
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,48.0,623.0,0.07704654895666131,0.07153502235469449,0.5011152416356878,0.0,0.7353159851301115,0.0,0.0,5.51937951282849,0.2321860434487332,0.015630087919244546,0.3358062167091689,0.3816073780826297
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,41.0,566.0,0.07243816254416961,0.06754530477759473,0.546337817638266,0.0,0.6457399103139013,0.0,0.0,4.9567772082977655,0.2468488908022589,0.013350700097688049,0.43351416230811435,0.3924076835346792
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,16.0,540.0,0.02962962962962963,0.02877697841726619,0.5832083958020989,0.0,0.5802098950524738,0.0,0.0,4.87362582495563,0.16829599535934628,0.005210029306414849,0.4074275882084626,0.374534976662976
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.3,0.18,0.975,0.1,0.995,0.16,0.18,0.72,1.6,21.0,519.0,0.04046242774566474,0.03888888888888889,0.5912187736563209,0.0,0.5745647236941711,0.0,0.0,4.873317111285209,0.1621777196009456,0.006838163464669489,0.31315208461854516,0.36295518310319425
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,145.0,575.0,0.25217391304347825,0.2013888888888889,0.45701357466063347,0.0,0.7933634992458521,0.0,0.0,2.977313440720714,0.25406453693417425,0.03647020514490394,0.26507714149402484,0.41883796315726934
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,173.0,537.0,0.3221601489757914,0.24366197183098592,0.4673668417104276,0.0,0.8162040510127532,0.0,0.0,2.9163816275726715,0.4552794217846245,0.0475415174210355,0.46887947006260255,0.46540528545120496
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,170.0,559.0,0.3041144901610018,0.23319615912208505,0.4551569506726457,0.0,0.8011958146487295,0.0,0.0,2.9669502701222457,0.2821768165128095,0.0429827417779225,0.4635690263225597,0.46123210899681205
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,189.0,512.0,0.369140625,0.26961483594864477,0.4788104089219331,0.0,0.8148698884758364,0.0,0.0,3.796194482582974,0.26526093951074936,0.05079778573754477,0.375412790047864,0.4618312838935593
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,139.0,502.0,0.27689243027888444,0.21684867394695787,0.5209267563527653,0.0,0.7107623318385651,0.0,0.0,3.029805967645143,0.2053273568656584,0.044610875936177144,0.45141762172830535,0.4485963173230624
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,115.0,515.0,0.22330097087378642,0.18253968253968253,0.527736131934033,0.0,0.6739130434782609,0.0,0.0,2.889065045064919,0.17118676712660175,0.03744708563985672,0.4165185623155574,0.42988364421520414
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.18,0.54,1.6,118.0,523.0,0.22562141491395793,0.18408736349453977,0.5147615442846328,0.0,0.6926570779712339,0.0,0.0,2.9288351584888037,0.1623894760784349,0.03842396613480951,0.31458116737771935,0.41589880260980633
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,145.0,575.0,0.25217391304347825,0.2013888888888889,0.45701357466063347,0.0,0.7933634992458521,0.0,0.0,2.977313440720714,0.25406453693417425,0.03647020514490394,0.26507714149402484,0.41883796315726934
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,173.0,537.0,0.3221601489757914,0.24366197183098592,0.4673668417104276,0.0,0.8162040510127532,0.0,0.0,2.9163816275726715,0.4552794217846245,0.0475415174210355,0.46887947006260255,0.46540528545120496
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,170.0,559.0,0.3041144901610018,0.23319615912208505,0.4551569506726457,0.0,0.8011958146487295,0.0,0.0,2.9669502701222457,0.2821768165128095,0.0429827417779225,0.4635690263225597,0.46123210899681205
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,189.0,512.0,0.369140625,0.26961483594864477,0.4788104089219331,0.0,0.8148698884758364,0.0,0.0,3.796194482582974,0.26526093951074936,0.05079778573754477,0.375412790047864,0.4618312838935593
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,139.0,502.0,0.27689243027888444,0.21684867394695787,0.5209267563527653,0.0,0.7107623318385651,0.0,0.0,3.029805967645143,0.2053273568656584,0.044610875936177144,0.45141762172830535,0.4485963173230624
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,115.0,515.0,0.22330097087378642,0.18253968253968253,0.527736131934033,0.0,0.6739130434782609,0.0,0.0,2.889065045064919,0.17118676712660175,0.03744708563985672,0.4165185623155574,0.42988364421520414
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.3,0.18,0.975,0.18,0.985,0.16,0.36,0.54,1.2,118.0,523.0,0.22562141491395793,0.18408736349453977,0.5147615442846328,0.0,0.6926570779712339,0.0,0.0,2.9288351584888037,0.1623894760784349,0.03842396613480951,0.31458116737771935,0.41589880260980633
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,259.0,711.0,0.36427566807313644,0.2670103092783505,0.2684766214177979,0.0,0.47058823529411764,0.0,0.0,1.6540630226226192,0.14114696496343015,0.04916965157929013,0.280173093413444,0.45911369489501724
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,257.0,770.0,0.33376623376623377,0.25024342745861733,0.22955738934733683,0.0,0.48687171792948236,0.0,0.0,1.6202120153181514,0.2529330121025693,0.0475415174210355,0.4718757703568722,0.48295192128309816
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,252.0,746.0,0.3378016085790885,0.25250501002004005,0.25411061285500747,0.0,0.49850523168908817,0.0,0.0,1.6483057056234698,0.15676489806267202,0.05796157603386519,0.4624236582361665,0.4803115264028042
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,254.0,668.0,0.38023952095808383,0.2754880694143167,0.31449814126394054,0.0,0.4884758364312268,0.0,0.0,2.1089969347683186,0.14736718861708303,0.06056659068707262,0.37581879820475883,0.4737174374935178
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,230.0,690.0,0.3333333333333333,0.25,0.312406576980568,0.0,0.40358744394618834,0.0,0.0,1.6832255375806353,0.11407075381425474,0.06870726147834581,0.21706370890073312,0.4247642483305794
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,220.0,667.0,0.32983508245877063,0.2480270574971815,0.3350824587706147,0.0,0.39430284857571213,0.0,0.0,1.6050361361471777,0.09510375951477876,0.07000976880494952,0.4240825961611937,0.45083195138498167
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.3,0.18,0.992,0.1,0.985,0.32,0.18,0.54,1.2,208.0,589.0,0.3531409168081494,0.26097867001254704,0.39666919000757,0.0,0.4110522331566995,0.0,0.0,1.627130643604891,0.09021637559913051,0.06707912732009118,0.32471339767502194,0.4429209252093446
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,392.0,749.0,0.5233644859813084,0.34355828220858897,0.13951734539969834,0.0,0.9622926093514329,0.0,0.0,8.810079445475,0.41215282522119223,0.05503093454900684,0.28339895631554013,0.5039211766088576
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,398.0,820.0,0.4853658536585366,0.32676518883415434,0.08627156789197299,0.0,0.9827456864216054,0.0,0.0,8.802401841311543,0.9092874647703156,0.059915337023770755,0.4687983078376715,0.5259410481808597
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,391.0,731.0,0.5348837209302325,0.3484848484848485,0.15695067264573992,0.004484304932735426,0.9275037369207773,0.0,0.0,8.841436207254688,0.6671027287477419,0.07815043959622273,0.4592186418208818,0.5298697436092032
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,371.0,708.0,0.5240112994350282,0.3438368860055607,0.19776951672862453,0.0,0.9219330855018587,0.0,0.0,9.934883123091279,0.41793487820771974,0.08042982741777922,0.3623274526699223,0.510633575062204
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,337.0,728.0,0.46291208791208793,0.3164319248826291,0.2040358744394619,0.0,0.9192825112107623,0.0,0.0,8.922198974935977,0.4443280034440661,0.09084988603060892,0.45308154725492666,0.5091917927795254
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,321.0,690.0,0.4652173913043478,0.31750741839762614,0.24212893553223389,0.0,0.8650674662668666,0.0,0.0,8.772526484920133,0.30293279164682324,0.09931618365353305,0.4203461027713805,0.5019349673414564
slot_stack,fib_13_21,rational,0.6550476190476191,0.036000000000000004,13,21,0.3,0.18,0.992,0.18,0.995,0.32,0.36,0.54,1.6,300.0,621.0,0.4830917874396135,0.3257328990228013,0.3028009084027252,0.0,0.8372445117335352,0.0,0.0,8.771970800313374,0.291919895281702,0.0963855421686747,0.32371404917091606,0.4881129456573651
slot_stack,fib_13_21,rational,0.583047619047619,-0.036,13,21,0.3,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.2,249.0,829.0,0.30036188178528345,0.23098330241187384,0.1817496229260935,0.005279034690799397,0.9622926093514329,0.0,0.0,8.810079445475,0.41215282522119223,0.03874959296646044,0.27034479299176584,0.4476012965073249
slot_stack,fib_13_21,rational,0.595047619047619,-0.023999999999999997,13,21,0.3,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.2,245.0,860.0,0.28488372093023256,0.22171945701357465,0.13953488372093023,0.03150787696924231,0.9827456864216054,0.0,0.0,8.802401841311543,0.9092874647703156,0.043308368609573426,0.4640813377469071,0.47294165364847496
slot_stack,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,13,21,0.3,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.2,215.0,788.0,0.27284263959390864,0.2143569292123629,0.1860986547085202,0.06427503736920777,0.9275037369207773,0.0,0.0,8.841436207254688,0.6671027287477419,0.046890263757733634,0.4596940428092047,0.4636135152148632
slot_stack,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,13,21,0.3,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.2,251.0,786.0,0.3193384223918575,0.2420443587270974,0.21858736059479553,0.010408921933085501,0.9219330855018587,0.0,0.0,9.934883123091279,0.41793487820771974,0.05796157603386519,0.35317468444906286,0.4607242353957927
slot_stack,fib_13_21,rational,0.6310476190476191,0.012000000000000004,13,21,0.3,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.2,228.0,751.0,0.303595206391478,0.23289070480081717,0.2645739910313901,0.0037369207772795215,0.9192825112107623,0.0,0.0,8.922198974935977,0.4443280034440661,0.06610224682513839,0.44584118339770884,0.4679626038184884
slot_stack,fib_13_21,rational,0.6430476190476191,0.024000000000000004,13,21,0.3,0.3,0.975,0.18,0.995,0.32,0.36,0.72,1.2,199.0,726.0,0.2741046831955923,0.21513513513513513,0.3065967016491754,0.0,0.8650674662668666,0.0,0.0,8.772526484920133,0.30293279164682324,0.06414848583523282,0.4149275610857157,0.45391830176625886
