flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,field_radius,field_width,field_support_gain,field_competition_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.08,8,0.72,0.08,5,1.8,0.08,0.08,0.24,0.6134969325153374,0.38022813688212925,0.15614973262032086,0.0,0.36236391912908245,0.06531881804043546,0.36236391912908245,0.0,0.0,0.6376360808709176,3.02734375,0.04623901009443178,0.5711207218493228,0.7441326598432149
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.14,8,0.55,0.08,3,1.8,0.14,0.04,0.24,0.6508264462809917,0.39424280350438046,0.1358288770053476,0.009625668449197862,0.37132987910189985,0.08117443868739206,0.37132987910189985,0.015544041450777202,0.0,0.6286701208981001,1.81640625,0.04786714425268642,0.43585409931632235,0.7331229623515947
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.2,8,0.55,0.14,5,1.2,0.14,0.04,0.36,0.7302904564315352,0.42206235011990406,0.10374331550802139,0.0042780748663101605,0.31313131313131315,0.06204906204906205,0.31313131313131315,0.0,0.0,0.6868686868686869,3.02734375,0.05047215890589384,0.5764791916223981,0.7387011717822217
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.55,0.14,5,1.8,0.14,0.04,0.36,0.7026476578411406,0.4126794258373206,0.10588235294117647,0.0,0.29243119266055045,0.08944954128440367,0.29243119266055045,0.0,0.0,0.7075688073394495,3.02734375,0.05014653207424292,0.43111055357990435,0.7056787343324471
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.72,0.08,5,1.8,0.08,0.08,0.36,0.6344969199178645,0.38819095477386933,0.14866310160427806,0.0,0.3410942956926659,0.08847497089639116,0.3410942956926659,0.0,0.0,0.6589057043073341,3.02734375,0.0475415174210355,0.4289548112778122,0.7192553056186284
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.2,0.14,0.08,0.36,0.7222222222222222,0.41935483870967744,0.09839572192513368,0.006417112299465241,0.3135802469135803,0.10123456790123457,0.3135802469135803,0.0049382716049382715,0.0,0.6864197530864198,1.81640625,0.04982090524259199,0.5778118605669,0.7405442480079526
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.36,0.7084188911704312,0.41466346153846156,0.10695187165775401,0.0032085561497326204,0.3083538083538084,0.09950859950859951,0.3083538083538084,0.0036855036855036856,0.0,0.6916461916461917,1.81640625,0.05014653207424292,0.5768382628388224,0.7354680714321765
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.08,0.04,0.36,0.6775510204081633,0.40389294403892945,0.12085561497326203,0.0,0.34522439585730724,0.10126582278481013,0.34522439585730724,0.0,0.0,0.6547756041426928,3.02734375,0.05047215890589384,0.5728158723044321,0.750628852474854
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.2,8,0.55,0.08,3,1.8,0.08,0.04,0.36,0.7208333333333333,0.4188861985472155,0.10802139037433155,0.008556149732620321,0.7251184834123223,0.16429699842022116,0.7251184834123223,0.007898894154818325,0.08846761453396525,0.27488151658767773,1.81640625,0.04786714425268642,0.43615040356808243,0.7688749679761994
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.08,8,0.55,0.08,3,1.2,0.14,0.04,0.24,0.7124735729386892,0.4160493827160494,0.0877005347593583,0.045989304812834225,0.7146371463714637,0.23493234932349324,0.7146371463714637,0.04428044280442804,0.09348093480934809,0.2853628536285363,1.81640625,0.045587756431129924,0.5906066180296754,0.7854328175189678
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.24,0.8305084745762712,0.4537037037037037,0.06096256684491978,0.014973262032085561,0.6438202247191012,0.2101123595505618,0.6438202247191012,0.0022471910112359553,0.0898876404494382,0.3561797752808989,3.02734375,0.05470530771735591,0.581261500772555,0.8276076305529046
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,8,0.72,0.14,3,1.8,0.08,0.08,0.24,0.7878787878787878,0.4406779661016949,0.06096256684491978,0.05561497326203209,0.6686746987951807,0.20843373493975903,0.6686746987951807,0.046987951807228916,0.0891566265060241,0.3313253012048193,1.81640625,0.051123412569195704,0.5898677060636286,0.803010567342694
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.36,0.7442827442827443,0.4266984505363528,0.07700534759358289,0.025668449197860963,0.7299270072992701,0.23479318734793186,0.7299270072992701,0.014598540145985401,0.09245742092457421,0.27007299270072993,1.81640625,0.046890263757733634,0.5832909136465392,0.7975786402462055
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,13,0.72,0.14,5,1.8,0.08,0.08,0.24,0.8185654008438819,0.45011600928074247,0.06203208556149733,0.016042780748663103,0.6512935883014623,0.21597300337457817,0.6512935883014623,0.0022497187851518562,0.09111361079865017,0.34870641169853767,3.02734375,0.053402800390752195,0.5801963527005103,0.8256320331540059
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.2,8,0.55,0.08,5,1.8,0.08,0.04,0.24,0.756701030927835,0.4307511737089202,0.08128342245989305,0.0074866310160427805,0.6783691959229898,0.21177802944507362,0.6783691959229898,0.0022650056625141564,0.08946772366930918,0.32163080407701017,3.02734375,0.05014653207424292,0.5772603801887557,0.8099447493104414
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.08,0.36,0.7594142259414226,0.43162901307966706,0.08021390374331551,0.020320855614973262,0.7022809123649459,0.22208883553421369,0.7022809123649459,0.014405762304921969,0.09003601440576231,0.297719087635054,1.81640625,0.04916965157929013,0.5835579197959915,0.8040941120740074
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.2,0.08,0.04,0.36,0.6548856548856549,0.3957286432160804,0.1443850267379679,0.0042780748663101605,0.5523156089193825,0.12521440823327615,0.5523156089193825,0.00686106346483705,0.0,0.44768439108061747,1.81640625,0.04656463692608271,0.5771709154564344,0.803575553980434
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,13,0.72,0.14,3,1.2,0.14,0.04,0.36,0.7361963190184049,0.42402826855123676,0.08449197860962566,0.0074866310160427805,0.5100463678516228,0.11901081916537867,0.5100463678516228,0.00463678516228748,0.0,0.4899536321483771,1.81640625,0.04916965157929013,0.43795856497331476,0.7982735892099585
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.14,13,0.72,0.08,3,1.2,0.14,0.08,0.36,0.7194092827004219,0.41840490797546015,0.12192513368983957,0.006417112299465241,0.573015873015873,0.13174603174603175,0.573015873015873,0.006349206349206349,0.0,0.42698412698412697,1.81640625,0.05307717355910127,0.4349294927284887,0.7957932637250096
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.14,8,0.72,0.14,5,1.2,0.14,0.08,0.24,0.7991543340380549,0.44418331374853115,0.07379679144385026,0.016042780748663103,0.4780652418447694,0.16310461192350956,0.4780652418447694,0.0,0.0,0.5219347581552306,3.02734375,0.05177466623249756,0.5813431070091941,0.8312633740975829
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.14,13,0.72,0.14,5,1.8,0.08,0.04,0.24,0.7679671457905544,0.4343786295005807,0.0748663101604278,0.0042780748663101605,0.4881889763779528,0.15860517435320584,0.4881889763779528,0.0,0.0,0.5118110236220472,3.02734375,0.051123412569195704,0.5777001568949074,0.8270413713676247
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.2,8,0.72,0.14,3,1.8,0.14,0.08,0.36,0.7936842105263158,0.4424882629107981,0.06631016042780749,0.022459893048128343,0.5084134615384616,0.17307692307692307,0.5084134615384616,0.014423076923076924,0.0,0.49158653846153844,1.81640625,0.05437968088570498,0.5866102644210482,0.8316941845169
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,8,0.55,0.08,5,1.2,0.14,0.08,0.36,0.6427104722792608,0.39125,0.1443850267379679,0.0,0.37104072398190047,0.07692307692307693,0.37104072398190047,0.0,0.0,0.6289592760180995,3.02734375,0.04623901009443178,0.4314523919958214,0.7357250058124564
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,8,0.72,0.14,5,1.8,0.08,0.04,0.36,0.6538461538461539,0.3953488372093023,0.12620320855614972,0.0,0.30952380952380953,0.0625,0.30952380952380953,0.0,0.0,0.6904761904761905,3.02734375,0.045913383262780855,0.5734966295239705,0.723125961782342
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,13,0.72,0.08,5,1.2,0.08,0.08,0.24,0.6316872427983539,0.3871374527112232,0.1518716577540107,0.0,0.3847328244274809,0.07938931297709924,0.3847328244274809,0.0,0.0,0.6152671755725191,3.02734375,0.04656463692608271,0.5719411272931503,0.7610199747495686
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.14,13,0.72,0.08,3,1.2,0.08,0.08,0.24,0.6469344608879493,0.392811296534018,0.15614973262032086,0.0106951871657754,0.3957597173144876,0.09363957597173145,0.3957597173144876,0.0176678445229682,0.0,0.6042402826855123,1.81640625,0.045587756431129924,0.5778804338977312,0.7660766190395062
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,8,0.72,0.08,3,1.8,0.08,0.08,0.24,0.653276955602537,0.39514066496163686,0.1518716577540107,0.011764705882352941,0.3683274021352313,0.08185053380782918,0.3683274021352313,0.019572953736654804,0.0,0.6316725978647687,1.81640625,0.04982090524259199,0.5793918596860452,0.7507431544727823
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.24,0.7062634989200864,0.4139240506329114,0.1411764705882353,0.013903743315508022,0.4077181208053691,0.10738255033557047,0.4077181208053691,0.02181208053691275,0.0,0.5922818791946308,1.81640625,0.0475415174210355,0.5830938313005152,0.7837392410709583
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,13,0.55,0.08,5,1.2,0.08,0.08,0.24,0.6454918032786885,0.39227895392278955,0.1411764705882353,0.0,0.35397196261682246,0.10747663551401869,0.35397196261682246,0.0,0.0,0.6460280373831776,3.02734375,0.0475415174210355,0.572621667035685,0.750356456849798
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.8,0.08,0.04,0.36,0.6493775933609959,0.3937106918238994,0.1497326203208556,0.0,0.3480791618160652,0.08731082654249127,0.3480791618160652,0.0,0.0,0.6519208381839348,3.02734375,0.0475415174210355,0.4295460891678977,0.7255655693737444
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.8,0.14,0.04,0.24,0.6700819672131147,0.4012269938650307,0.12834224598930483,0.0,0.3533487297921478,0.10161662817551963,0.3533487297921478,0.0,0.0,0.6466512702078522,3.02734375,0.048518397915988276,0.5722929051405459,0.7536359823603463
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.24,0.7189409368635438,0.41824644549763035,0.09732620320855614,0.0,0.29621125143513205,0.09414466130884042,0.29621125143513205,0.0,0.0,0.703788748564868,3.02734375,0.04982090524259199,0.4324582760883088,0.7112610492732012
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.24,0.7091295116772823,0.41490683229813663,0.11871657754010695,0.020320855614973262,0.3740648379052369,0.1259351620947631,0.3740648379052369,0.02369077306733167,0.0,0.6259351620947631,1.81640625,0.04819277108433735,0.44241585768689506,0.7480188111545084
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.2,8,0.55,0.14,5,1.8,0.08,0.04,0.24,0.714867617107943,0.4168646080760095,0.09946524064171124,0.0,0.2920962199312715,0.08934707903780069,0.2920962199312715,0.0,0.0,0.7079037800687286,3.02734375,0.05079778573754477,0.5746874239482695,0.7277119340752841
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.2,13,0.55,0.08,3,1.8,0.08,0.04,0.24,0.6708595387840671,0.4015056461731493,0.12299465240641712,0.02459893048128342,0.35714285714285715,0.10776942355889724,0.35714285714285715,0.02882205513784461,0.0,0.6428571428571429,1.81640625,0.0475415174210355,0.5870311554347805,0.7487192016420945
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.2,0.14,0.04,0.36,0.7525773195876289,0.4294117647058823,0.0855614973262032,0.0053475935828877,0.30637813211845105,0.09567198177676538,0.30637813211845105,0.0,0.0,0.693621867881549,3.02734375,0.05079778573754477,0.4349417560892258,0.722968004509805
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.2,0.14,0.08,0.24,0.7525773195876289,0.4294117647058823,0.0855614973262032,0.0053475935828877,0.30637813211845105,0.09567198177676538,0.30637813211845105,0.0,0.0,0.693621867881549,3.02734375,0.05079778573754477,0.4349417560892258,0.722968004509805
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.08,8,0.55,0.14,3,1.8,0.08,0.08,0.36,0.6779279279279279,0.4040268456375839,0.19185423365487675,0.00964630225080386,0.5903814262023217,0.11774461028192372,0.5903814262023217,0.014925373134328358,0.0,0.4096185737976783,1.8203125,0.09801367632692934,0.5241988507130175,0.7961052362989666
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.24,0.6627634660421545,0.39859154929577467,0.21436227224008575,0.02465166130760986,0.660958904109589,0.14897260273972604,0.660958904109589,0.039383561643835614,0.0,0.339041095890411,1.8203125,0.09215239335721263,0.5254502369328979,0.7870599499553402
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,13,0.55,0.08,3,1.2,0.08,0.08,0.24,0.6958637469586375,0.4103299856527977,0.22615219721329047,0.02679528403001072,0.6114864864864865,0.1266891891891892,0.6114864864864865,0.04222972972972973,0.0,0.3885135135135135,1.8203125,0.09312927385216542,0.5279442617279531,0.7915690621047687
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.2,8,0.72,0.08,3,1.2,0.14,0.04,0.24,0.720763723150358,0.4188626907073509,0.18971061093247588,0.03751339764201501,0.6699346405228758,0.17647058823529413,0.6699346405228758,0.05555555555555555,0.0,0.3300653594771242,1.8203125,0.09833930315858026,0.5331423792621566,0.7943067781620748
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.24,0.7175398633257403,0.4177718832891247,0.15755627009646303,0.03429796355841372,0.5900537634408602,0.1532258064516129,0.5900537634408602,0.041666666666666664,0.0,0.4099462365591398,1.8203125,0.10257245197004233,0.5320266387785235,0.7989704263166633
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,8,0.55,0.14,5,1.2,0.08,0.08,0.36,0.7654867256637168,0.43358395989974935,0.12540192926045016,0.01929260450160772,0.6225769669327252,0.1516533637400228,0.6225769669327252,0.01596351197263398,0.0,0.3774230330672748,3.0338541666666665,0.1126668837512211,0.5328806673212712,0.8158208784666602
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,13,0.72,0.08,5,1.8,0.14,0.08,0.36,0.6835164835164835,0.40600522193211486,0.17041800643086816,0.00857449088960343,0.6745005875440658,0.136310223266745,0.6745005875440658,0.008225616921269096,0.0,0.3254994124559342,3.0338541666666665,0.10126994464343862,0.5261097367378171,0.7974860868750389
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.2,8,0.72,0.08,5,1.8,0.08,0.04,0.24,0.6829268292682927,0.4057971014492754,0.15434083601286175,0.03215434083601286,0.6757719714964371,0.14726840855106887,0.6757719714964371,0.035629453681710214,0.0,0.32422802850356297,3.0338541666666665,0.10029306414848584,0.5416860706699824,0.7912371805323184
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.2,13,0.55,0.08,3,1.2,0.14,0.08,0.36,0.7081447963800905,0.41456953642384103,0.1757770632368703,0.015005359056806002,0.6118598382749326,0.15633423180592992,0.6118598382749326,0.01752021563342318,0.0,0.3881401617250674,1.8203125,0.10192119830674047,0.5265257116140079,0.8051682566593639
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.08,8,0.72,0.08,3,1.2,0.14,0.08,0.36,0.6666666666666666,0.4,0.2357984994640943,0.00857449088960343,0.46678023850085176,0.1141396933560477,0.46678023850085176,0.013628620102214651,0.0,0.5332197614991482,1.8203125,0.09182676652556171,0.5254352404348752,0.787747965136378
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.08,8,0.72,0.14,5,1.8,0.08,0.08,0.36,0.6569506726457399,0.39648173207036536,0.1982851018220793,0.00964630225080386,0.4330042313117066,0.07898448519040903,0.4330042313117066,0.012693935119887164,0.0,0.5669957686882934,3.0338541666666665,0.09540866167372192,0.5277900643987474,0.775857659617207
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.08,13,0.55,0.14,5,1.8,0.14,0.04,0.24,0.6548672566371682,0.39572192513368987,0.18220793140407288,0.01607717041800643,0.4089012517385257,0.06675938803894298,0.4089012517385257,0.02086230876216968,0.0,0.5910987482614742,3.0338541666666665,0.0963855421686747,0.5334089104203119,0.7635624377960145
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.14,8,0.55,0.08,3,1.8,0.14,0.08,0.24,0.6698564593301436,0.40114613180515757,0.2315112540192926,0.020364415862808145,0.4110535405872193,0.0846286701208981,0.4110535405872193,0.03281519861830743,0.0,0.5889464594127807,1.8203125,0.09117551286225985,0.5270277674263635,0.7645250090934076
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.2,13,0.55,0.14,3,1.8,0.08,0.08,0.36,0.6742081447963801,0.4027027027027027,0.19935691318327975,0.007502679528403001,0.3864013266998342,0.0845771144278607,0.3864013266998342,0.011608623548922056,0.0,0.6135986733001658,1.8203125,0.09703679583197655,0.5233076324961146,0.7587542066624995
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.08,8,0.72,0.08,5,1.2,0.08,0.08,0.24,0.6558891454965358,0.39609483960948394,0.21007502679528403,0.021436227224008574,0.48166259168704156,0.11124694376528117,0.48166259168704156,0.02444987775061125,0.0,0.5183374083129584,3.0338541666666665,0.09247802018886356,0.5381687200945919,0.7865349381871
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.08,8,0.72,0.14,5,1.8,0.08,0.04,0.36,0.648471615720524,0.3933774834437086,0.18113612004287247,0.00964630225080386,0.4412470023980815,0.08992805755395683,0.4412470023980815,0.01079136690647482,0.0,0.5587529976019184,3.0338541666666665,0.09671116900032563,0.5277960732171596,0.7778814205524742
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.14,8,0.72,0.14,3,1.8,0.14,0.04,0.24,0.7146171693735499,0.4167794316644114,0.17792068595927116,0.030010718113612004,0.41553133514986373,0.10762942779291552,0.41553133514986373,0.03678474114441417,0.0,0.5844686648501363,1.8203125,0.10029306414848584,0.5326047249960264,0.7766416082874928
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.08,8,0.72,0.08,5,1.8,0.08,0.08,0.24,0.6060606060606061,0.37735849056603776,0.2508038585209003,0.010718113612004287,0.3003003003003003,0.052552552552552555,0.3003003003003003,0.015015015015015015,0.0,0.6996996996996997,3.0338541666666665,0.0846629762292413,0.5294997499419893,0.6969216491597158
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.14,8,0.55,0.08,3,1.8,0.14,0.04,0.24,0.6437054631828979,0.3916184971098266,0.24866023579849947,0.00964630225080386,0.24420677361853832,0.053475935828877004,0.24420677361853832,0.016042780748663103,0.0,0.7557932263814616,1.8203125,0.0882448713774015,0.5229178039372424,0.6725177499084867
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.2,8,0.55,0.14,5,1.2,0.14,0.04,0.36,0.6876456876456877,0.4074585635359116,0.21543408360128619,0.00857449088960343,0.24472573839662448,0.04360056258790436,0.24472573839662448,0.011251758087201125,0.0,0.7552742616033755,3.0338541666666665,0.09605991533702377,0.5275422890648609,0.6815785582518855
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.55,0.14,5,1.8,0.14,0.04,0.36,0.6482758620689655,0.39330543933054396,0.22293676312968919,0.00857449088960343,0.24062877871825877,0.04836759371221282,0.24062877871825877,0.009673518742442563,0.0,0.7593712212817413,3.0338541666666665,0.09182676652556171,0.5264123221150496,0.6734214445426036
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.72,0.08,5,1.8,0.08,0.08,0.36,0.62004662004662,0.38273381294964026,0.2454448017148982,0.00964630225080386,0.2936117936117936,0.06142506142506143,0.2936117936117936,0.011056511056511056,0.0,0.7063882063882064,3.0338541666666665,0.08661673721914685,0.5282704081010685,0.6980025947684009
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.2,0.14,0.08,0.36,0.69377990430622,0.4096045197740113,0.2379421221864952,0.003215434083601286,0.23272214386459802,0.06629055007052186,0.23272214386459802,0.004231311706629055,0.0,0.767277856135402,1.8203125,0.09443178117876913,0.5225021891393242,0.6805475752645989
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.36,0.6441860465116279,0.3917963224893918,0.24008574490889603,0.0021436227224008574,0.20710059171597633,0.057692307692307696,0.20710059171597633,0.0029585798816568047,0.0,0.7928994082840237,1.8203125,0.09019863236730706,0.5213124032837531,0.6574868548841037
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.08,0.04,0.36,0.6450116009280742,0.3921015514809591,0.2304394426580922,0.00964630225080386,0.29274292742927427,0.06027060270602706,0.29274292742927427,0.01107011070110701,0.0,0.7072570725707257,3.0338541666666665,0.090524259198958,0.5295876716491528,0.701979940970343
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.2,8,0.55,0.08,3,1.8,0.08,0.04,0.36,0.6514806378132119,0.39448275862068966,0.21221864951768488,0.010718113612004287,0.6071428571428571,0.12585034013605442,0.6071428571428571,0.017006802721088437,0.06972789115646258,0.39285714285714285,1.8203125,0.09312927385216542,0.5226081958001338,0.7775506222371894
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.08,8,0.55,0.08,3,1.2,0.14,0.04,0.24,0.6894117647058824,0.40807799442896936,0.20364415862808147,0.02679528403001072,0.6008462623413258,0.153737658674189,0.6008462623413258,0.03526093088857546,0.06205923836389281,0.3991537376586742,1.8203125,0.09540866167372192,0.5283833414716048,0.7834816016825971
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.24,0.7472527472527473,0.4276729559748428,0.11146838156484459,0.03644158628081458,0.6162528216704289,0.13769751693002258,0.6162528216704289,0.03724604966139955,0.08126410835214447,0.3837471783295711,3.0338541666666665,0.10973624226636275,0.5404019153806148,0.7886458576008382
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,8,0.72,0.14,3,1.8,0.08,0.08,0.24,0.7379310344827587,0.4246031746031746,0.15005359056806003,0.03965702036441586,0.621870882740448,0.16073781291172595,0.621870882740448,0.04743083003952569,0.061923583662714096,0.37812911725955206,1.8203125,0.1045262129599479,0.5351947278495952,0.789431134202559
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.36,0.7052154195011338,0.41356382978723405,0.18220793140407288,0.011789924973204717,0.6720867208672087,0.1910569105691057,0.6720867208672087,0.014905149051490514,0.06233062330623306,0.32791327913279134,1.8203125,0.10126994464343862,0.5258210186653254,0.793185158435256
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,13,0.72,0.14,5,1.8,0.08,0.08,0.24,0.7346491228070176,0.42351453855878635,0.11789924973204716,0.03429796355841372,0.6381278538812786,0.14726027397260275,0.6381278538812786,0.03538812785388128,0.0821917808219178,0.3618721461187215,3.0338541666666665,0.10810810810810811,0.5420259217555663,0.7882572461925
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,8,0.55,0.08,5,1.8,0.08,0.04,0.24,0.6666666666666666,0.4,0.16184351554126475,0.028938906752411574,0.6302521008403361,0.1212484993997599,0.6302521008403361,0.03241296518607443,0.08403361344537816,0.3697478991596639,3.0338541666666665,0.09833930315858026,0.5402029334394856,0.7739348888579569
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.08,0.36,0.6812933025404158,0.4052197802197802,0.20471596998928188,0.015005359056806002,0.6101694915254238,0.1483050847457627,0.6101694915254238,0.01977401129943503,0.0635593220338983,0.3898305084745763,1.8203125,0.09605991533702377,0.5248601797791987,0.7859187638385673
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.2,0.08,0.04,0.36,0.6430260047281324,0.39136690647482014,0.24758842443729903,0.007502679528403001,0.43161634103019536,0.09769094138543517,0.43161634103019536,0.012433392539964476,0.0,0.5683836589698046,1.8203125,0.08857049820905243,0.5234007293464429,0.7748191846820773
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,13,0.72,0.14,3,1.2,0.14,0.04,0.36,0.6935483870967742,0.4095238095238095,0.20471596998928188,0.007502679528403001,0.41903171953255425,0.10350584307178631,0.41903171953255425,0.011686143572621035,0.0,0.5809682804674458,1.8203125,0.09801367632692934,0.5219961286144628,0.7814908913614269
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.14,13,0.72,0.08,3,1.2,0.14,0.08,0.36,0.6848341232227488,0.40646976090014064,0.22936763129689175,0.00857449088960343,0.47394957983193275,0.11428571428571428,0.47394957983193275,0.013445378151260505,0.0,0.5260504201680672,1.8203125,0.0941061543471182,0.5245758005418226,0.7923069067037826
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.14,8,0.72,0.14,5,1.2,0.14,0.08,0.24,0.7415730337078652,0.4258064516129032,0.13719185423365488,0.03215434083601286,0.44457142857142856,0.104,0.44457142857142856,0.032,0.0,0.5554285714285714,3.0338541666666665,0.10680560078150439,0.5424323323677451,0.7910851303290342
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.14,13,0.72,0.14,5,1.8,0.08,0.04,0.24,0.6725274725274726,0.4021024967148489,0.15541264737406216,0.028938906752411574,0.4376470588235294,0.09529411764705882,0.4376470588235294,0.03058823529411765,0.0,0.5623529411764706,3.0338541666666665,0.09931618365353305,0.5423670454817693,0.7772370209245739
